   165,2024/02/02 17:00:00,4.033,0.522  
   166,2024/02/02 17:15:00,4.079,0.520  
   167,2024/02/02 17:30:00,4.121,0.527  
   168,2024/02/02 17:45:00,4.146,0.531  
   169,2024/02/02 18:00:00,4.154,0.532  
   170,2024/02/02 18:15:00,4.156,0.543  
   171,2024/02/02 18:30:00,4.105,0.515  
   172,2024/02/02 18:45:00,4.047,0.496  
   173,2024/02/02 19:00:00,4.009,0.510  
   174,2024/02/02 19:15:00,3.921,0.489  
   175,2024/02/02 19:30:00,3.859,0.507  
   176,2024/02/02 19:45:00,3.734,0.475  
   177,2024/02/02 20:00:00,3.639,0.485  
   178,2024/02/02 20:15:00,3.511,0.473  
   179,2024/02/02 20:30:00,3.383,0.469  
   180,2024/02/02 20:45:00,3.259,0.476  
   181,2024/02/02 21:00:00,3.103,0.454  
   182,2024/02/02 21:15:00,2.967,0.454  
   183,2024/02/02 21:30:00,2.825,0.446  
   184,2024/02/02 21:45:00,2.715,0.466  
   185,2024/02/02 22:00:00,2.581,0.454  
   186,2024/02/02 22:15:00,2.473,0.461  
   187,2024/02/02 22:30:00,2.356,0.449  
   188,2024/02/02 22:45:00,2.269,0.457  
   189,2024/02/02 23:00:00,2.206,0.478  
   190,2024/02/02 23:15:00,2.156,0.498  
   191,2024/02/02 23:30:00,2.088,0.484  
   192,2024/02/02 23:45:00,2.064,0.499  
   193,2024/02/03 00:00:00,2.039,0.495  
   194,2024/02/03 00:15:00,2.036,0.496  
   195,2024/02/03 00:30:00,2.047,0.493  
   196,2024/02/03 00:45:00,2.068,0.486  
   197,2024/02/03 01:00:00,2.120,0.495  
   198,2024/02/03 01:15:00,2.161,0.480  
   199,2024/02/03 01:30:00,2.247,0.498  
   200,2024/02/03 01:45:00,2.328,0.499  
   201,2024/02/03 02:00:00,2.424,0.505  
   202,2024/02/03 02:15:00,2.522,0.504  
   203,2024/02/03 02:30:00,2.653,0.531  
   204,2024/02/03 02:45:00,2.734,0.506  
   205,2024/02/03 03:00:00,2.820,0.487  
   206,2024/02/03 03:15:00,2.936,0.501  
   207,2024/02/03 03:30:00,3.029,0.496  
   208,2024/02/03 03:45:00,3.124,0.497  
   209,2024/02/03 04:00:00,3.216,0.498  
   210,2024/02/03 04:15:00,3.289,0.481  
   211,2024/02/03 04:30:00,3.435,0.539  
   212,2024/02/03 04:45:00,3.515,0.532  
   213,2024/02/03 05:00:00,3.596,0.529  
   214,2024/02/03 05:15:00,3.665,0.520  
   215,2024/02/03 05:30:00,3.732,0.518  
   216,2024/02/03 05:45:00,3.786,0.512  
   217,2024/02/03 06:00:00,3.789,0.468  
   218,2024/02/03 06:15:00,3.832,0.478  
   219,2024/02/03 06:30:00,3.837,0.463  
   220,2024/02/03 06:45:00,3.802,0.422  
   221,2024/02/03 07:00:00,3.771,0.400  
   222,2024/02/03 07:15:00,3.751,0.404  
   223,2024/02/03 07:30:00,3.702,0.394  
   224,2024/02/03 07:45:00,3.611,0.356  
   225,2024/02/03 08:00:00,3.533,0.344  
   226,2024/02/03 08:15:00,3.439,0.328  
   227,2024/02/03 08:30:00,3.324,0.302  
   228,2024/02/03 08:45:00,3.258,0.334  
   229,2024/02/03 09:00:00,3.087,0.268  
   230,2024/02/03 09:15:00,3.003,0.293  
   231,2024/02/03 09:30:00,2.920,0.321  
   232,2024/02/03 09:45:00,2.808,0.318  
   233,2024/02/03 10:00:00,2.668,0.282  
   234,2024/02/03 10:15:00,2.608,0.320  
   235,2024/02/03 10:30:00,2.513,0.316  
   236,2024/02/03 10:45:00,2.400,0.284  
   237,2024/02/03 11:00:00,2.345,0.302  
   238,2024/02/03 11:15:00,2.321,0.340  
   239,2024/02/03 11:30:00,2.214,0.285  
   240,2024/02/03 11:45:00,2.211,0.322  
   241,2024/02/03 12:00:00,2.200,0.337  
   242,2024/02/03 12:15:00,2.116,0.266  
   243,2024/02/03 12:30:00,2.187,0.335  
   244,2024/02/03 12:45:00,2.174,0.306  
   245,2024/02/03 13:00:00,2.206,0.309  
   246,2024/02/03 13:15:00,2.233,0.296  
   247,2024/02/03 13:30:00,2.280,0.291  
   248,2024/02/03 13:45:00,2.330,0.280  
   249,2024/02/03 14:00:00,2.404,0.283  
   250,2024/02/03 14:15:00,2.489,0.288  
   251,2024/02/03 14:30:00,2.555,0.267  
   252,2024/02/03 14:45:00,2.701,0.321  
   253,2024/02/03 15:00:00,2.765,0.291  
   254,2024/02/03 15:15:00,2.850,0.282  
   255,2024/02/03 15:30:00,2.946,0.287  
   256,2024/02/03 15:45:00,3.057,0.311  
   257,2024/02/03 16:00:00,3.108,0.279  
   258,2024/02/03 16:15:00,3.231,0.323  
   259,2024/02/03 16:30:00,3.266,0.281  
   260,2024/02/03 16:45:00,3.344,0.284  
   261,2024/02/03 17:00:00,3.450,0.318  
   262,2024/02/03 17:15:00,3.498,0.296  
   263,2024/02/03 17:30:00,3.562,0.296  
   264,2024/02/03 17:45:00,3.611,0.287  
   265,2024/02/03 18:00:00,3.684,0.311  
   266,2024/02/03 18:15:00,3.703,0.292  
   267,2024/02/03 18:30:00,3.743,0.304  
   268,2024/02/03 18:45:00,3.767,0.312  
   269,2024/02/03 19:00:00,3.724,0.266  
   270,2024/02/03 19:15:00,3.730,0.280  
