future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
25,01-21 06:15,2.9255009,2.944,2.906813511908441
25,01-21 06:30,3.0486436,3.088,3.04105694465008
25,01-21 06:45,3.165321,3.2700000000000005,3.1709351081706885
25,01-21 07:00,3.2749305,3.399,3.294511713583504
25,01-21 07:15,3.3744779,3.54,3.409619578351093
25,01-21 07:30,3.474363,3.649,3.513951661840422
25,01-21 07:45,3.5522377,3.746,3.605208543785346
25,01-21 08:00,3.6164753,3.863,3.68127601238995
25,01-21 08:15,3.6654868,3.943000000000001,3.740399304225824
25,01-21 08:30,3.7000093,4.002,3.781320999932297
25,01-21 08:45,3.7176428,4.029,3.803357571941554
25,01-21 09:00,3.720371,4.054,3.806403249138277
25,01-21 09:15,3.7046065,4.06,3.7908658498089074
25,01-21 09:30,3.6739266,4.029,3.7575537641896943
25,01-21 09:45,3.6265001,3.988,3.707542888684947
25,01-21 10:00,3.5639677,3.921,3.642054754957904
25,01-21 10:15,3.48731,3.884,3.5623719519866857
25,01-21 10:30,3.3980892,3.793,3.469805570990002
25,01-21 10:45,3.2970953,3.676,3.365714760913606
25,01-21 11:00,3.1875346,3.579,3.2515643314153304
25,01-21 11:15,3.0698104,3.437,3.128996162599172
25,01-21 11:30,2.9467092,3.319,2.999886571825582
25,01-21 11:45,2.8199334,3.18,2.8663656395338344
25,01-21 12:00,2.6913412,3.0680000000000005,2.7307846624212813
25,01-21 12:15,2.5630875,2.925,2.595631822272474
25,01-21 12:30,2.4381003,2.8039999999999994,2.4634102369569213
25,01-21 12:45,2.3183231,2.675,2.3365030076969595
25,01-21 13:00,2.2053099,2.575,2.2170540477739005
25,01-21 13:15,2.1014159,2.4499999999999997,2.10689020241403
25,01-21 13:30,2.00775,2.34,2.007500068375747
25,01-21 13:45,1.9511843,2.265,1.9200706140023
25,01-21 14:00,1.8887823,2.215,1.845567785100856
25,01-21 14:15,1.8408774,2.138,1.7848355176280288
25,01-21 14:30,1.8075365,2.101,1.7386821865468542
25,01-21 14:45,1.7890627,2.082,1.7079260319464051
25,01-21 15:00,1.7855582,2.057,1.6933810633713018
25,01-21 15:15,1.7980883,2.06,1.6957801342022818
25,01-21 15:30,1.8251475,2.073,1.7156485921676137
25,01-21 15:45,1.8666192,2.123,1.75315599583162
25,01-21 16:00,1.9215684,2.193,1.8079812886196045
25,01-21 16:15,1.9891396,2.265,1.8792263332587
25,01-21 16:30,2.0680554,2.353,1.9654037077873807
25,01-21 16:45,2.157348,2.442,2.0645090642009163
25,01-21 17:00,2.2555306,2.581,2.174169658037905
25,01-21 17:15,2.360812,2.718,2.291843317992687
25,01-21 17:30,2.4713337,2.853,2.4150302150333407
25,01-21 17:45,2.586805,2.9840000000000004,2.541456170154229
25,01-21 18:00,2.7052238,3.0810000000000004,2.6691919914466853
25,01-21 18:15,2.8242557,3.22,2.796687145173765
25,01-21 18:30,2.942658,3.348,2.9227148121120785
25,01-21 18:45,3.0581331,3.469,3.0462448959248425
25,01-21 19:00,3.1699564,3.603,3.166277272571455
25,01-21 19:15,3.2749765,3.71,3.2816759368209607
25,01-21 19:30,3.3727794,3.846000000000001,3.391043983686437
25,01-21 19:45,3.4600887,3.963,3.492669726746169
25,01-21 20:00,3.5638683,4.055,3.584558042712621
25,01-21 20:15,3.6305332,4.151,3.664542140984116
25,01-21 20:30,3.6826725,4.222,3.730453625282856
25,01-21 20:45,3.718667,4.28,3.7803168383093393
25,01-21 21:00,3.7395248,4.306,3.812529636678475
25,01-21 21:15,3.7431836,4.333,3.825997403191273
25,01-21 21:30,3.7311234,4.314,3.8201988742096287
25,01-21 21:45,3.700031,4.278,3.7951782327424306
25,01-21 22:00,3.653721,4.239,3.751473955538824
25,01-21 22:15,3.5900333,4.155,3.690007413729488
25,01-21 22:30,3.5103061,4.078,3.6119604572207824
25,01-21 22:45,3.4163764,3.971,3.5186700574272924
25,01-21 23:00,3.3095236,3.845,3.4115603425738685
