future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-19 10:15,3.4547474,4.386,3.9169870751852423,3.6199367
25,12-19 10:30,3.465709,4.43,3.9668708449360968,3.6230528
25,12-19 10:45,3.4727588,4.459,4.001070741416411,3.6104264
25,12-19 11:00,3.4700325,4.474,4.020558456766228,3.584935
25,12-19 11:15,3.4619758,4.47,4.026601538799721,3.5478127
25,12-19 11:30,3.4463267,4.462,4.020579117772052,3.497326
25,12-19 11:45,3.3857164,4.433,4.003784549024842,3.441616
25,12-19 12:00,3.3738594,4.395,3.977246270561678,3.373912
25,12-19 12:15,3.3488085,4.35,3.941597339143668,3.297031
25,12-19 12:30,3.3104022,4.284,3.897017278128816,3.2100954
25,12-19 12:45,3.257249,4.231,3.8432581399383614,3.1160226
25,12-19 13:00,3.1975977,4.164,3.779752273252952,3.0149355
25,12-19 13:15,3.1281748,4.088,3.705785047923,2.909268
25,12-19 13:30,3.0511975,4.006,3.620704515040082,2.7965353
25,12-19 13:45,2.9698298,3.904,3.524133917884448,2.6829486
25,12-19 14:00,2.8832853,3.791,3.416153275864997,2.5676382
25,12-19 14:15,2.7933128,3.683,3.2974226575743826,2.4521632
25,12-19 14:30,2.7047164,3.56,3.1692308266588514,2.3393831
25,12-19 14:45,2.613751,3.418,3.033466338810426,2.2295995
25,12-19 15:00,2.5254877,3.276,2.89252102891859,2.1255972
25,12-19 15:15,2.4402053,3.123,2.749145739902921,2.0299203
25,12-19 15:30,2.3565025,2.983,2.606283414680889,1.9426987
25,12-19 15:45,2.279248,2.835,2.46690456203046,1.8671272
25,12-19 16:00,2.2027838,2.696,2.3338653236014686,1.8042905
25,12-19 16:15,2.1349833,2.564,2.2098004797322317,1.7559845
25,12-19 16:30,2.0724502,2.443,2.0970547082356044,1.7232325
25,12-19 16:45,2.018432,2.338,1.9976475194566887,1.7070223
25,12-19 17:00,1.9741267,2.257,1.9132621510428889,1.7075962
25,12-19 17:15,1.9417107,2.19,1.8452470055218075,1.726346
25,12-19 17:30,1.9157623,2.141,1.7946199128471785,1.7598045
25,12-19 17:45,1.9058629,2.122,1.7620695478703394,1.8118083
25,12-19 18:00,1.9627928,2.106,1.7479531462572535,1.894992
25,12-19 18:15,1.9903836,2.117,1.7522937576374344,1.9792168
25,12-19 18:30,2.0297744,2.154,1.774782392808356,2.0746708
25,12-19 18:45,2.0791228,2.188,1.8147900358576448,2.180485
25,12-19 19:00,2.1415792,2.238,1.871391938999936,2.294799
25,12-19 19:15,2.2136304,2.314,1.9434028175890048,2.4143593
25,12-19 19:30,2.2892575,2.389,2.0294179127745062,2.5383706
25,12-19 19:45,2.3684669,2.475,2.127852711480916,2.6638465
25,12-19 20:00,2.4491086,2.557,2.2369742499319143,2.7883284
25,12-19 20:15,2.530463,2.6549999999999994,2.354919638617234,2.9086494
25,12-19 20:30,2.6070952,2.772,2.479702057411847,3.0254226
25,12-19 20:45,2.6783888,2.905,2.6092096677916676,3.1341045
25,12-19 21:00,2.742924,3.031,2.741207198586858,3.2352724
25,12-19 21:15,2.8071272,3.14,2.873351822077314,3.325349
25,12-19 21:30,2.8635106,3.265000000000001,3.00323341894086,3.4050534
25,12-19 21:45,2.9123185,3.403,3.128444505253544,3.473211
25,12-19 22:00,2.956251,3.5189999999999997,3.246677728750059,3.527232
25,12-19 22:15,2.9969492,3.6190000000000007,3.355840598220187,3.56958
25,12-19 22:30,3.0347416,3.705000000000001,3.454170174404206,3.5968628
25,12-19 22:45,3.069336,3.78,3.5403266504940114,3.610306
25,12-19 23:00,3.099322,3.854999999999999,3.613445448624868,3.6112132
25,12-19 23:15,3.127504,3.916,3.6731330903412016,3.5967157
25,12-19 23:30,3.148898,3.958,3.719401739803607,3.5694475
25,12-19 23:45,3.167446,3.992999999999999,3.7525491641211017,3.5306847
25,12-20 00:00,3.1805112,4.019,3.773002467760546,3.4787743
25,12-20 00:15,3.2119946,4.037,3.781152667232552,3.421798
25,12-20 00:30,3.211124,4.04,3.777210930448917,3.3518326
25,12-20 00:45,3.196784,4.033,3.761115041906376,3.272825
25,12-20 01:00,3.170401,4.008,3.732506526289534,3.183962
25,12-20 01:15,3.128196,3.975999999999999,3.69078638189827,3.0881996
25,12-20 01:30,3.0770652,3.942,3.635242974305497,2.985737
25,12-20 01:45,3.0166228,3.8849999999999993,3.5652322052485466,2.8789954
25,12-20 02:00,2.946617,3.804,3.4803803460964957,2.7656
25,12-20 02:15,2.8693328,3.71,3.380775783687973,2.6517575
25,12-20 02:30,2.786061,3.6,3.267118119538261,2.5366843
25,12-20 02:45,2.6982808,3.471,3.14080102690828,2.421892
25,12-20 03:00,2.6117637,3.337,3.003917128326359,2.3103285
25,12-20 03:15,2.5236921,3.186,2.859186438310928,2.202256
25,12-20 03:30,2.437958,3.038,2.709821959298796,2.1005363
25,12-20 03:45,2.355794,2.896,2.5593544215191644,2.0075552
25,12-20 04:00,2.2784007,2.744,2.4114416679470683,1.9234331
25,12-20 04:15,2.2080808,2.588,2.269686631722996,1.8514067
25,12-20 04:30,2.1409612,2.461,2.1374820229364824,1.7924004
25,12-20 04:45,2.0833366,2.345,2.0178916518442422,1.7481809
25,12-20 05:00,2.0338852,2.239,1.9135698953823923,1.719632
25,12-20 05:15,1.9934758,2.151,1.8267139948750903,1.7076817
25,12-20 05:30,1.962338,2.086,1.7590401277431005,1.7124985
25,12-20 05:45,1.9427679,2.038,1.7117738970628278,1.7352816
25,12-20 06:00,1.9301649,2.019,1.685648412193932,1.7725489
25,12-20 06:15,1.9306002,2.018,1.68090734300945,1.8280119
25,12-20 06:30,2.0332434,2.031,1.697314557244229,1.9137698
25,12-20 06:45,2.0920005,2.066,1.7341746941590102,2.0000107
25,12-20 07:00,2.161264,2.119,1.7903694165383466,2.0970075
25,12-20 07:15,2.2391942,2.181,1.8644119050850567,2.2038524
25,12-20 07:30,2.3289678,2.264,1.9545181232113995,2.318676
25,12-20 07:45,2.4261312,2.371,2.0586887749840592,2.4382467
25,12-20 08:00,2.5252006,2.496,2.174792170466452,2.5618098
25,12-20 08:15,2.6242344,2.625,2.300636808807216,2.6863902
25,12-20 08:30,2.7223647,2.758,2.434024052545529,2.8095849
25,12-20 08:45,2.819228,2.9009999999999994,2.5727756352692457,2.928363
25,12-20 09:00,2.90737,3.042,2.7147370769709105,3.0432289
25,12-20 09:15,2.9905646,3.1910000000000003,2.857764688712697,3.149877
25,12-20 09:30,3.0626218,3.3380000000000005,2.9997089026072152,3.248753
25,12-20 09:45,3.1335096,3.483,3.1384087579304376,3.3365352
25,12-20 10:00,3.1958559,3.618,3.271710535072458,3.4138227
25,12-20 10:15,3.2486806,3.746999999999999,3.397517872646533,3.479503
25,12-20 10:30,3.295795,3.8690000000000007,3.5138724791917157,3.5311432
25,12-20 10:45,3.3384955,3.97,3.619055507823533,3.571076
25,12-20 11:00,3.378162,4.057,3.7116920414867303,3.5960824
25,12-20 11:15,3.4140396,4.139,3.79083706759052,3.6072748
25,12-20 11:30,3.4432905,4.198,3.85602198195583,3.605949
25,12-20 11:45,3.46982,4.244,3.90724631872598,3.5894117
25,12-20 12:00,3.4874794,4.285,3.944909181789498,3.5601046
25,12-20 12:15,3.4999447,4.291,3.96968670036209,3.5193388
25,12-20 12:30,3.5051012,4.297,3.9823732504617904,3.4655585
25,12-20 12:45,3.454172,4.288,3.983712656401369,3.4064713
25,12-20 13:00,3.4557357,4.269,3.974249079751371,3.3338842
25,12-20 13:15,3.4425287,4.246,3.954224927733154,3.2523627
25,12-20 13:30,3.4153697,4.217,3.923545209842493,3.161157
25,12-20 13:45,3.3721495,4.178,3.881815873953829,3.0632684
25,12-20 14:00,3.3205593,4.129,3.8284502183857354,2.9589725
25,12-20 14:15,3.2585156,4.06,3.7628252268602544,2.8506968
25,12-20 14:30,3.188069,3.984,3.684461081874721,2.7361631
25,12-20 14:45,3.1114652,3.898,3.593193850390809,2.6215844
25,12-20 15:00,3.028633,3.792,3.489313810110876,2.506246
25,12-20 15:15,2.9415288,3.683,3.3736493523603355,2.391655
25,12-20 15:30,2.854729,3.557,3.247587093398033,2.2807953
25,12-20 15:45,2.7646792,3.429,3.1130302678957715,2.1739497
25,12-20 16:00,2.6758235,3.305,2.9723073345239746,2.073996
25,12-20 16:15,2.588361,3.179,2.8280491516586506,1.9832188
25,12-20 16:30,2.5017889,3.045,2.683054998841451,1.901733
25,12-20 16:45,2.4196863,2.9019999999999997,2.540165366698856,1.8327795
25,12-20 17:00,2.3372726,2.764,2.4021539385828,1.7771735
25,12-20 17:15,2.261766,2.628,2.27164414363926,1.7366236
25,12-20 17:30,2.1898956,2.513,2.151049117866659,1.711923
25,12-20 17:45,2.1250947,2.41,2.042529438557604,1.7039336
25,12-20 18:00,2.0689063,2.322,1.94796134691616,1.712742
25,12-20 18:15,2.0224679,2.25,1.868909470100712,1.7393938
25,12-20 18:30,1.9824224,2.184,1.8066014364136296,1.7804097
25,12-20 18:45,1.9565834,2.142,1.761905781101665,1.8393481
25,12-20 19:00,2.005891,2.12,1.7353177834398004,1.9277006
25,12-20 19:15,2.0156474,2.118,1.7269591236243302,2.016363
25,12-20 19:30,2.037556,2.125,1.73659592619999,2.1154337
25,12-20 19:45,2.0698586,2.145,1.763676217503305,2.2239397
25,12-20 20:00,2.1163058,2.188,1.8073830238532056,2.340002
25,12-20 20:15,2.1734815,2.246,1.866694750233129,2.4603844
25,12-20 20:30,2.2360666,2.315,1.9404416317012496,2.584352
25,12-20 20:45,2.304112,2.377,2.027346989624844,2.7089252
25,12-20 21:00,2.3761387,2.456,2.1260451723779155,2.8317306
25,12-20 21:15,2.4513812,2.551,2.235073863394517,2.9498322
25,12-20 21:30,2.5248528,2.6509999999999994,2.3528455317448795,3.0636284
25,12-20 21:45,2.5961285,2.763,2.477609468803693,3.1689937
25,12-20 22:00,2.6634662,2.89,2.607420190591945,3.2662601
25,12-20 22:15,2.733518,3.015,2.740128579840293,3.352307
25,12-20 22:30,2.7987583,3.141,2.873408587572558,3.4276302
25,12-20 22:45,2.8591068,3.275,3.0048250234832508,3.4911623
25,12-20 23:00,2.9169757,3.4070000000000005,3.131938416172427,3.540606
25,12-20 23:15,2.973713,3.53,3.25243340057445,3.5781887
25,12-20 23:30,3.0294049,3.642,3.36424978001944,3.6008434
25,12-20 23:45,3.0825708,3.741,3.465692239471799,3.6095943
25,12-21 00:00,3.132169,3.825,3.5554968062497285,3.6057484
