future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values,Bi_values
25,12-08 16:15,1.5991782,1.584,1.63316971023595,1.671457
25,12-08 16:30,1.6063074,1.641,1.6511894753227143,1.6894743
25,12-08 16:45,1.6106807,1.647,1.6650723838672596,1.7044154
25,12-08 17:00,1.6143352,1.6489999999999998,1.6768764395470048,1.7184215
25,12-08 17:15,1.6176082,1.679,1.6881520493883753,1.7337644
25,12-08 17:30,1.6201489,1.737,1.6996851363462075,1.7494067
25,12-08 17:45,1.6233146,1.723,1.7114264954224638,1.7648951
25,12-08 18:00,1.6256764,1.759,1.7226071110497538,1.7798957
25,12-08 18:15,1.6269686,1.8249999999999995,1.7320013679374184,1.789866
25,12-08 18:30,1.6278872,1.829,1.738272070405484,1.7962914
25,12-08 18:45,1.6263272,1.866,1.7403184381040335,1.7956783
25,12-08 19:00,1.6234287,1.889,1.7375527008633227,1.7887653
25,12-08 19:15,1.6191543,1.946,1.730050680932392,1.775935
25,12-08 19:30,1.6045235,1.916,1.7185516848043672,1.75497
25,12-08 19:45,1.5869983,1.8859999999999997,1.7043160336901273,1.7292855
25,12-08 20:00,1.5722862,1.9,1.6888773395265249,1.7058786
25,12-08 20:15,1.561783,1.838,1.673745297961688,1.6871021
25,12-08 20:30,1.5566,1.851,1.660120152776558,1.6755025
25,12-08 20:45,1.5563657,1.873,1.648672170877043,1.6712335
25,12-08 21:00,1.561854,1.9330000000000005,1.6394215021469325,1.6751676
25,12-08 21:15,1.5688677,1.888,1.6317308022909116,1.6828102
25,12-08 21:30,1.5744786,1.9,1.624400705932436,1.6941549
25,12-08 21:45,1.574873,1.942,1.6158415648647788,1.7015675
25,12-08 22:00,1.566548,1.898,1.6042867736739814,1.7020648
25,12-08 22:15,1.5469497,1.976,1.5880138936799717,1.6897972
25,12-08 22:30,1.5135214,2.005,1.56554764943768,1.6619308
25,12-08 22:45,1.466135,1.856,1.53583006647522,1.615402
25,12-08 23:00,1.4054472,1.816,1.4983534406850176,1.5513334
25,12-08 23:15,1.3338987,1.7960000000000005,1.453258125356199,1.4707364
25,12-08 23:30,1.2539532,1.565,1.4013977054201805,1.3752743
25,12-08 23:45,1.1727291,1.521,1.3443696089472794,1.2723671
25,12-09 00:00,1.0951648,1.421,1.284502085066766,1.1672944
25,12-09 00:15,1.0258287,1.203,1.2247824708334434,1.0685974
25,12-09 00:30,0.97118735,1.154,1.168710455642591,0.9825603
25,12-09 00:45,0.93428606,1.127,1.120065987494107,0.91621715
25,12-09 01:00,0.91848105,1.105,1.0825948857712395,0.8727773
25,12-09 01:15,0.92488766,1.057,1.0596339491291105,0.85577285
25,12-09 01:30,0.95343435,1.079,1.0537170504344973,0.86572206
25,12-09 01:45,1.0167276,1.082,1.0662191036755464,0.8843444
25,12-09 02:00,1.0821149,1.118,1.0971007779700266,0.9560196
25,12-09 02:15,1.1580107,1.193,1.144810070479309,1.0439335
25,12-09 02:30,1.240009,1.275,1.2063768374919044,1.1442239
25,12-09 02:45,1.3220637,1.383,1.2777057595685923,1.247578
25,12-09 03:00,1.400903,1.48,1.354037593362508,1.3513527
25,12-09 03:15,1.4711028,1.587,1.4305152405996098,1.4458098
25,12-09 03:30,1.5314232,1.679,1.5027675500399786,1.531289
25,12-09 03:45,1.581565,1.702,1.5674157698692417,1.6048232
25,12-09 04:00,1.6210374,1.704,1.6224178515204102,1.6651679
25,12-09 04:15,1.6496443,1.625,1.6671932161968086,1.7113295
25,12-09 04:30,1.6711347,1.614,1.7025102339808342,1.747785
25,12-09 04:45,1.6865933,1.66,1.7301626382492286,1.775465
25,12-09 05:00,1.6988375,1.667,1.7525004306875194,1.7979993
25,12-09 05:15,1.7088586,1.668,1.7719073382649997,1.817808
25,12-09 05:30,1.7185054,1.682,1.790324924296557,1.8367712
25,12-09 05:45,1.7293445,1.656,1.8089113607012743,1.8568888
25,12-09 06:00,1.7385057,1.647,1.8278932561971968,1.876796
25,12-09 06:15,1.7480682,1.7300000000000002,1.846628135587888,1.8957528
25,12-09 06:30,1.7561686,1.7300000000000002,1.8638518662388024,1.9126853
25,12-09 06:45,1.7621711,1.725,1.8780486412535191,1.9240901
25,12-09 07:00,1.7658783,1.741,1.8878585481732413,1.9287646
25,12-09 07:15,1.7654172,1.812,1.8924335854326624,1.9258455
25,12-09 07:30,1.7612569,1.723,1.8916674878238573,1.9147698
25,12-09 07:45,1.7537414,1.723,1.88625409085314,1.8954742
25,12-09 08:00,1.7216315,1.762,1.8775663948190584,1.8345768
25,12-09 08:15,1.7164173,1.754,1.8673857332343424,1.809864
25,12-09 08:30,1.7147214,1.807,1.857539701359515,1.7898312
25,12-09 08:45,1.7194535,1.758,1.8495231306711444,1.7768447
25,12-09 09:00,1.7301804,1.792,1.8441760358985224,1.7741362
25,12-09 09:15,1.745857,1.747,1.8414773842690328,1.7785776
25,12-09 09:30,1.7633133,1.715,1.8404880932627303,1.7910588
25,12-09 09:45,1.7788568,1.724,1.8394470800325928,1.8058128
25,12-09 10:00,1.7865871,1.7029999999999998,1.8359970191223185,1.8197482
25,12-09 10:15,1.7824128,1.714,1.8274970275406572,1.825442
25,12-09 10:30,1.7618389,1.701,1.811370755945782,1.8187848
25,12-09 10:45,1.7231082,1.679,1.7854404578619103,1.7933282
25,12-09 11:00,1.6646072,1.65,1.7482081293770535,1.7473531
25,12-09 11:15,1.5885447,1.616,1.69905968256501,1.6792693
25,12-09 11:30,1.4979682,1.525,1.6383828603296395,1.5929021
25,12-09 11:45,1.3972684,1.445,1.5676006384397454,1.4900812
25,12-09 12:00,1.2926157,1.323,1.4891273324559848,1.3734568
25,12-09 12:15,1.1914701,1.235,1.4062548877630336,1.2552593
25,12-09 12:30,1.1005758,1.085,1.322974107613161,1.1389703
25,12-09 12:45,1.0259424,1.036,1.2437329963825747,1.0352901
25,12-09 13:00,0.972207,0.96,1.173135109623355,0.9491564
25,12-09 13:15,0.9425338,0.864,1.1155866726412915,0.88715935
25,12-09 13:30,0.93715185,0.831,1.0749120383762842,0.8514333
25,12-09 13:45,0.95549005,0.791,1.0539706193664236,0.84476
25,12-09 14:00,0.99580383,0.8049999999999999,1.054320799318876,0.8666612
25,12-09 14:15,1.0297766,0.823,1.0759829281618618,0.91927814
25,12-09 14:30,1.1123751,0.853,1.1173505848944494,1.0109986
25,12-09 14:45,1.2015113,0.908,1.1752849205499292,1.1181445
25,12-09 15:00,1.292746,1.014,1.2454019767803717,1.2340614
25,12-09 15:15,1.3793151,1.11,1.322531219147548,1.3495954
25,12-09 15:30,1.4580477,1.188,1.4012911276738451,1.4595089
25,12-09 15:45,1.5244275,1.296,1.4767016858653703,1.5565056
25,12-09 16:00,1.5786368,1.404,1.544740368431095,1.6390735
25,12-09 16:15,1.6203662,1.501,1.602751889669649,1.7056389
25,12-09 16:30,1.6513748,1.587,1.6496433588682915,1.7562733
25,12-09 16:45,1.672303,1.653,1.6858323866423952,1.7934879
25,12-09 17:00,1.6875186,1.6760000000000002,1.71295959759479,1.8215437
25,12-09 17:15,1.6980044,1.678,1.73342034163174,1.8430408
25,12-09 17:30,1.706951,1.744,1.7498041785187275,1.8625025
25,12-09 17:45,1.7144384,1.766,1.7643477463384158,1.8808956
25,12-09 18:00,1.7216183,1.763,1.77850304692829,1.8990788
25,12-09 18:15,1.7281151,1.797,1.79269937285718,1.9180799
25,12-09 18:30,1.7318257,1.809,1.8063377678821115,1.9349765
25,12-09 18:45,1.7339455,1.804,1.818010081641942,1.947488
25,12-09 19:00,1.7317386,1.797,1.825889968002613,1.9545877
25,12-09 19:15,1.7250254,1.798,1.8282097474560703,1.95113
25,12-09 19:30,1.7145786,1.794,1.823721639535122,1.9380043
25,12-09 19:45,1.6993519,1.756,1.8120473033304505,1.914191
25,12-09 20:00,1.6816432,1.749,1.793844339352211,1.8814477
25,12-09 20:15,1.6626039,1.719,1.770756831066436,1.8419862
25,12-09 20:30,1.6208735,1.69,1.745160857057902,1.7718437
25,12-09 20:45,1.6002239,1.6760000000000002,1.719756094534985,1.7296331
25,12-09 21:00,1.5876591,1.6269999999999998,1.6970831682447851,1.6971178
25,12-09 21:15,1.5844213,1.625,1.6790581266216724,1.6768789
25,12-09 21:30,1.5890883,1.59,1.6666089614291308,1.6706105
25,12-09 21:45,1.5991285,1.601,1.659476858886039,1.674683
25,12-09 22:00,1.6118826,1.643,1.6562124464622572,1.6880357
25,12-09 22:15,1.6206797,1.706,1.6543618610362585,1.702374
25,12-09 22:30,1.6211243,1.721,1.650806160932509,1.7139677
25,12-09 22:45,1.6076614,1.727,1.642196007038235,1.7134264
25,12-09 23:00,1.5770454,1.75,1.6254145222632654,1.6966807
25,12-09 23:15,1.52826,1.736,1.5980046752079051,1.6579001
25,12-09 23:30,1.4608887,1.697,1.5585106558297075,1.5962546
25,12-09 23:45,1.377882,1.639,1.5067011421555492,1.5114795
25,12-10 00:00,1.2832923,1.559,1.443661352366116,1.4090792
25,12-10 00:15,1.1827728,1.46,1.3717565124945823,1.2927951
25,12-10 00:30,1.0820767,1.36,1.2944798283926633,1.1676694
25,12-10 00:45,0.9904127,1.223,1.2162031678844851,1.0467292
25,12-10 01:00,0.91372246,1.099,1.141850182278529,0.9350872
25,12-10 01:15,0.8572541,0.986,1.0765121387550858,0.8432883
25,12-10 01:30,0.8258921,0.884,1.025028621444935,0.7766363
25,12-10 01:45,0.821277,0.807,0.9915598412143756,0.7406618
25,12-10 02:00,0.843388,0.764,0.9791841245381232,0.7360873
25,12-10 02:15,0.8908074,0.729,0.9895610239642156,0.7630358
25,12-10 02:30,0.9598217,0.742,1.0227042201292342,0.81882447
25,12-10 02:45,1.0642786,0.8099999999999999,1.0769055380830592,0.9055058
25,12-10 03:00,1.1677225,0.899,1.1488396742338625,1.022682
25,12-10 03:15,1.2752811,0.979,1.23385840196821,1.1512572
25,12-10 03:30,1.3807169,1.129,1.3264553115598776,1.2837815
25,12-10 03:45,1.4776925,1.275,1.4208522712984035,1.4100127
25,12-10 04:00,1.5633007,1.3919999999999997,1.5116328822442986,1.5257186
25,12-10 04:15,1.6339916,1.5000000000000002,1.5943324747805974,1.6247536
25,12-10 04:30,1.6899167,1.589,1.6658936012482912,1.7061633
25,12-10 04:45,1.7330052,1.631,1.7249124558788989,1.771102
25,12-10 05:00,1.7647341,1.678,1.7716336523507252,1.8203017
25,12-10 05:15,1.7868409,1.704,1.8076932452457604,1.8565333
25,12-10 05:30,1.8040714,1.74,1.8356548530318075,1.8854448
25,12-10 05:45,1.8176521,1.751,1.8584222794383591,1.9100393
25,12-10 06:00,1.8299159,1.765,1.878635981797789,1.9335439
25,12-10 06:15,1.8412062,1.773,1.8981645302134655,1.9575467
25,12-10 06:30,1.8516836,1.78,1.91778435210479,1.9818301
25,12-10 06:45,1.8613157,1.811,1.9371045621944316,2.005723
25,12-10 07:00,1.8659315,1.811,1.9547455171744883,2.0254538
25,12-10 07:15,1.867216,1.816,1.968729510529068,2.0379984
25,12-10 07:30,1.8625093,1.809,1.9769999468900477,2.0420055
25,12-10 07:45,1.8518326,1.776,1.977959997124194,2.0332797
25,12-10 08:00,1.8356817,1.738,1.9709183153949417,2.011586
25,12-10 08:15,1.814428,1.701,1.9563485392177993,1.9789288
25,12-10 08:30,1.7898564,1.643,1.9359069324445903,1.9369016
25,12-10 08:45,1.7642438,1.588,1.912200880276884,1.8884093
25,12-10 09:00,1.7170699,1.558,1.8883501100150473,1.8033996
25,12-10 09:15,1.7131953,1.499,1.8674226634010491,1.7688289
25,12-10 09:30,1.7178811,1.451,1.8518510881736527,1.7480545
25,12-10 09:45,1.7324111,1.428,1.8429369620946896,1.743431
25,12-10 10:00,1.7526691,1.418,1.8405340505770973,1.7545421
25,12-10 10:15,1.774694,1.437,1.8429665277717897,1.7747846
25,12-10 10:30,1.7922018,1.455,1.847196112708806,1.801926
25,12-10 10:45,1.799251,1.515,1.8492093124871527,1.8251507
25,12-10 11:00,1.7897394,1.509,1.8445611649242368,1.8378928
25,12-10 11:15,1.7590986,1.549,1.8289906518459336,1.8313538
25,12-10 11:30,1.7047032,1.5540000000000005,1.799017762313594,1.8012022
25,12-10 11:45,1.6276165,1.546,1.752442055766401,1.7429074
25,12-10 12:00,1.529222,1.5100000000000002,1.6886837015501692,1.6573163
25,12-10 12:15,1.4154958,1.479,1.6089348859619228,1.5474408
25,12-10 12:30,1.2929454,1.35,1.5161165613477154,1.4218593
25,12-10 12:45,1.1688507,1.252,1.414658146569916,1.2862484
25,12-10 13:00,1.0511678,1.153,1.3101334130408526,1.147526
25,12-10 13:15,0.94917077,1.054,1.208794089198245,1.0218091
25,12-10 13:30,0.8689273,0.9539999999999998,1.1170450593948325,0.9126938
25,12-10 13:45,0.8159458,0.91,1.0409039723607811,0.8315453
25,12-10 14:00,0.7925863,0.848,0.9854860307463026,0.7810998
25,12-10 14:15,0.7999771,0.8219999999999998,0.9545530549992032,0.764936
25,12-10 14:30,0.8349371,0.814,0.9501647046004656,0.7817773
25,12-10 14:45,0.89471364,0.821,0.9724675188385224,0.82951397
25,12-10 15:00,0.97407573,0.907,1.0196519024389132,0.9035601
25,12-10 15:15,1.0722027,0.973,1.0880962500251257,1.0355237
25,12-10 15:30,1.1896712,1.078,1.172699956647674,1.1699499
25,12-10 15:45,1.3051128,1.162,1.2673839931119604,1.3104182
25,12-10 16:00,1.4123479,1.222,1.365712018653389,1.4481481
25,12-10 16:15,1.5056521,1.301,1.4615613386829605,1.5740962
25,12-10 16:30,1.5831459,1.4019999999999997,1.549757022631416,1.6834681
25,12-10 16:45,1.6433939,1.497,1.626579046149995,1.7732881
25,12-10 17:00,1.6883894,1.557,1.6900643829361952,1.8427756
25,12-10 17:15,1.7212123,1.612,1.7400535865608036,1.8951209
25,12-10 17:30,1.7452823,1.677,1.7779709560183363,1.9325066
25,12-10 17:45,1.7629565,1.738,1.806372329247244,1.9604279
25,12-10 18:00,1.7791038,1.795,1.8283364807089124,1.9833654
25,12-10 18:15,1.794029,1.8180000000000005,1.8468063265936785,2.0045927
25,12-10 18:30,1.8093772,1.819,1.8639978441445,2.0268009
25,12-10 18:45,1.8237144,1.859,1.880984347699404,2.0492356
25,12-10 19:00,1.8358821,1.845,1.8975324362499189,2.0699027
25,12-10 19:15,1.8438518,1.852,1.912218899999426,2.087183
25,12-10 19:30,1.8437945,1.739,1.9228039946406363,2.09644
25,12-10 19:45,1.8369786,1.753,1.9267863187734,2.0938036
25,12-10 20:00,1.8203399,1.701,1.922028179652466,2.0794103
25,12-10 20:15,1.7953382,1.647,1.907325329170416,2.0487676
25,12-10 20:30,1.7638886,1.591,1.8828045449012136,2.0045042
25,12-10 20:45,1.7279412,1.586,1.8500650353687176,1.9494296
25,12-10 21:00,1.6914445,1.508,1.8120286973790287,1.8878864
25,12-10 21:15,1.6576393,1.438,1.772520149266968,1.8245846
25,12-10 21:30,1.6199834,1.352,1.7356492386601057,1.7417924
25,12-10 21:45,1.6094497,1.293,1.705106311137682,1.7046885
25,12-10 22:00,1.6110235,1.254,1.683496951183212,1.685879
25,12-10 22:15,1.6237651,1.2,1.6718355358280854,1.6854647
25,12-10 22:30,1.6420733,1.203,1.6692878635507122,1.7002825
25,12-10 22:45,1.6606654,1.166,1.67320865402964,1.7216482
25,12-10 23:00,1.6727055,1.112,1.679468778079801,1.7455131
25,12-10 23:15,1.6710012,1.1,1.683019337001948,1.7592695
25,12-10 23:30,1.6510909,1.082,1.6786035748538055,1.7571334
25,12-10 23:45,1.6083268,1.044,1.6615085849780769,1.7301219
25,12-11 00:00,1.5416875,1.016,1.628248681548074,1.6763451
25,12-11 00:15,1.45381,0.989,1.577089202083107,1.5931871
25,12-11 00:30,1.3480146,0.939,1.5083485624515691,1.484193
25,12-11 00:45,1.2310132,0.842,1.424451159639366,1.3545705
25,12-11 01:00,1.1106312,0.7609999999999999,1.3297377436145867,1.2151412
25,12-11 01:15,0.9948776,0.666,1.2300680616285256,1.0728904
25,12-11 01:30,0.89170784,0.587,1.1322698439583256,0.93587726
25,12-11 01:45,0.8105083,0.536,1.0434979812102487,0.8205062
25,12-11 02:00,0.7563682,0.485,0.970569397371744,0.7296487
25,12-11 02:15,0.73352236,0.447,0.9193349579094868,0.6734635
25,12-11 02:30,0.7435664,0.434,0.8941423852152861,0.65318424
25,12-11 02:45,0.7857345,0.454,0.8974353118914473,0.6707988
25,12-11 03:00,0.85552853,0.507,0.9295237844206607,0.722409
25,12-11 03:15,0.9487131,0.606,0.9885502809712804,0.803713
25,12-11 03:30,1.0578063,0.731,1.0706614200740323,0.9080781
25,12-11 03:45,1.2070559,0.8659999999999999,1.1703781532618425,1.069395
25,12-11 04:00,1.33545,0.995,1.2811365470805802,1.2175527
25,12-11 04:15,1.4579005,1.118,1.3959489300533738,1.3651971
25,12-11 04:30,1.5677726,1.227,1.5081146563431074,1.5038371
25,12-11 04:45,1.660823,1.299,1.61189533472231,1.6249266
25,12-11 05:00,1.7359866,1.375,1.703065465144694,1.7255487
25,12-11 05:15,1.7929528,1.433,1.779259323558937,1.8053819
25,12-11 05:30,1.8344547,1.5100000000000002,1.8400593407794648,1.8647453
25,12-11 05:45,1.865154,1.565,1.8868079222975491,1.9097583
25,12-11 06:00,1.888072,1.642,1.9221684339309275,1.9431968
25,12-11 06:15,1.9064345,1.705,1.9495042423976616,1.9706464
25,12-11 06:30,1.9240631,1.755,1.9721788439660384,1.9966394
25,12-11 06:45,1.9409294,1.819,1.992897747698243,2.0234392
25,12-11 07:00,1.9572152,1.889,2.013209044590864,2.0515406
25,12-11 07:15,1.9715662,1.937,2.0332537112222164,2.0797927
25,12-11 07:30,1.981566,1.9870000000000003,2.0518123775802866,2.1047444
25,12-11 07:45,1.985357,2.056,2.0666402464992903,2.1229696
25,12-11 08:00,1.9781882,2.104,2.0750264466805333,2.1295643
25,12-11 08:15,1.9619911,2.124,2.0744692823951416,2.1207988
25,12-11 08:30,1.9352401,2.167,2.0633338151734537,2.0977228
25,12-11 08:45,1.8998855,2.183,2.041358517492183,2.0577028
25,12-11 09:00,1.8587459,2.201,2.0099039493659174,2.0040836
25,12-11 09:15,1.8152044,2.202,1.971883874297662,1.9425646
25,12-11 09:30,1.7726772,2.197,1.9313790197889809,1.8778876
25,12-11 09:45,1.7353692,2.18,1.8929942649745,1.8155795
25,12-11 10:00,1.7077191,2.159,1.8610697140135792,1.7379268
25,12-11 10:15,1.7179216,2.177,1.838885379778498,1.7226244
25,12-11 10:30,1.738063,2.238,1.8280025639607704,1.7278669
25,12-11 10:45,1.7663918,2.285,1.827862195780748,1.7524254
25,12-11 11:00,1.7942195,2.34,1.835716098173317,1.7878857
25,12-11 11:15,1.8152432,2.372,1.8469100783482575,1.8239522
25,12-11 11:30,1.8204926,2.418,1.8554787227776883,1.8545473
25,12-11 11:45,1.8044633,2.446,1.8549614532648069,1.8665175
25,12-11 12:00,1.7624718,2.411,1.8393162452514575,1.8534548
25,12-11 12:15,1.692372,2.385,1.80379612851172,1.8088896
25,12-11 12:30,1.5949446,2.279,1.745664544744112,1.7324868
25,12-11 12:45,1.475453,2.162,1.6646551210626803,1.6253129
25,12-11 13:00,1.3393055,1.974,1.563122752956423,1.4931962
25,12-11 13:15,1.1961365,1.8500000000000003,1.4458781574990118,1.3451389
25,12-11 13:30,1.0553231,1.6709999999999998,1.3197395996227053,1.1941026
25,12-11 13:45,0.92565674,1.506,1.1928675689179595,1.0487168
25,12-11 14:00,0.8157375,1.367,1.0739677218607082,0.91783816
25,12-11 14:15,0.7344814,1.183,0.9714539037704798,0.8175867
25,12-11 14:30,0.6858188,1.053,0.8926585118580841,0.7487733
25,12-11 14:45,0.67313653,1.003,0.8431650117606919,0.7203992
25,12-11 15:00,0.6953314,0.976,0.8263203147878626,0.72980726
25,12-11 15:15,0.75080717,0.948,0.8429657837309091,0.7761621
25,12-11 15:30,0.83247334,1.016,0.8914063243140723,0.85351896
25,12-11 15:45,0.9353729,1.115,0.967617745443592,0.95524806
25,12-11 16:00,1.0509397,1.189,1.0656732332244918,1.0728469
25,12-11 16:15,1.2148626,1.283,1.1783501973493964,1.258655
25,12-11 16:30,1.3446213,1.436,1.297859695493314,1.4132006
25,12-11 16:45,1.4622598,1.564,1.4166239561648264,1.5594429
25,12-11 17:00,1.5618596,1.68,1.5280160663836055,1.6897255
25,12-11 17:15,1.6414689,1.772,1.626973205999457,1.7977654
25,12-11 17:30,1.7019287,1.856,1.7104036968452196,1.8823907
25,12-11 17:45,1.7457855,1.884,1.77732994151172,1.9463644
25,12-11 18:00,1.7772069,1.884,1.8287430753364988,1.9915699
25,12-11 18:15,1.8019508,1.887,1.8671868413017467,2.0255232
25,12-11 18:30,1.8235722,1.885,1.8961315115073696,2.051467
25,12-11 18:45,1.8447627,1.88,1.9192358546188917,2.0755467
25,12-11 19:00,1.8680568,1.922,1.9396183952003043,2.099791
25,12-11 19:15,1.8915697,1.912,1.9592626802490132,2.1251163
25,12-11 19:30,1.913707,1.9330000000000005,1.978662440523251,2.1504445
25,12-11 19:45,1.9311066,1.96,1.9967731339429735,2.1723804
25,12-11 20:00,1.9401505,1.967,2.0112824616878933,2.1862557
25,12-11 20:15,1.9379464,1.94,2.019153532012989,2.1886518
25,12-11 20:30,1.9209055,1.9330000000000005,2.017341510527247,2.1757114
25,12-11 20:45,1.8918003,1.9330000000000005,2.0035483942652097,2.1446645
25,12-11 21:00,1.849746,1.912,1.9768687554761055,2.099117
25,12-11 21:15,1.7994819,1.884,1.9381951254025227,2.0378094
25,12-11 21:30,1.7453758,1.834,1.8902930181461493,1.9670508
25,12-11 21:45,1.6928545,1.7639999999999998,1.8375151602783515,1.8932569
25,12-11 22:00,1.6469315,1.684,1.7851912797298173,1.8229165
25,12-11 22:15,1.6119525,1.6269999999999998,1.7387912324401869,1.7615236
25,12-11 22:30,1.6118,1.603,1.7030035373516157,1.7099969
25,12-11 22:45,1.6240188,1.569,1.6808901469236812,1.7061018
25,12-11 23:00,1.6464845,1.545,1.673267979237406,1.7213496
25,12-11 23:15,1.6752362,1.562,1.6784303931412767,1.7508138
25,12-11 23:30,1.7006546,1.614,1.6922646076855086,1.7846525
25,12-11 23:45,1.7161103,1.64,1.7087547240014338,1.810985
25,12-12 00:00,1.7124307,1.645,1.7207965951715034,1.8240237
25,12-12 00:15,1.68528,1.646,1.7212013862933542,1.8117591
25,12-12 00:30,1.6318634,1.6439999999999997,1.7037372177210042,1.770321
25,12-12 00:45,1.5515245,1.614,1.6640563538549822,1.6955329
25,12-12 01:00,1.4465287,1.546,1.6003776771507947,1.5906193
25,12-12 01:15,1.323675,1.454,1.5138352453398027,1.4588357
25,12-12 01:30,1.1904334,1.333,1.4084553054750644,1.309154
25,12-12 01:45,1.0561594,1.186,1.290777028295876,1.1517947
25,12-12 02:00,0.9311372,1.056,1.1691781900428384,1.0007043
25,12-12 02:15,0.82377446,0.917,1.0529999524571898,0.86452496
25,12-12 02:30,0.7421722,0.806,0.9515819058075948,0.7510412
25,12-12 02:45,0.6942293,0.743,0.8733198159444362,0.6754256
25,12-12 03:00,0.682354,0.686,0.8248464879884697,0.63656235
25,12-12 03:15,0.7081351,0.648,0.8104149152193053,0.64076966
25,12-12 03:30,0.76907676,0.674,0.8315365848329279,0.68368715
25,12-12 03:45,0.8615765,0.737,0.8868999491051888,0.76278245
25,12-12 04:00,0.9766186,0.835,0.9725671707221586,0.8697609
25,12-12 04:15,1.10779,0.95,1.082422504901711,0.996956
25,12-12 04:30,1.2448046,1.125,1.2088237301094382,1.1345129
25,12-12 04:45,1.413485,1.2900000000000005,1.3433893849275744,1.3292663
25,12-12 05:00,1.5449389,1.426,1.4778400632311697,1.4785638
25,12-12 05:15,1.6600245,1.556,1.6048034501942332,1.6136749
25,12-12 05:30,1.7542764,1.6980000000000002,1.7184922222807872,1.7287984
25,12-12 05:45,1.8274462,1.788,1.8151734758620892,1.8200346
25,12-12 06:00,1.8815035,1.8720000000000003,1.8933693372537617,1.888591
25,12-12 06:15,1.9192916,1.946,1.9537601504673257,1.9399717
25,12-12 06:30,1.9463414,1.9870000000000003,1.9988013223052892,1.9765966
25,12-12 06:45,1.9684751,2.03,2.032107421994678,2.0072486
25,12-12 07:00,1.9886864,2.057,2.0576954900223874,2.0343177
25,12-12 07:15,2.009407,2.101,2.079206378829799,2.0625017
25,12-12 07:30,2.0315113,2.139,2.099232029908687,2.0923474
25,12-12 07:45,2.0524573,2.195,2.118864163756156,2.1228142
25,12-12 08:00,2.069573,2.204,2.1375460791860035,2.1507177
25,12-12 08:15,2.0798202,2.225,2.1532585371059985,2.1721556
25,12-12 08:30,2.0790892,2.214,2.1630112356548707,2.1821113
25,12-12 08:45,2.0655508,2.234,2.163553839056213,2.1771517
25,12-12 09:00,2.0358174,2.223,2.152176032709246,2.1545296
25,12-12 09:15,1.9936644,2.175,2.127443903860164,2.1133204
25,12-12 09:30,1.9409662,2.148,2.089725538660053,2.0588899
25,12-12 09:45,1.8822801,2.085,2.0413923187923544,1.992538
25,12-12 10:00,1.8234013,2.057,1.9866387211624272,1.9214569
25,12-12 10:15,1.7695366,1.972,1.9309325980193173,1.8537508
25,12-12 10:30,1.7245802,1.924,1.880177156441523,1.7951039
25,12-12 10:45,1.6928186,1.875,1.8397221146477356,1.750318
25,12-12 11:00,1.71038,1.84,1.8133939774496004,1.7177148
25,12-12 11:15,1.7414782,1.834,1.802717575358896,1.7397888
25,12-12 11:30,1.7766831,1.915,1.806472327150474,1.7766918
25,12-12 11:45,1.8112987,1.954,1.8206722321467472,1.821917
25,12-12 12:00,1.8333052,1.993,1.838988300708034,1.8617433
25,12-12 12:15,1.8363585,2.016,1.8535587637072672,1.88542
25,12-12 12:30,1.8116535,2.036,1.85606893888854,1.886588
25,12-12 12:45,1.757118,2.0,1.8389399173586496,1.8562466
25,12-12 13:00,1.6712899,1.944,1.7964498807152778,1.7924278
25,12-12 13:15,1.5568326,1.891,1.7256253037388771,1.6947283
25,12-12 13:30,1.4185035,1.736,1.6267777958715823,1.5685531
25,12-12 13:45,1.2655491,1.617,1.503617977782202,1.4207304
25,12-12 14:00,1.107206,1.4560000000000002,1.362940445581924,1.262166
25,12-12 14:15,0.95511687,1.344,1.213932999248002,1.1048464
25,12-12 14:30,0.819596,1.198,1.0672101742563058,0.9624742
25,12-12 14:45,0.70900816,1.096,0.9337000926012444,0.8438078
25,12-12 15:00,0.6306503,0.927,0.8235225595744154,0.75577086
25,12-12 15:15,0.59145254,0.78,0.74498676697568,0.7105058
25,12-12 15:30,0.59184754,0.692,0.7038129567585132,0.7051185
25,12-12 15:45,0.63161266,0.668,0.702649207200332,0.7432178
25,12-12 16:00,0.7059186,0.6959999999999998,0.7409177536569056,0.81743354
25,12-12 16:15,0.8100511,0.773,0.8149893996125499,0.9224314
25,12-12 16:30,0.93352693,0.874,0.9186527240172282,1.0491005
25,12-12 16:45,1.0698992,0.965,1.0438187363858993,1.1883106
25,12-12 17:00,1.2085309,1.108,1.181381959401098,1.3289851
25,12-12 17:15,1.385406,1.285,1.3221460523604542,1.5195127
25,12-12 17:30,1.4995946,1.459,1.457716407628947,1.6601943
25,12-12 17:45,1.5955029,1.5980000000000003,1.5812643867748466,1.78096
25,12-12 18:00,1.6695626,1.699,1.688079173819957,1.8783561
25,12-12 18:15,1.7247456,1.773,1.7758441586722602,1.9511187
25,12-12 18:30,1.7646377,1.865,1.8446050131718077,2.0028508
25,12-12 18:45,1.7945378,1.907,1.8964343154310852,2.041079
25,12-12 19:00,1.8191553,1.944,1.9348386282623289,2.0686455
25,12-12 19:15,1.8442342,1.975,1.963992698930264,2.0943913
25,12-12 19:30,1.8710396,2.021,1.9879153019713347,2.1193914
25,12-12 19:45,1.9002126,2.059,2.009715770931845,2.1469576
