future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
23,0,1.8401345,1.411,2.0427559273410854
23,1,2.0050046,1.514,2.222306107732825
23,2,2.176893,1.643,2.4014633876452263
23,3,2.3515732,1.757,2.5773318744581686
23,4,2.527642,1.926,2.747608926553354
23,5,2.7020059,2.052,2.9105910357804445
23,6,2.8722634,2.203,3.0650798020327814
23,7,3.036041,2.361,3.210207288856305
23,8,3.1907818,2.459,3.3452170382950364
23,9,3.3351977,2.586,3.46924684837524
23,10,3.4654586,2.722,3.5811595648418635
23,11,3.5817657,2.8369999999999997,3.6794584273872193
23,12,3.6803808,2.93,3.76230606742269
23,13,3.7616072,3.0510000000000006,3.827644742537111
23,14,3.8233576,3.198,3.8733945652612936
23,15,3.8642783,3.291,3.897690970834307
23,16,3.88322,3.4090000000000003,3.8991156965569833
23,17,3.8804772,3.49,3.876878523969854
23,18,3.8553903,3.549,3.8309190736264385
23,19,3.809339,3.597,3.7619160208472664
23,20,3.741481,3.6440000000000006,3.671211017299193
23,21,3.6536167,3.628,3.5606717413245743
23,22,3.546497,3.622,3.432529056904267
23,23,3.423048,3.5819999999999994,3.2892251567408843
23,24,3.2746084,3.519,3.133302657734527
23,25,3.114826,3.4809999999999994,2.967351011330351
23,26,2.9458628,3.42,2.794009908781713
23,27,2.7705534,3.292,2.616013652435414
23,28,2.5912962,3.222,2.4362496538973746
23,29,2.4116192,3.101,2.257800832648602
23,30,2.2354126,2.971,2.083946160461252
23,31,2.0643861,2.827,1.91810471283824
23,32,1.9030089,2.701,1.7637233828425054
23,33,1.7547804,2.543,1.6241229259142491
23,34,1.6204162,2.416,1.50232775909508
23,35,1.5044618,2.289,1.4009093042416394
23,36,1.4087436,2.16,1.3218695757081906
23,37,1.3344613,2.067,1.266582273869204
23,38,1.2829267,1.972,1.2357953437272826
23,39,1.2546078,1.893,1.2296851831651914
23,40,1.2513127,1.823,1.2479420552558684
23,41,1.2725996,1.786,1.2898613382823343
23,42,1.3162471,1.781,1.3544171490903616
23,43,1.3823032,1.767,1.4403029817044175
23,44,1.4702116,1.802,1.5459359717868455
23,45,1.5757214,1.84,1.6694340254624662
23,46,1.7118963,1.908,1.8085849029295
23,47,1.8516809,1.9759999999999998,1.9608306740863937
23,48,2.003099,2.084,2.123288629720507
23,49,2.1612313,2.198,2.292821156641847
23,50,2.3256931,2.322,2.4661543610484054
23,51,2.4940495,2.446,2.640031749922678
23,52,2.6626546,2.566,2.8113784432251774
23,53,2.8303108,2.729,2.9774460780258782
23,54,2.9929225,2.868,3.135910500254558
23,55,3.1502204,3.022,3.284903143083123
23,56,3.2979884,3.146,3.4229707272225163
23,57,3.4350762,3.278,3.5489735296250386
23,58,3.559641,3.362,3.661946098241384
23,59,3.6694098,3.478,3.760952702157838
23,60,3.763926,3.561,3.8449710704570252
23,61,3.839371,3.658,3.9128316281392883
23,62,3.8949153,3.755,3.9632270009369814
23,63,3.9315383,3.8209999999999997,3.994791021376174
23,64,3.9468255,3.887,4.006231347008358
23,65,3.9412103,3.948,3.9964886123354635
23,66,3.9135659,3.984,3.9648902749170256
23,67,3.8663018,4.025,3.911269804807227
23,68,3.796157,4.036,3.836030796994518
23,69,3.7202985,4.025,3.7401485547211233
23,70,3.6096432,4.001,3.625115420506672
23,71,3.4817164,3.951,3.492847364184121
23,72,3.337973,3.8719999999999994,3.345575417927582
23,73,3.1806746,3.766,3.1857453385595274
23,74,3.0117285,3.6950000000000003,3.0159428758311555
23,75,2.8345034,3.598,2.838851995703842
23,76,2.6517599,3.4679999999999995,2.657242300463617
23,77,2.4665956,3.332,2.473972756945161
23,78,2.282904,3.179,2.2919939226420567
23,79,2.1024523,3.021,2.1143314780097584
23,80,1.9296086,2.867,1.944039711559152
23,81,1.7657534,2.678,1.7841227617758846
23,82,1.6152916,2.51,1.6374314333058306
23,83,1.4802254,2.366,1.506551431166736
23,84,1.3626243,2.21,1.393702485847664
23,85,1.264711,2.031,1.3006661754490731
23,86,1.1873183,1.891,1.228753655591297
23,87,1.1329659,1.801,1.178814662247158
23,88,1.1014085,1.651,1.1512788917348016
23,89,1.0936229,1.597,1.1462130035606244
23,90,1.1097105,1.516,1.1633732712816025
23,91,1.1481434,1.478,1.2022364627800155
23,92,1.2198749,1.416,1.2619992922372711
23,93,1.29632,1.437,1.3415478020819112
23,94,1.3919628,1.412,1.4394093778635504
23,95,1.5042382,1.436,1.5537085256420315
23,96,1.6311246,1.122,1.6821505617600545
23,97,1.7711166,1.187,1.8220536989537623
23,98,1.9208908,1.194,1.9704400746152548
23,99,2.078478,1.316,2.124182322266549
23,100,2.2413225,1.396,2.280187576982532
23,101,2.4069457,1.497,2.435589026843642
23,102,2.5721388,1.6350000000000002,2.5879096238250474
23,103,2.7356384,1.746,2.7351650446791793
23,104,2.8931637,1.92,2.87588338834655
23,105,3.0454805,2.053,3.0090355566386804
23,106,3.1880317,2.183,3.1338891014551686
23,107,3.319528,2.294,3.2498152776730445
23,108,3.4380617,2.382,3.3560902383788984
23,109,3.5422926,2.4790000000000005,3.4517338466961403
23,110,3.6294308,2.588,3.5354226452531328
23,111,3.6997762,2.696,3.6054985480592476
23,112,3.7511444,2.786,3.660074909986816
23,113,3.7836993,2.918,3.6972212087350504
23,114,3.7965598,3.009,3.7151912513050798
23,115,3.790232,3.122,3.712651128978915
23,116,3.7592235,3.176,3.6888640113482802
23,117,3.7092102,3.238,3.6437989869776612
23,118,3.6404142,3.268,3.578148034136568
23,119,3.5532992,3.3370000000000006,3.4932549373238224
23,120,3.4500442,3.3500000000000005,3.3909779618654334
23,121,3.3313909,3.3330000000000006,3.2735203003807323
23,122,3.2003756,3.3330000000000006,3.143266153455297
23,123,3.0576117,3.273,3.002655118986896
23,124,2.9075422,3.2320000000000007,2.8541149594427315
23,125,2.752331,3.1439999999999997,2.700056124005549
23,126,2.5926409,3.066,2.542914677218498
23,127,2.4344656,2.966,2.385217710824519
