Time_Step,Actual_Values,Predicted_Values,Utide_Values,Step_MSE,Step_MAE,Step_R2_Actual_vs_Predicted,Step_R2_Actual_vs_Utide
0,0.3285833105147867,0.12777169,0.0537140881480574,0.04032530673783812,0.20081162002692504,,
1,0.4685833105147862,0.30463386,0.1939901123020195,0.026879423694815413,0.16394945469508404,,
2,0.6075833105147866,0.492144,0.33184988029062146,0.013326237041995344,0.11543932190547268,,
3,0.7545833105147863,0.6681195,0.46561239197465276,0.007475992232655601,0.08646382036814937,,
4,0.8985833105147862,0.81772244,0.5938987100524905,0.0065384804182632055,0.08086087074885606,,
5,1.0555833105147863,0.95521605,0.7154932634596468,0.010073586953532207,0.10036726036677601,,
6,1.1745833105147863,1.0544089,0.8291865366653152,0.014441887046147366,0.12017440262446644,,
7,1.266583310514786,1.1371406,0.9336403334784626,0.016755407105033503,0.12944267883906568,,
8,1.4095833105147861,1.2054286,1.0273110308601978,0.04167914569827786,0.20415471020350684,,
9,1.471583310514787,1.2579039,1.1084522717301293,0.04565887615070703,0.21367937698970163,,
10,1.5495833105147863,1.2963109,1.175199745425885,0.06414691309630198,0.25327240887294056,,
11,1.6155833105147863,1.3206818,1.2257216087138672,0.08696689478232048,0.294901500135758,,
12,1.6525833105147858,1.3325803,1.2584030849468504,0.102401908826249,0.3200029825271149,,
13,1.6485833105147865,1.3327101,1.272026327234025,0.09977585548949192,0.31587316361079476,,
14,1.6455833105147861,1.3252714,1.265908381199823,0.10259974050046959,0.3203119424880527,,
15,1.6345833105147862,1.2970655,1.2399703270855644,0.11391827481464785,0.3375178140700841,,
16,1.5565833105147868,1.2646884,1.1947268206212585,0.08520265477327206,0.2918949379027873,,
17,1.477583310514786,1.2183372,1.1312032794873905,0.06720855710447264,0.25924613228450033,,
18,1.3815833105147866,1.1491394,1.05080348977875,0.05403016953784126,0.23244390621791156,,
19,1.2555833105147864,1.0651479,0.9551598577380049,0.036265654437180765,0.1904354337752845,,
20,1.1355833105147861,0.9576322,0.8459997988077845,0.03166660341769354,0.17795112648616063,0.6843408744632367,0.27519667073984777
21,1.0015833105147862,0.8076649,0.7250548773789125,0.03760436110014673,0.1939184392989659,0.6782780493802076,0.26415148737356875
