future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
27,0,1.5974565,1.62,1.7034690848941287
27,1,1.5391884,1.559,1.641138872521574
27,2,1.5145109,1.523,1.6108912857865745
27,3,1.5213401,1.5339999999999998,1.613283203491734
27,4,1.5579563,1.5600000000000003,1.6482305133222264
27,5,1.6319075,1.6279999999999997,1.7150526232765766
27,6,1.7305833,1.725,1.8124970679060501
27,7,1.8625083,1.8609999999999998,1.9387390351197409
27,8,2.016793,2.009,2.0913658946517657
27,9,2.2000585,2.177,2.267368814551369
27,10,2.4016993,2.368,2.463168389210592
27,11,2.6208446,2.5840000000000005,2.6746969098750686
27,12,2.8539753,2.82,2.8975473513998526
27,13,3.0929158,3.0559999999999996,3.127181339310021
27,14,3.340789,3.314,3.359170022269132
27,15,3.5864444,3.556,3.589428310825684
27,16,3.830513,3.776,3.814398362960621
27,17,4.0656686,3.9910000000000005,4.031144522421635
27,18,4.2931533,4.198,4.237338622166067
27,19,4.502944,4.371,4.431137961438616
27,20,4.6965256,4.551,4.610982952982137
27,21,4.871039,4.704,4.775361555414211
27,22,5.0198193,4.857,4.922597752029707
27,23,5.1449895,4.994,5.050718556040539
27,24,5.23936,5.114,5.15743849696669
27,25,5.3090444,5.219,5.240275234283784
27,26,5.348725,5.268,5.296780488190713
27,27,5.2830906,5.288,5.324843707427566
27,28,5.2626114,5.267,5.323007952269791
27,29,5.21884,5.247,5.290732748834298
27,30,5.14588,5.175,5.228548492855184
27,31,5.0464635,5.073,5.138069181030987
27,32,4.926763,4.944,5.02185992699299
27,33,4.787516,4.815,4.88318607893286
27,34,4.627141,4.652,4.725694901585207
27,35,4.452372,4.481,4.55309337304346
27,36,4.263334,4.305,4.368883849211657
27,37,4.059922,4.116,4.176203919922806
27,38,3.8528278,3.916,3.9777916030275997
27,39,3.64097,3.7139999999999995,3.7760679530845596
27,40,3.4298005,3.516,3.5733031372988084
27,41,3.2198987,3.3130000000000006,3.371814983711155
27,42,3.0209548,3.133,3.1741443828861904
27,43,2.8268852,2.927,2.983160461515642
27,44,2.6495175,2.7730000000000006,2.802067566081159
27,45,2.4831376,2.608,2.634310602424445
27,46,2.34016,2.4660000000000006,2.483399221199297
27,47,2.2191467,2.352,2.3526889547496483
27,48,2.119443,2.2440000000000007,2.245164595948753
27,49,2.051339,2.18,2.163266836972557
27,50,2.003101,2.13,2.108789134964314
27,51,1.9828752,2.104,2.082851986694115
27,52,1.9888313,2.112,2.085941863204011
27,53,2.0283706,2.148,2.117987194520561
27,54,2.175257,2.2250000000000005,2.178437757788974
27,55,2.276893,2.318,2.266317995944203
27,56,2.400231,2.4340000000000006,2.3802376172445743
27,57,2.544625,2.5710000000000006,2.51836053262176
27,58,2.7081819,2.754,2.678350634449536
27,59,2.8855371,2.931,2.8573249462129477
27,60,3.0735335,3.137,3.051847764205688
27,61,3.2715158,3.3480000000000003,3.2579922632434464
