future_steps,Time_Step,Actual_Values,Predicted_Values,Utide_Values
20,0,2.445,2.461099,2.6921653682697158
20,1,2.559,2.57706,2.798297318032438
20,2,2.676,2.6977081,2.902166067411676
20,3,2.792,2.8078995,3.001585369636261
20,4,2.902,2.8960133,3.0939572626997784
20,5,3.004,2.9876716,3.1764792729842752
20,6,3.097,3.0851266,3.24636473087981
20,7,3.1699999999999995,3.1422157,3.3010537818775
20,8,3.226,3.1959875,3.338396142624736
20,9,3.265,3.223531,3.356791022332524
20,10,3.276,3.2312582,3.355274410648613
20,11,3.257,3.208448,3.333549041928523
20,12,3.214,3.1833167,3.2919578064683
20,13,3.152,3.1318207,3.231407070151938
20,14,3.0760000000000005,3.0540822,3.153252035836401
20,15,2.974,2.9505773,3.0591612575574
20,16,2.855,2.8389895,2.950980799756508
20,17,2.722,2.7116432,2.830619398310391
20,18,2.581,2.5716588,2.699973469153262
20,19,2.434,2.4182658,2.5609047247204533
20,20,2.283,2.228846,2.415274010317938
20,21,2.132,2.0643628,2.2650238932910565
20,22,1.973,1.8951993,2.112291534937029
20,23,1.816,1.7270769,1.9595246944269893
20,24,1.666,1.5563861,1.8095692867233015
20,25,1.518,1.3995832,1.6656983113598944
20,26,1.381,1.261144,1.5315595915452458
20,27,1.259,1.1383431,1.4110326234116424
20,28,1.158,1.0297052,1.3080010511597178
20,29,1.085,0.95228,1.2260639481024218
20,30,1.036,0.8978597,1.168222873610193
20,31,1.018,0.8627118,1.1365898681040043
20,32,1.031,0.87492245,1.132162167764221
20,33,1.078,0.9041443,1.154701876250023
20,34,1.151,0.96149766,1.202744248219817
20,35,1.251,1.0363752,1.2737389602344804
20,36,1.369,1.1331457,1.3643081592525763
20,37,1.495,1.2521716,1.4705868794764645
20,38,1.6199999999999999,1.3859962,1.588598765459203
20,39,1.749,1.5250832,1.7146152109802006
20,40,1.876,1.6649369,1.8454496837973744
20,41,2.001,1.7833344,1.978650255000307
20,42,2.118,1.9176096,2.1125701043961995
20,43,2.231,2.0410535,2.246314836290413
