future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
27,0,0.18302627,0.12504895693616044,0.30153913541682376
27,1,0.1560408,0.1310489569361606,0.2725373531798354
27,2,0.121156245,0.07704895693616055,0.24040968007861563
27,3,0.0827565,0.019048956936160412,0.20936632710775988
27,4,0.048476346,-0.037951043063839424,0.1840137909399756
27,5,0.024439288,-0.06995104306383944,0.16861811291994547
27,6,0.016519755,-0.09395104306383951,0.16633945227078756
27,7,0.027822495,-0.06995104306383944,0.17857540744476788
27,8,0.05931757,-0.017951043063839173,0.20453811885448514
27,9,0.10577079,0.07704895693616055,0.24115388157550316
27,10,0.16234927,0.15404895693616036,0.2833202580974832
27,11,0.21902871,0.18104895693616024,0.32449444264473637
27,12,0.26726243,0.21704895693616036,0.35752942787844655
27,13,0.29689264,0.2580489569361603,0.3756320140416655
27,14,0.30234662,0.2700489569361604,0.3732965629151079
27,15,0.27676734,0.24104895693616044,0.3470739121731132
27,16,0.21951799,0.21704895693616036,0.2960641888819994
27,17,0.13298874,0.11804895693616052,0.22206918188508193
27,18,0.022000017,0.01104895693616048,0.1293951486280621
27,19,-0.1044312,-0.1279510430638393,0.02435010560307767
27,20,-0.2345406,-0.26295104306383954,-0.0854783482255399
27,21,-0.35964975,-0.4059510430638394,-0.1920542339941582
27,22,-0.46733335,-0.5139510430638395,-0.2877185691398247
27,23,-0.54956144,-0.5949510430638394,-0.3659079933764479
27,24,-0.59990937,-0.6469510430638395,-0.4216932236338634
27,25,-0.6156926,-0.6929510430638395,-0.45209809097590636
27,26,-0.5953132,-0.7009510430638394,-0.4561937768235172
27,27,-0.58787084,-0.6919510430638395,-0.434990771421987
27,28,-0.5176441,-0.6029510430638396,-0.39116954629402245
27,29,-0.42442766,-0.5379510430638396,-0.32869935763222996
27,30,-0.3187279,-0.44895104306383943,-0.25239461175606615
27,31,-0.20603865,-0.3189510430638395,-0.16745289029132718
27,32,-0.09619021,-0.21695104306383942,-0.07901148926008414
27,33,0.0035868536,-0.11695104306383929,0.008247335453964335
27,34,0.0887471,-0.03495104306383962,0.09041715130754002
27,35,0.15619862,0.04804895693616035,0.1645925778471371
27,36,0.20489939,0.12304895693616037,0.22898160820394342
27,37,0.23789875,0.1520489569361603,0.28289440331589044
27,38,0.25552088,0.1620489569361603,0.3266086070050873
27,39,0.26473865,0.18404895693616033,0.36112588997460143
27,40,0.26820368,0.21004895693616046,0.3878512068501537
27,41,0.2702631,0.2160489569361606,0.40824181211549626
27,42,0.2726137,0.24204895693616046,0.4234832982709684
27,43,0.27688962,0.23904895693616038,0.43425093309446305
27,44,0.28149357,0.2350489569361603,0.4406041369068313
27,45,0.2838664,0.24404895693616052,0.4420402598736823
27,46,0.28175816,0.2400489569361604,0.4377038873110964
27,47,0.2723739,0.2010489569361602,0.42671520548535363
27,48,0.2537057,0.17104895693616026,0.40855238782605435
27,49,0.22542708,0.14604895693616043,0.38340527626096615
27,50,0.18717797,0.11104895693616061,0.3524158816060785
27,51,0.14140114,0.07704895693616055,0.31773731954127477
27,52,0.09097659,0.04104895693616044,0.28237483820995957
27,53,0.04161348,0.0080489569361604,0.24981501470328757
27,54,-0.024693137,-0.02695104306383941,0.22349369875327
27,55,-0.030366903,-0.06395104306383928,0.2061906397372326
27,56,-0.01867357,-0.06495104306383959,0.1994607087901867
27,57,0.009215528,-0.06295104306383953,0.20321282170907348
27,58,0.04753853,-0.02695104306383941,0.21552692003028018
27,59,0.090182714,0.04704895693616032,0.2327600078972447
