future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
23,0,2.490878,2.445,2.6921653682697158
23,1,2.6036477,2.559,2.798297318032438
23,2,2.7072945,2.676,2.902166067411676
23,3,2.800854,2.792,3.001585369636261
23,4,2.8907619,2.902,3.0939572626997784
23,5,2.967012,3.004,3.1764792729842752
23,6,3.0354934,3.097,3.24636473087981
23,7,3.0888083,3.1699999999999995,3.3010537818775
23,8,3.1288013,3.226,3.338396142624736
23,9,3.1473005,3.265,3.356791022332524
23,10,3.152019,3.276,3.355274410648613
23,11,3.1440828,3.257,3.333549041928523
23,12,3.113042,3.214,3.2919578064683
23,13,3.063715,3.152,3.231407070151938
23,14,2.989484,3.0760000000000005,3.153252035836401
23,15,2.8993132,2.974,3.0591612575574
23,16,2.7879832,2.855,2.950980799756508
23,17,2.667761,2.722,2.830619398310391
23,18,2.5293634,2.581,2.699973469153262
23,19,2.3628724,2.434,2.5609047247204533
23,20,2.2003303,2.283,2.415274010317938
23,21,2.0315406,2.132,2.2650238932910565
23,22,1.860706,1.973,2.112291534937029
23,23,1.6973313,1.816,1.959524694426989
23,24,1.5653389,1.666,1.8095692867233015
23,25,1.4552057,1.518,1.6656983113598944
23,26,1.3388921,1.381,1.5315595915452458
23,27,1.2490158,1.259,1.4110326234116424
23,28,1.1715176,1.158,1.3080010511597178
23,29,1.1243725,1.085,1.2260639481024218
23,30,1.076623,1.036,1.168222873610193
23,31,1.083556,1.018,1.1365898681040043
23,32,1.0902573,1.031,1.132162167764221
23,33,1.1349344,1.078,1.154701876250023
23,34,1.1872692,1.151,1.202744248219817
23,35,1.2719549,1.251,1.2737389602344804
23,36,1.3583446,1.369,1.3643081592525763
23,37,1.4686033,1.495,1.4705868794764645
23,38,1.5892429,1.6199999999999999,1.588598765459203
23,39,1.7220025,1.749,1.7146152109802006
23,40,1.849483,1.876,1.8454496837973744
23,41,1.9904712,2.001,1.978650255000307
23,42,2.1042333,2.118,2.1125701043961995
23,43,2.2394834,2.231,2.246314836290413
23,44,2.358029,2.3410000000000006,2.379583467640132
23,45,2.4706526,2.452,2.5124341487911277
23,46,2.5785575,2.562,2.645013933340325
23,47,2.7167487,2.676,2.7772934698153287
23,48,2.845287,2.797,2.908842958426554
23,49,2.9619737,2.9239999999999995,3.038676491108079
23,50,3.0776258,3.055,3.1651800788180275
23,51,3.181027,3.184,3.2861265934290067
23,52,3.2741404,3.312,3.3987702478705617
23,53,3.3522947,3.423,3.500005315989547
23,54,3.4240243,3.5270000000000006,3.586569108819347
23,55,3.4726903,3.614,3.6552674190025622
23,56,3.5063286,3.682,3.70320108127315
23,57,3.5227928,3.724,3.7279742682945054
23,58,3.5210972,3.7379999999999995,3.727867885278355
23,59,3.4971502,3.721,3.7019646604041614
23,60,3.4498703,3.667,3.650216271642459
