future_steps,Time_Step,Actual_Values,Predicted_Values,Utide_Values
23,0,1.411,1.8344586,2.0427559273410854
23,1,1.514,1.9953043,2.222306107732825
23,2,1.643,2.162883,2.4014633876452263
23,3,1.757,2.3339841,2.5773318744581686
23,4,1.926,2.5054088,2.7476089265533536
23,5,2.052,2.6756659,2.9105910357804445
23,6,2.203,2.838767,3.0650798020327814
23,7,2.361,2.9980657,3.210207288856305
23,8,2.459,3.1481087,3.3452170382950364
23,9,2.586,3.2883623,3.4692468483752394
23,10,2.722,3.41429,3.581159564841864
23,11,2.8369999999999997,3.526142,3.6794584273872193
23,12,2.93,3.6216662,3.76230606742269
23,13,3.0510000000000006,3.6997042,3.827644742537111
23,14,3.198,3.7595804,3.8733945652612936
23,15,3.291,3.7986891,3.8976909708343066
23,16,3.4090000000000003,3.8173907,3.8991156965569833
23,17,3.49,3.815604,3.876878523969854
23,18,3.549,3.7943194,3.830919073626438
23,19,3.597,3.7513363,3.761916020847266
23,20,3.6440000000000006,3.6891992,3.671211017299193
23,21,3.628,3.6072907,3.5606717413245743
23,22,3.622,3.5072489,3.4325290569042664
23,23,3.5819999999999994,3.3450413,3.2892251567408843
23,24,3.519,3.2098253,3.1333026577345264
23,25,3.4809999999999994,3.0629263,2.9673510113303507
23,26,3.42,2.9044206,2.7940099087817134
23,27,3.292,2.740051,2.6160136524354134
23,28,3.222,2.5715537,2.4362496538973746
23,29,3.101,2.4030936,2.257800832648602
23,30,2.971,2.236693,2.083946160461252
23,31,2.827,2.0746653,1.91810471283824
23,32,2.701,1.9206738,1.7637233828425054
23,33,2.543,1.7786043,1.6241229259142491
23,34,2.416,1.6500821,1.50232775909508
23,35,2.289,1.5367886,1.4009093042416394
23,36,2.16,1.4412032,1.3218695757081906
23,37,2.067,1.3642085,1.266582273869204
23,38,1.972,1.3095028,1.2357953437272826
23,39,1.893,1.2752982,1.2296851831651914
23,40,1.823,1.2637498,1.2479420552558684
23,41,1.786,1.2733842,1.2898613382823343
23,42,1.781,1.3054944,1.3544171490903616
23,43,1.767,1.3583269,1.4403029817044173
23,44,1.802,1.4316424,1.5459359717868455
23,45,1.84,1.523056,1.6694340254624664
23,46,1.908,1.6417007,1.8085849029295
23,47,1.9759999999999998,1.7655773,1.9608306740863937
23,48,2.084,1.9019086,2.123288629720507
23,49,2.198,2.0477133,2.292821156641847
23,50,2.322,2.1996913,2.4661543610484054
23,51,2.446,2.3569655,2.640031749922678
23,52,2.566,2.5138004,2.8113784432251774
23,53,2.729,2.6727831,2.9774460780258782
23,54,2.868,2.8293374,3.135910500254558
23,55,3.022,2.9819162,3.2849031430831226
23,56,3.146,3.1263003,3.422970727222516
23,57,3.278,3.2623608,3.548973529625038
23,58,3.362,3.3876483,3.661946098241384
23,59,3.478,3.5006576,3.760952702157838
23,60,3.561,3.599554,3.844971070457025
23,61,3.658,3.6821508,3.912831628139288
23,62,3.755,3.7476587,3.963227000936981
23,63,3.8209999999999997,3.7950556,3.994791021376174
23,64,3.887,3.8248503,4.006231347008358
23,65,3.948,3.83453,3.996488612335463
23,66,3.984,3.8253086,3.9648902749170256
23,67,4.025,3.79554,3.911269804807227
23,68,4.036,3.746862,3.836030796994518
23,69,4.025,3.6733735,3.740148554721123
23,70,4.001,3.5871089,3.625115420506672
23,71,3.951,3.4832604,3.4928473641841205
23,72,3.8719999999999994,3.3604307,3.345575417927582
23,73,3.766,3.22433,3.1857453385595265
23,74,3.6950000000000003,3.0753396,3.015942875831155
23,75,3.598,2.9166963,2.838851995703842
23,76,3.4679999999999995,2.7505705,2.657242300463617
23,77,3.332,2.5790613,2.4739727569451606
23,78,3.179,2.4057698,2.2919939226420567
23,79,3.021,2.2340338,2.1143314780097584
23,80,2.867,2.066643,1.944039711559152
23,81,2.678,1.9059432,1.7841227617758846
23,82,2.51,1.7545447,1.6374314333058306
23,83,2.366,1.6156538,1.506551431166736
23,84,2.21,1.4928793,1.393702485847664
23,85,2.031,1.3859212,1.3006661754490731
23,86,1.891,1.2988852,1.228753655591297
23,87,1.801,1.2308869,1.178814662247158
23,88,1.651,1.1850328,1.1512788917348016
23,89,1.597,1.160123,1.1462130035606244
23,90,1.516,1.1579336,1.1633732712816025
23,91,1.478,1.1770055,1.2022364627800155
23,92,1.416,1.2483028,1.2619992922372711
23,93,1.437,1.3084242,1.3415478020819112
23,94,1.412,1.3877718,1.4394093778635504
23,95,1.436,1.4843426,1.5537085256420315
23,96,1.122,1.5948949,1.6821505617600545
23,97,1.187,1.7196311,1.8220536989537623
23,98,1.194,1.8539807,1.9704400746152548
23,99,1.316,1.998381,2.124182322266549
23,100,1.396,2.1491857,2.280187576982532
23,101,1.497,2.3047643,2.435589026843642
23,102,1.6350000000000002,2.4608417,2.5879096238250474
23,103,1.746,2.6167464,2.7351650446791784
23,104,1.92,2.7693427,2.87588338834655
23,105,2.053,2.9174979,3.00903555663868
23,106,2.183,3.057636,3.133889101455168
23,107,2.294,3.1878128,3.2498152776730445
23,108,2.382,3.3071356,3.356090238378898
23,109,2.4790000000000005,3.4127128,3.45173384669614
23,110,2.588,3.505209,3.5354226452531328
23,111,2.696,3.5811076,3.605498548059247
23,112,2.786,3.641498,3.660074909986816
23,113,2.918,3.6837494,3.69722120873505
23,114,3.009,3.7083814,3.7151912513050793
23,115,3.122,3.691306,3.712651128978915
23,116,3.176,3.6778688,3.68886401134828
23,117,3.238,3.6457996,3.643798986977661
23,118,3.268,3.5929286,3.578148034136568
23,119,3.3370000000000006,3.5231485,3.493254937323822
23,120,3.3500000000000005,3.4355783,3.390977961865433
23,121,3.3330000000000006,3.3318076,3.2735203003807323
23,122,3.3330000000000006,3.2147472,3.1432661534552966
23,123,3.273,3.0842206,3.002655118986896
23,124,3.2320000000000007,2.94408,2.8541149594427315
23,125,3.1439999999999997,2.7963936,2.7000561240055485
23,126,3.066,2.6436455,2.542914677218498
23,127,2.966,2.4882598,2.385217710824519
23,128,2.848,2.3323343,2.2296398814285365
23,129,2.717,2.179984,2.079022437463265
23,130,2.592,2.0334656,1.9363362291408743
23,131,2.473,1.8943237,1.8045850530583087
23,132,2.342,1.7666044,1.686661338454482
23,133,2.216,1.6509901,1.5851788498225934
23,134,2.087,1.5504931,1.502313625155854
23,135,1.968,1.4661895,1.4396831447722611
23,136,1.8620000000000003,1.3998116,1.3982852787007711
23,137,1.767,1.3519278,1.3785050521862905
23,138,1.698,1.3413334,1.3801820787742816
23,139,1.624,1.3422236,1.4027185276579908
23,140,1.585,1.3631505,1.4451998418852607
23,141,1.548,1.4027365,1.506499906312717
23,142,1.548,1.4591008,1.5853489870531812
23,143,1.556,1.5331736,1.6803546349364078
23,144,1.582,1.6217213,1.7899797789868983
23,145,1.6139999999999999,1.7249023,1.9124947539161403
23,146,1.678,1.8404626,2.045927719976208
23,147,1.7360000000000002,1.9663451,2.1880389544791967
23,148,1.8370000000000002,2.0995276,2.336338492554145
23,149,1.941,2.2393386,2.4881550770498744
23,150,2.04,2.382416,2.640750433779395
23,151,2.179,2.5279038,2.7914600111165706
23,152,2.292,2.6717215,2.937832850262069
23,153,2.4340000000000006,2.81241,3.077741583017188
23,154,2.579,2.9485466,3.209439123530398
23,155,2.699,3.076844,3.331550187101393
23,156,2.832,3.1974669,3.443000695984798
23,157,2.927,3.3071938,3.542902670117152
23,158,3.048,3.4058192,3.6304228217645047
23,159,3.122,3.4906807,3.704667261187667
23,160,3.2279999999999998,3.5621128,3.764611306777121
23,161,3.345,3.620149,3.80909319826779
23,162,3.427,3.6649637,3.8368760176651486
23,163,3.526,3.6925752,3.846766680329948
23,164,3.612,3.700083,3.837768139538049
23,165,3.651,3.6899557,3.8092339064150966
23,166,3.723,3.6601841,3.7609940872683714
23,167,3.769,3.6107647,3.693429210204582
23,168,3.799,3.5445566,3.607480238256879
23,169,3.783,3.4602733,3.5045972807734502
23,170,3.785,3.3609436,3.386642235186196
23,171,3.746,3.2468297,3.255768860044762
23,172,3.703,3.1205213,3.114305858802823
23,173,3.648,2.9838395,2.9646643122180723
23,174,3.566,2.8380392,2.8092815282423365
23,175,3.48,2.6877053,2.65060179812735
23,176,3.366,2.533426,2.4910838028312376
23,177,3.247,2.3778992,2.3332171575579346
23,178,3.138,2.2250326,2.1795287221492945
23,179,3.026,2.076166,2.032563160203027
23,180,2.856,1.9343554,1.8948304434649408
23,181,2.749,1.8014119,1.7687233484146756
23,182,2.6100000000000003,1.6801451,1.6564175704171824
23,183,2.474,1.5721085,1.559773116663433
23,184,2.342,1.5071309,1.480256599214184
23,185,2.216,1.4363662,1.418899624408323
23,186,2.1,1.3838743,1.376299774963751
23,187,2.023,1.3497115,1.3526601865820431
23,188,1.95,1.3336602,1.3478542650041512
23,189,1.868,1.3376292,1.3614962683490066
23,190,1.7950000000000002,1.3605809,1.3929980383171736
23,191,1.804,1.4017758,1.4415972807935185
23,192,1.555,1.4607471,1.5063521964960578
23,193,1.7170000000000003,1.5360084,1.586108464194275
23,194,1.8749999999999998,1.6258615,1.6794544536755904
23,195,2.011,1.7295163,1.784686320328301
23,196,2.197,1.8439225,1.899804448044781
23,197,2.344,1.9686451,2.0225562165281694
23,198,2.503,2.0994012,2.150528743776179
23,199,2.621,2.2351348,2.281281761226165
23,200,2.7399999999999998,2.3745203,2.4124985445693587
23,201,2.847,2.5136573,2.5421252758692927
23,202,2.961,2.652381,2.668468532660612
23,203,3.075,2.7875338,2.790227430080442
23,204,3.196,2.9184713,2.9064501849028703
23,205,3.291,3.0427527,3.016421535676332
23,206,3.4,3.1594045,3.119503692306806
23,207,3.458,3.268017,3.214965476900447
23,208,3.518,3.3698375,3.301838891515536
23,209,3.578,3.4587865,3.378838138270844
23,210,3.593,3.53239,3.444363864833293
23,211,3.608,3.5911434,3.4965976004739283
23,212,3.568,3.63275,3.533671959893236
23,213,3.544,3.654978,3.553885680392343
23,214,3.4639999999999995,3.6610284,3.5559226359390923
23,215,3.418,3.6481504,3.5390329772125906
23,216,3.33,3.6179662,3.503142740518704
23,217,3.213,3.5693862,3.448873707007708
23,218,3.086,3.5041122,3.377474454743058
23,219,2.983,3.4229696,3.2906819763795783
23,220,2.8160000000000003,3.3263419,3.1905467152710707
23,221,2.653,3.2179847,3.0792594456397366
23,222,2.503,3.0969903,2.9590148992071943
23,223,2.349,2.966297,2.83193552746407
23,224,2.211,2.8285382,2.7000622630334936
23,225,2.038,2.6855774,2.5654015832598245
23,226,1.911,2.5390122,2.430003937562612
23,227,1.769,2.3917134,2.296041087200155
23,228,1.685,2.2460997,2.1658507046150985
23,229,1.56,2.1042366,2.0419254524119665
23,230,1.5049999999999997,1.991751,1.9268383953694768
23,231,1.4459999999999997,1.8750577,1.823113183020512
23,232,1.439,1.7699597,1.73306197126201
23,233,1.4330000000000003,1.6771187,1.6586229425988963
23,234,1.468,1.5984336,1.6012303026692765
23,235,1.542,1.5362196,1.5617427086832651
23,236,1.5719999999999998,1.4914894,1.5404429589510884
23,237,1.668,1.4640945,1.5371056724725247
23,238,1.7780000000000002,1.4550239,1.551114665104948
23,239,1.911,1.4636627,1.5816013904097486
23,240,2.049,1.4903133,1.627572610793633
23,241,2.212,1.5345973,1.6880000898729308
23,242,2.391,1.5943509,1.7618562116318406
23,243,2.5800000000000005,1.6698383,1.8480941977729968
23,244,2.768,1.7576329,1.9455862488886044
23,245,2.954,1.8577956,2.053043763201958
23,246,3.145,1.9684833,2.168948195035561
23,247,3.299,2.0869358,2.2915180229713643
23,248,3.437,2.2121282,2.418727540764341
23,249,3.587,2.3417442,2.548379405416995
23,250,3.684,2.4742959,2.6782185311597755
23,251,3.8549999999999995,2.607908,2.806063651204738
23,252,4.011,2.740863,2.9299276726694248
23,253,4.122,2.8505087,3.048100055898212
23,254,4.225,2.9808764,3.15917335916675
23,255,4.319,3.1045015,3.2620097061121687
23,256,4.397,3.2191072,3.355657756480228
23,257,4.45,3.3240197,3.439243116831207
23,258,4.458,3.4170637,3.511862026559716
23,259,4.464,3.4945886,3.572507765111394
23,260,4.462,3.5599716,3.620051646056377
23,261,4.451,3.6094294,3.653287591720617
23,262,4.396,3.643575,3.671034162491746
23,263,4.296,3.6598382,3.672274235253912
23,264,4.218,3.6592374,3.656303588429851
23,265,4.122,3.6415987,3.622857484073888
23,266,3.953,3.6063373,3.5721893954441333
23,267,3.8379999999999996,3.5557344,3.505086949066116
23,268,3.622,3.4879775,3.4228241667611985
23,269,3.466,3.4052472,3.327062813858761
23,270,3.274,3.3089964,3.219725740229047
23,271,3.049,3.2007797,3.1028692644051423
23,272,2.889,3.0807545,2.9785791601708844
23,273,2.6940000000000004,2.951692,2.848906454973936
23,274,2.535,2.815224,2.715847440287192
23,275,2.366,2.6733372,2.5813601777281354
23,276,2.224,2.5466547,2.447400353297877
23,277,2.094,2.4080052,2.3159550166118885
23,278,1.97,2.271914,2.189054498879353
23,279,1.905,2.139398,2.068749861742078
23,280,1.786,2.0139546,1.957053684339381
23,281,1.724,1.8979512,1.8558529682865024
23,282,1.695,1.7940819,1.7668113675362989
23,283,1.629,1.7026908,1.691281708963798
23,284,1.67,1.6259147,1.6302478646367908
23,285,1.691,1.5644935,1.584307939693224
23,286,1.748,1.5204371,1.553700484456345
23,287,1.814,1.4940492,1.538364762527584
23,288,1.4019999999999997,1.4845468,1.5380178569892968
23,289,1.472,1.4931042,1.552227879646767
23,290,1.543,1.517803,1.5804646927176136
23,291,1.625,1.5600406,1.6221168103298105
23,292,1.7339999999999998,1.6178663,1.6764736019761572
23,293,1.846,1.6902995,1.742682690537889
23,294,1.974,1.7757565,1.8197005827049344
23,295,2.102,1.8731933,1.9062577437569328
23,296,2.23,1.9810072,2.000856448826723
23,297,2.368,2.098071,2.101811438645993
23,298,2.4839999999999995,2.221873,2.2073316782077823
23,299,2.584,2.3350267,2.3156293809959787
23,300,2.666,2.4656875,2.425033289848855
23,301,2.769,2.5976107,2.5340795598782777
23,302,2.864,2.728527,2.6415567598283545
23,303,2.956,2.856665,2.746491177142944
23,304,3.042,2.9803948,2.848072570179272
23,305,3.128,3.0953174,2.945535446727668
23,306,3.205,3.2045505,3.038023238041133
23,307,3.274,3.3037398,3.1244690752485447
23,308,3.343,3.3927317,3.2035254041583467
23,309,3.3969999999999994,3.4679887,3.2735654621052146
23,310,3.426,3.529933,3.3327644795591547
23,311,3.428,3.5773404,3.3792507680191366
23,312,3.419,3.609077,3.4113007807730398
23,313,3.389,3.6255233,3.427541528404473
23,314,3.352,3.6245668,3.42712105477622
23,315,3.291,3.607119,3.4098138297004823
23,316,3.2279999999999998,3.5733716,3.376041521630253
23,317,3.136,3.5243988,3.326807629612192
23,318,3.031,3.4589057,3.263562701726118
23,319,2.921,3.379284,3.1880310945916923
23,320,2.776,3.2856894,3.102037186999585
23,321,2.637,3.179793,3.007367020144735
23,322,2.502,3.0601497,2.905691075193423
23,323,2.348,2.939935,2.7985578776531983
23,324,2.208,2.8133357,2.687450140905891
23,325,2.072,2.6808326,2.573879629384542
23,326,1.918,2.546897,2.459487571463649
23,327,1.785,2.4132004,2.346116383302497
