Time_Step,Actual_Values,Predicted_Values,Utide_Values,R2_Scores,Utide_R2_Scores
92,1.5795833105147865,1.1744583,1.6385392622411254,0.9205073268165114,0.9266025832990552
93,1.5095833105147858,1.1703109,1.668345038192356,0.9212847171344464,0.9279118113734912
94,1.4275833105147862,1.1465601,1.671026782556957,0.9221103516516871,0.9287615279088448
95,1.330583310514786,1.1035084,1.646471723257782,0.9229146654815031,0.9291256952045318
96,1.2165833105147863,1.0417418,1.595283024285814,0.9236510330333455,0.9289988464265887
97,1.080583310514786,0.9620351,1.518654269879453,0.9242883429447215,0.9283567134558689
98,0.918583310514786,0.8654604,1.4181992427734125,0.9247955160053389,0.9271434219088167
99,0.7375833105147861,0.753256,1.2957775834461005,0.9251363646429736,0.9253485935826594
100,0.5305833105147865,0.62686795,1.153355231025807,0.9252584466864648,0.9228926279697446
101,0.31658331051478644,0.48799658,0.9929280411893864,0.9251335177679906,0.919858546915227
102,0.08458331051478622,0.33856907,0.8165202214286902,0.9247061623901506,0.9162273709882083
103,-0.15141668948521345,0.18076724,0.6262503591322954,0.9239596535750763,0.9121190974321055
104,-0.38641668948521396,0.016962713,0.4244413530621377,0.9229068513822488,0.9077122587209725
105,-0.6204166894852137,-0.15024157,0.2137400963992993,0.9215657860076035,0.903182760399431
106,-0.8464166894852138,-0.3181083,-0.0027893562716279,0.9199944129554699,0.8987629779899372
107,-1.0734166894852135,-0.4838035,-0.2216289617800357,0.9181862252755224,0.8945582228042217
108,-1.2614166894852137,-0.6444218,-0.4388430669657698,0.9163951660040673,0.8910130799672086
109,-1.4584166894852135,-0.7970815,-0.6501885575947642,0.9145257776329788,0.8880303053536149
110,-1.598416689485214,-0.9389902,-0.8512836673370657,0.9129205780410024,0.8860015444541982
111,-1.741416689485214,-1.0675236,-1.037809128420962,0.9114623975420861,0.8847261074246444
112,-1.8474166894852135,-1.1802802,-1.205710788792244,0.9102779352071587,0.8842328034477961
113,-1.9274166894852136,-1.2751735,-1.3513755489072443,0.909380945418364,0.8844073661275286
114,-1.9744166894852135,-1.3504412,-1.4717614220088666,0.9087961063824553,0.8851292374342413
115,-1.9944166894852136,-1.4047469,-1.5644747766040106,0.9084877287541997,0.886234404353616
116,-1.9714166894852134,-1.4371728,-1.6278000104574148,0.9084792584059636,0.8875958926922011
117,-1.9204166894852135,-1.4472814,-1.6606959285763896,0.9087033476192294,0.8890538127788026
118,-1.8204166894852136,-1.4350456,-1.662776613160913,0.9091525869580476,0.8904743596714486
119,-1.7144166894852135,-1.400949,-1.6342920825790144,0.9096868026636621,0.8917406245697086
120,-1.5864166894852139,-1.3458387,-1.5761166974501948,0.9102384571238004,0.8927828824328695
121,-1.425416689485214,-1.2710038,-1.489743492753857,0.91075890921403,0.8935374505415524
122,-1.2574166894852137,-1.178057,-1.3772736538331016,0.9111859562506255,0.8940096878252393
123,-1.0614166894852135,-1.0689559,-1.2413851017408035,0.9114725100771882,0.894176670434053
124,-0.8414166894852136,-0.94586194,-1.0852645147707374,0.9115567524959591,0.8940264443421204
125,-0.6054166894852138,-0.8111566,-0.9124934859779504,0.9113732866925144,0.8935711822450261
126,-0.3684166894852138,-0.6673826,-0.7268903561655484,0.9108926980217424,0.8928796932057167
127,-0.13741668948521385,-0.51709634,-0.5323218504509086,0.9101265577852593,0.8920523858279711
128,0.07858331051478616,-0.36294344,-0.3325095686604006,0.9091426794365047,0.891222316144993
129,0.25858331051478584,-0.20752668,-0.1308622142266489,0.9081210091799039,0.8905835030489799
130,0.4465833105147861,-0.05336878,0.069636771530218,0.907044583749619,0.8901375280005719
131,0.6075833105147864,0.09708851,0.2664651277271548,0.9060439017181794,0.8899801993558889
132,0.6345833105147859,0.24154207,0.4575148895515837,0.9056353254982502,0.8902983342494132
133,0.8035833105147863,0.37784523,0.6409737514107228,0.9052491955607368,0.8908250458523846
134,0.9415833105147865,0.50402176,0.8151618125834301,0.9049612135136829,0.8915683765693593
135,1.0945833105147866,0.6183158,0.9783618302269506,0.9046747806817419,0.8925182670967069
136,1.2375833105147862,0.71915555,1.1286839376972986,0.9043619934953542,0.8936641372724607
137,1.3565833105147866,0.8052285,1.2639994368144891,0.9040381306204439,0.8949777594852397
138,1.4515833105147864,0.87546587,1.3819639919083722,0.9037131299950801,0.8964176280315593
139,1.5435833105147856,0.9290516,1.4801312091066654,0.9033011778388039,0.8979592458504694
140,1.5765833105147862,0.96541095,1.5561375206173795,0.9029553856211072,0.8995077270750456
141,1.6245833105147862,0.98422617,1.607923191053832,0.9025040091918193,0.9010702925417425
142,1.602583310514786,0.985453,1.6339457223479412,0.902147100702755,0.9025249169058336
143,1.5435833105147856,0.96925145,1.6333430435880611,0.90192508757149,0.9037942141387965
144,1.4945833105147865,0.93604785,1.6060144911225034,0.9016999223805694,0.9049217715265432
145,1.4105833105147856,0.8864542,1.5526052312963556,0.9015143115885588,0.9058577489163984
146,1.288583310514786,0.8212705,1.4744005061264898,0.9014129985826309,0.9065453277432565
147,1.1855833105147864,0.74152035,1.3731551397808837,0.901274148356692,0.907091775240996
148,1.0365833105147857,0.6483758,1.2508967896582213,0.9011754628375664,0.9074249336857172
149,0.8645833105147865,0.5431901,1.1097456424048335,0.9011229030665406,0.9075378867523922
150,0.6805833105147864,0.42748347,0.9517877303160992,0.9011002618058441,0.9074564857803613
151,0.4815833105147862,0.30294198,0.7790252683339868,0.9011005146348617,0.9071984520633563
152,0.25658331051478633,0.17139624,0.5934087714483062,0.9011190746275116,0.9067461801133085
153,0.042583310514786345,0.03482308,0.3969364464330773,0.9011256183941533,0.9061996037409603
154,-0.18241668948521378,-0.104642645,0.1917909840500116,0.9011033381239278,0.9055870616899896
155,-0.415416689485214,-0.24478675,-0.0195241596085366,0.9010230646164681,0.9049428873496408
156,-0.6424166894852138,-0.3832933,-0.2340862049354057,0.9008623166958405,0.9043390505923895
157,-0.8724166894852134,-0.51781523,-0.4485203560452083,0.9005765377325903,0.9038074648425605
158,-1.0784166894852139,-0.64599574,-0.6590461010658576,0.9001787618718046,0.9034446162718048
159,-1.2784166894852138,-0.76553357,-0.8615986063728134,0.8996355186038416,0.9032693558180697
160,-1.4424166894852135,-0.8742474,-1.052006126808645,0.8990114586001939,0.903351322848383
161,-1.596416689485214,-0.9701223,-1.2261944165912064,0.8982774862799552,0.9036656218304387
162,-1.7154166894852136,-1.0513504,-1.380386550288913,0.8974964001371787,0.9042148779148522
163,-1.8214166894852137,-1.1164192,-1.511271193003837,0.8966331073729766,0.9049441752249665
164,-1.9084166894852137,-1.1641217,-1.6161224753581698,0.8956683962179666,0.905803018840074
165,-1.9474166894852136,-1.1935785,-1.692867348279428,0.8947127057621581,0.9067621691441871
166,-1.9714166894852134,-1.204333,-1.7401079470848693,0.8937208568461821,0.9077595672518183
167,-1.9594166894852136,-1.1962597,-1.7571141509919064,0.8927437490830629,0.9087518152326771
168,-1.9054166894852136,-1.1695987,-1.743803504631711,0.8918560394665331,0.9096980658826301
169,-1.8284166894852136,-1.1249878,-1.7007217714763594,0.8910466022957098,0.910560355298611
170,-1.7224166894852138,-1.0633507,-1.6290292860677082,0.890333396895266,0.9113112562943372
171,-1.5994166894852138,-0.98595786,-1.5304887157884697,0.8896940072605365,0.9119367950451218
172,-1.4624166894852135,-0.89430183,-1.407441960543961,0.8891079684663884,0.9124345255006222
173,-1.2974166894852135,-0.79013944,-1.2627604886914274,0.888609673901844,0.912803730537398
174,-1.105416689485214,-0.67541116,-1.0997557726540723,0.8882277865868424,0.9130496303231885
175,-0.9044166894852135,-0.55220026,-0.9220444524839894,0.8879446600784532,0.9131909648750607
176,-0.6634166894852138,-0.422694,-0.7333745939127925,0.8877999177218537,0.9132290805304566
177,-0.44741668948521374,-0.2891639,-0.537431661715677,0.8877224630736816,0.9132114909112973
178,-0.20641668948521374,-0.15389493,-0.3376522256074155,0.8877128794860444,0.9131474058616555
179,-0.025416689485213532,-0.01917335,-0.1370770390440083,0.8877337356494246,0.9131168320891968
180,0.16558331051478622,0.112795554,0.061728817093896,0.8877949372292101,0.9131318130184216
181,0.3505833105147862,0.23986508,0.2566721421365544,0.8878976865205048,0.9132138758844572
182,0.519583310514786,0.3600255,0.4460437277137739,0.8880445695429946,0.9133810699469863
183,0.677583310514786,0.47142342,0.6283637353874449,0.8882342925530146,0.9136414155494579
184,0.8525833105147864,0.572394,0.802192845424093,0.8884293971182042,0.9140078994590412
185,1.005583310514786,0.6614564,0.9659504403350124,0.8886149896718577,0.9144820445293793
186,1.1475833105147866,0.7373667,1.1177812432906056,0.8887585653909587,0.915062647615192
187,1.2945833105147861,0.7991007,1.2555027992509211,0.8887808735618601,0.9157556515323129
188,1.408583310514786,0.84583753,1.3766497297274116,0.8886782843532328,0.9165382541574407
189,1.4965833105147859,0.87702,1.4786104709438317,0.8884419789857055,0.9173859630737486
190,1.5425833105147864,0.8923102,1.5588325581060676,0.8881227121529004,0.9182532779612551
191,1.5645833105147866,0.8915717,1.6150579205550002,0.8877226034860041,0.9191072312606422
192,1.5565833105147866,0.8748627,1.645543517046093,0.8872671745495819,0.9199085223549806
193,1.525583310514786,0.8425216,1.6492262312650223,0.8867622337622859,0.9206315587761739
194,1.4525833105147865,0.7949896,1.6258034762079134,0.8862796234531422,0.921219473796029
195,1.3825833105147864,0.7329797,1.5757195355079447,0.8857468482203802,0.9217085888291044
196,1.3065833105147862,0.6573483,1.5000679276099282,0.8851290005220075,0.9221253320095266
197,1.1695833105147857,0.5691842,1.400437443162798,0.88457141191064,0.9223823353893623
198,1.0295833105147862,0.46968234,1.278740011092981,0.8840383815596466,0.9225159722342215
199,0.8645833105147865,0.36032206,1.1370599251421432,0.8835660225209165,0.9225158616328827
200,0.6835833105147866,0.24267907,0.9775561899059932,0.8831673153864447,0.9223918831432916
201,0.4795833105147862,0.118515395,0.8024347655352386,0.8828705073604225,0.9221367538234648
202,0.280583310514786,-0.010266135,0.6139890716184393,0.8826493968939773,0.9218092819775896
203,0.061583310514786264,-0.14162016,0.4146897380593523,0.8825240969928391,0.9214065124547003
204,-0.16241668948521384,-0.27343056,0.2072921786283709,0.8824850035453629,0.9209583416446723
205,-0.37641668948521356,-0.40350005,-0.005073979951818,0.8825114511087473,0.9205247767663828
206,-0.5984166894852136,-0.529606,-0.2188653796950608,0.882589846672572,0.920115476902006
207,-0.8194166894852137,-0.6495457,-0.4301556002750377,0.882690131592911,0.9197515245993215
208,-1.0104166894852138,-0.7611769,-0.6347403211169909,0.8827968084099914,0.919502132316347
209,-1.1604166894852137,-0.8624824,-0.8283047580772872,0.8829238448409684,0.9194287280523687
210,-1.342416689485214,-0.95159996,-1.006628191532823,0.8829942593194726,0.9194524251361695
211,-1.4784166894852138,-1.0268896,-1.165793711883485,0.8830250843481589,0.9196109493981216
212,-1.5894166894852138,-1.0869558,-1.3023721586601131,0.8830096567089956,0.9198918947526376
213,-1.6744166894852135,-1.1307111,-1.413557117097073,0.882943988566656,0.9202737096795608
214,-1.7344166894852138,-1.1573832,-1.4972401963254918,0.8828222698508568,0.9207281364263503
215,-1.7604166894852138,-1.1665066,-1.552029314889611,0.8826624300920667,0.9212301157643983
216,-1.7584166894852138,-1.1580501,-1.5772239509579415,0.8824702671309629,0.921749632144841
217,-1.7064166894852135,-1.1322463,-1.5727673914990428,0.8823086532209338,0.9222627347486416
218,-1.6414166894852138,-1.0896641,-1.5391957635642162,0.8821488549350626,0.9227401879614442
219,-1.5624166894852136,-1.0312358,-1.477597584970224,0.8819716933920158,0.9231645919662054
220,-1.4334166894852138,-0.95813155,-1.3895877506032133,0.8818402515900792,0.9235182557363392
221,-1.2974166894852135,-0.8718116,-1.2772894602523006,0.8817267762724087,0.9237971164089256
222,-1.1404166894852135,-0.7738915,-1.1433097699865566,0.88163735558299,0.9239997710090746
223,-0.9694166894852139,-0.6662212,-0.9906917066216636,0.8815696730201906,0.9241321482699267
224,-0.7704166894852138,-0.550759,-0.8228293557976806,0.8815378120877362,0.9241961987831875
225,-0.575416689485214,-0.42953634,-0.6433411886480324,0.8815217389545397,0.9242129066218585
226,-0.35741668948521393,-0.3046742,-0.4559089231218376,0.8815211216478248,0.9241887660754562
227,-0.12741668948521348,-0.17829236,-0.2641011756396495,0.8815157914709275,0.9241343163490461
228,0.4575833105147865,-0.052500598,-0.0712094191806548,0.8808942407637774,0.9233979801230162
229,0.6495833105147862,0.07064512,0.1198741991200746,0.8801529735621914,0.9227269870972147
230,0.8155833105147858,0.18917847,0.3067129391089155,0.8793533763267737,0.9221937030957846
231,1.003583310514786,0.30124432,0.4873033078347866,0.8784057324770292,0.92173549298747
232,1.1705833105147858,0.40514556,0.6599787068300469,0.8773424740099572,0.9213943762787792
233,1.3395833105147856,0.49933228,0.8232594801121446,0.8761091501542546,0.921148388970721
234,1.4705833105147863,0.5824645,0.9756829897312074,0.8747953583734857,0.9210592547195786
235,1.6215833105147859,0.65337217,1.1156533419680088,0.8732541371315468,0.9210522047456262
236,1.7195833105147864,0.71115017,1.2413475832796563,0.8716357395946397,0.9211975469372049
237,1.8145833105147864,0.75507593,1.350703984617196,0.869874546292192,0.9214522941381191
238,1.8965833105147867,0.78463376,1.441500584438273,0.867942601278591,0.921788439371853
239,1.9225833105147865,0.7995639,1.5115123567012072,0.8660132904183517,0.9222371453990375
240,1.9125833105147865,0.79977036,1.5587178177776928,0.8641625352209603,0.9227785920359943
241,1.8745833105147864,0.78539526,1.58151453456238,0.8624240075236103,0.9233751446124752
242,1.807583310514786,0.7567621,1.578900583383426,0.8608321068942695,0.9239890065852802
243,1.7265833105147868,0.7143813,1.5505862061891975,0.8593579752632187,0.9245809316171861
244,1.6065833105147864,0.6589514,1.4970150212624038,0.858073991111421,0.9251239043748299
245,1.4795833105147866,0.59130174,1.4192937792629885,0.8569300150076536,0.9255956743536304
246,1.3325833105147864,0.51248765,1.3190492708072492,0.855931653865299,0.925982702330948
247,1.1755833105147862,0.42369142,1.1982460693787873,0.8550579004313972,0.9262823555138879
248,0.9625833105147865,0.32623965,1.0590059924418278,0.854416937107422,0.9264626654116119
249,0.7645833105147861,0.22161582,0.9034678476785296,0.8539205145811309,0.9265450556435916
250,0.5505833105147866,0.11143169,0.7337149398394976,0.853568935550947,0.9265311423689484
251,0.29858331051478626,-0.0025891154,0.5517807366470548,0.8533861324855996,0.9263916868853161
252,0.051583310514786165,-0.11862292,0.3597239736661038,0.8533169126859438,0.9261505719497732
253,-0.18941668948521384,-0.23478743,0.1597479025407648,0.8533174364489731,0.9258406096214605
254,-0.442416689485214,-0.34915724,-0.0456718231780672,0.8533483852098712,0.9254637150866537
255,-0.7014166894852139,-0.45979497,-0.2536879526523908,0.8533494721147608,0.9250265639313469
256,-0.9214166894852137,-0.5647904,-0.461041592171938,0.8532953855455031,0.9246230650027951
257,-1.1414166894852138,-0.6623126,-0.6640980850064718,0.8531356065253559,0.924260664350756
258,-1.3684166894852137,-0.7506476,-0.858958719795838,0.8527861045739067,0.9239210872295578
259,-1.5314166894852137,-0.82819694,-1.0416320036610938,0.8523152152840419,0.9237173349468484
260,-1.7144166894852135,-0.8935828,-1.2082365072737034,0.8516015995584816,0.9235791283294235
261,-1.8294166894852135,-0.9456484,-1.3552026661931145,0.850765478588551,0.9235902965659976
262,-1.9274166894852136,-0.98346996,-1.4794438711335058,0.8497902846880205,0.9237223059155667
263,-1.997416689485214,-1.0063995,-1.5784764923466066,0.8486943928764673,0.9239573547553461
264,-2.031416689485214,-1.0140902,-1.6504815371447716,0.84752686163783,0.9242808694241803
265,-2.048416689485214,-1.006464,-1.6943137221707931,0.8462717421684057,0.924652923529873
266,-2.035416689485214,-0.983741,-1.7094735587334071,0.8449616617936555,0.925050270412961
267,-1.9884166894852133,-0.94645303,-1.69606233836224,0.8436471576354666,0.9254541895130838
268,-1.9324166894852135,-0.8953493,-1.6547378287207386,0.8422931729592422,0.9258315387940035
269,-1.8294166894852135,-0.8314478,-1.5866811734881447,0.841004328360588,0.9261804624617654
270,-1.7084166894852135,-0.7559864,-1.4935753982304516,0.8397859955580919,0.9264846260656785
271,-1.5394166894852137,-0.670384,-1.377586236099837,0.8387418024669134,0.9267452811690958
272,-1.3814166894852138,-0.57620525,-1.24132985807138,0.837795286190187,0.9269480144850053
273,-1.1714166894852138,-0.47516924,-1.0878115011154343,0.8370535275205899,0.9270992186983819
274,-0.973416689485214,-0.36905056,-0.9203244611813348,0.8364535063246057,0.9271990022723423
275,-0.731416689485214,-0.25968322,-0.7423092621424527,0.836058133626434,0.9272497057012202
276,-0.5174166894852137,-0.148939,-0.5571851643552308,0.8357898100288834,0.9272650304562177
277,-0.3124166894852137,-0.0386658,-0.3681771869305311,0.8356246416987144,0.927260782617739
278,-0.1024166894852135,0.06933443,-0.1781682249911287,0.8355594082329496,0.9272486718958646
279,0.08858331051478627,0.17331517,0.010394780026178,0.8355702428719758,0.9272467387445268
280,0.2835833105147858,0.2716428,0.1955196980795023,0.8356505407933186,0.9272646593753656
281,0.47758331051478614,0.3627993,0.3756062444069803,0.8357815728318105,0.9273122025214754
282,0.677583310514786,0.4454193,0.5493115821936432,0.8359307731486151,0.9273951467343139
283,0.8805833105147862,0.5182849,0.7153711452850117,0.8360451974557118,0.9275159021958976
284,1.0625833105147864,0.5803651,0.8724126393846273,0.8360802024489495,0.9276826110694504
285,1.2495833105147864,0.63080597,1.0188047247863932,0.8359536760853103,0.9278880971189016
286,1.408583310514786,0.66894007,1.1525762880768244,0.8356283324702944,0.9281381451573687
287,1.541583310514786,0.6943029,1.2714284163974945,0.8350777997964809,0.9284351772172741
288,1.6435833105147866,0.7065948,1.3728422092022785,0.8343020355054934,0.9287805181896207
289,1.6945833105147863,0.7057393,1.4542654324330802,0.833376840384942,0.9291804752961229
290,1.7295833105147869,0.6918056,1.51334430794111,0.8322874089073454,0.9296148329608931
291,1.7395833105147864,0.6650795,1.548157329006453,0.8310511495027374,0.9300666111182647
292,1.7115833105147862,0.62596077,1.5574079236382,0.8297352589595193,0.9305203378059238
293,1.658583310514786,0.5750777,1.540542099210532,0.8283698774163114,0.9309571274079607
294,1.6055833105147856,0.5131981,1.497773748756727,0.8269062098476089,0.931363061603657
295,1.4975833105147869,0.4412205,1.4300201598050446,0.8254853702010452,0.9317246068478023
296,1.3895833105147857,0.36023107,1.3387689332668773,0.824068993150797,0.9320365277261593
297,1.242583310514786,0.27143365,1.2259107062172554,0.8227505263638116,0.9322897045798427
298,1.0695833105147863,0.17617169,1.0935768645668271,0.8215798617324762,0.9324781364473467
299,0.8695833105147863,0.075898536,0.9440170148156892,0.8206055126852887,0.9325948151561546
300,0.6785833105147857,-0.027807761,0.7795385550403006,0.8197826454172764,0.9326547851536378
301,0.46958331051478663,-0.13330345,0.6025134674298892,0.8191395269640197,0.9326603171500042
302,0.23158331051478637,-0.23886397,0.4154397319705273,0.8187152513008624,0.9326034559665387
303,0.016583310514786075,-0.34275106,0.2210306324717919,0.818449989417242,0.9325177474797183
304,-0.204416689485214,-0.44319907,0.0222980852243436,0.8183374327236554,0.9324130723570426
305,-0.42241668948521377,-0.5384897,-0.1774024814726549,0.8183540815325293,0.9323048386658239
306,-0.629416689485214,-0.6269516,-0.3743889871831544,0.8184680220192895,0.9322121245932579
307,-0.814416689485214,-0.70702636,-0.5647399139227843,0.8186461898160816,0.9321581729890119
308,-1.0134166894852135,-0.7772753,-0.7444440134777882,0.818854718366292,0.9321294781265672
309,-1.1664166894852137,-0.8364538,-0.9095905638686071,0.8190651236394899,0.9321562802953555
310,-1.292416689485214,-0.883499,-1.0565696708549628,0.8192581214795962,0.9322432309158433
311,-1.425416689485214,-0.9175621,-1.1822509220431556,0.8193846625134604,0.9323678074941165
312,-1.485416689485214,-0.9380607,-1.284114973659809,0.8194808007104682,0.9325504140753028
313,-1.5424166894852138,-0.94467294,-1.36032430314529,0.8195131094633732,0.9327669018605105
314,-1.5444166894852138,-0.9373157,-1.409733259070718,0.8195195683880259,0.9330110344998952
315,-1.5414166894852137,-0.9161807,-1.4318501508714945,0.8194729485142273,0.933262617116519
