Time_Step,Actual_Values,Predicted_Values,Utide_Values,Step_MSE,Step_MAE,Step_R2_Actual_vs_Predicted,Step_R2_Actual_vs_Utide
50,-0.08741668948521401,-0.41934547,-0.09906669523502867,0.1101767141939901,0.33192877879748556,0.937614661128851,0.9517864546677097
51,0.08558331051478607,-0.28743035,0.06164439440554535,0.1391391879555693,0.37301365652690155,0.935229973772122,0.9517831886118514
52,0.25858331051478617,-0.15249147,0.22050088644401328,0.1689824712379352,0.4110747757257008,0.9323316438137063,0.9517640851064794
53,0.44858331051478584,-0.01633827,0.375613168990969,0.2161520761748871,0.46492158067236145,0.9287040109904241,0.9517332823506801
54,0.6035833105147862,0.11929885,0.5253194464941192,0.23453143580962957,0.4842844575346493,0.92490226036702,0.9517736331896971
55,0.7925833105147864,0.25269493,0.6680393300388132,0.29147945844083084,0.5398883759082342,0.9203997466151106,0.9518040854847254
56,0.9615833105147865,0.38208988,0.8021271210088817,0.33581263242960935,0.579493427425721,0.9155057591092114,0.9518396300762411
57,1.1245833105147862,0.5058851,0.9257655186101068,0.3827874457411097,0.6186981863082432,0.9102899656972291,0.9518372126063667
58,1.242583310514786,0.62248206,1.0369309674427454,0.3845255591709464,0.6201012491286777,0.9054862918339093,0.9519424096848048
59,1.3645833105147864,0.73046345,1.1334451446934035,0.40210800360381826,0.6341198653281714,0.9009071238395283,0.9520350059133338
60,1.4605833105147858,0.82850766,1.213106943462083,0.3995196256736195,0.6320756486953278,0.8968322538096452,0.9521339199561867
61,1.5605833105147862,0.91545314,1.273880472264283,0.41619294211172847,0.6451301745475315,0.8929993660822404,0.9520513365421258
62,1.6125833105147866,0.9902202,1.3141015138065248,0.3873358549039484,0.6223631214202432,0.8899126817357893,0.9519274607366218
63,1.6625833105147867,1.0518141,1.33266042967448,0.37303905381743024,0.6107692312301187,0.8873105976490862,0.9515762605725775
64,1.6735833105147868,1.0994099,1.3291246193709556,0.3296750618674016,0.5741733726562053,0.8854110275545154,0.9510860448485335
65,1.6555833105147861,1.1323565,1.3037770220230687,0.27376626963740575,0.5232267860473179,0.8842178443768008,0.9504810823761398
66,1.6255833105147863,1.1501306,1.257565438835835,0.22605525184659714,0.4754526809752966,0.8835295430635255,0.9496610778023871
67,1.5665833105147864,1.1525296,1.191976355755337,0.17144047744151925,0.4140537132323767,0.8833108210830909,0.9486841799409953
68,1.4905833105147857,1.1395504,1.108862040006609,0.12322407094163917,0.3510328630507964,0.8834189009547908,0.9475304797851444
69,1.4005833105147865,1.1113575,1.010257586427555,0.08365159810983688,0.28922586002955697,0.8837180820708448,0.9461774872081362
70,1.2975833105147867,1.0683641,0.8982238082616654,0.0525414265858244,0.22921916714320467,0.8840996237029397,0.9446169800415037
71,1.137583310514786,1.0111794,0.774742904221328,0.015977936667457806,0.12640386334071363,0.8845608145355345,0.9432527007705453
72,1.004583310514786,0.9405724,0.641679257208885,0.004097399094838675,0.06401092949519382,0.8849198755019125,0.9417780388968744
73,0.8415833105147864,0.8575261,0.5008013609695504,0.0002541732866375721,0.01594281300892575,0.8851060751139644,0.9403976986583072
74,0.6635833105147864,0.7631345,0.3538466836825433,0.009910435250843196,0.09955116900791872,0.8850265202806,0.9392027756750296
75,0.4805833105147858,0.6587918,0.20260270042289136,0.031758258764420656,0.17820846995701595,0.8846230501767972,0.938220966655004
76,0.3035833105147858,0.54606116,0.04897619045102026,0.05879550660846966,0.242477847665451,0.8839246863920563,0.9374235516938729
77,0.12658331051478638,0.4266769,-0.10497108758850046,0.09005616196679962,0.300093588679931,0.8829684634836868,0.9368437860669716
78,-0.060416689485213754,0.3025268,-0.2570309321656721,0.13172797788413484,0.36294349130978343,0.8817297798210263,0.9365850583847877
79,-0.19341668948521387,0.17560166,-0.4048987272228231,0.13617454314634098,0.3690183506905056,0.8806698822557784,0.9363722154906485
80,-0.38541668948521346,0.047950167,-0.5462507449687615,0.18780683248094493,0.43336685669412345,0.8793909429258854,0.9366151996090544
81,-0.5364166894852138,-0.078442596,-0.6788277746332949,0.2097402703960179,0.45797409358610874,0.8782477647720416,0.9371211699142497
82,-0.6624166894852137,-0.20154147,-0.800503881345133,0.21240596931716393,0.4608752209841227,0.8774506061393206,0.9378083494891547
83,-0.7914166894852137,-0.31941864,-0.9093253570867544,0.22278215971411533,0.47199805054058785,0.8769433735653517,0.93873213627043
84,-0.8744166894852137,-0.4302764,-1.0035156509805858,0.19726060217106547,0.4441402955948328,0.8769971341170978,0.9397117098339358
85,-0.9884166894852138,-0.53236777,-1.0814541319151814,0.20798062070006454,0.4560489235817409,0.8772940043061198,0.9409234643285663
86,-1.0314166894852137,-0.62411445,-1.1416464825920565,0.16589511120022424,0.4073022356926417,0.8781508263963599,0.9420929237335194
87,-1.1054166894852138,-0.7040351,-1.182709213176368,0.1611071777116396,0.4013815861641383,0.8792408939977128,0.9433815455988077
88,-1.1304166894852137,-0.77089685,-1.2033886304629693,0.12925451353356698,0.3595198374687647,0.8806520260891415,0.9446326420540622
89,-1.1374166894852138,-0.823647,-1.2026258864236015,0.09845140407858208,0.31376966723789934,0.8822863670343578,0.9458227099572868
90,-1.1154166894852136,-0.8615423,-1.1796664309937066,0.06445221351234497,0.2538744049965356,0.8840663578000147,0.9469026781278951
91,-1.0834166894852137,-0.8840275,-1.134197775875193,0.039756056428816036,0.19938920840611218,0.8858695959223271,0.947885110681703
92,-0.9984166894852138,-0.8908884,-1.066487831896588,0.01156233456108484,0.10752829655995133,0.8875911571534344,0.9486775864482253
93,-0.9054166894852138,-0.88223714,-0.9774905347754532,0.0005372916828999539,0.023179553121230656,0.8890854769765418,0.9493117194160527
94,-0.7894166894852138,-0.8584385,-0.8688880293699642,0.004764009197720242,0.06902180233607524,0.8902017097247253,0.9497820197186215
95,-0.6934166894852138,-0.82009363,-0.7430492304106276,0.016047047700133325,0.12667694225917092,0.8909685128972236,0.9501792535783745
96,-0.5184166894852136,-0.7681217,-0.6029010422354184,0.062352601944943555,0.24970502987513798,0.8909638711362868,0.9503797828090002
97,-0.3774166894852135,-0.70359313,-0.45172727436182797,0.10639107353042114,0.3261764453948524,0.8903354515119988,0.9504994658606312
98,-0.20841668948521402,-0.62777245,-0.29292678992744725,0.1758592542519078,0.4193557609618685,0.8888675024222282,0.9505188343814213
99,-0.03041668948521346,-0.542089,-0.12977268515066698,0.26180853845083063,0.5116722959579018,0.886462583538998,0.9504547613581293
100,0.11558331051478636,-0.44809765,0.03478434953539354,0.317736221003955,0.563680956751206,0.883476080394463,0.9503980106983565
101,0.27658331051478635,-0.3473718,0.19823369601089616,0.38931996350604775,0.6239550973475958,0.8798071552572901,0.9503417528903694
102,0.45558331051478596,-0.24160175,0.3585250238443206,0.48606700896005567,0.697185060769417,0.8752877250485225,0.9502792287579269
103,0.568583310514786,-0.1324755,0.5139932693132763,0.49148344926435106,0.7010588058532259,0.8708003910738118,0.9503076001616387
104,0.7445833105147863,-0.02170052,0.6632111541846047,0.5871909090132522,0.7662838305831934,0.8656110349710678,0.9503711421163797
105,0.8835833105147863,0.08905838,0.8048076047728732,0.6312698702171026,0.7945249336660887,0.8602395186141076,0.9505107413482372
106,1.0355833105147865,0.1981359,0.9372974544597176,0.701318169536343,0.8374474129975822,0.8545431239324246,0.9507137224441218
107,1.148583310514786,0.3039446,1.0589647769840143,0.7134145720654903,0.8446387228072665,0.8490512094434196,0.9510102901808797
108,1.2865833105147857,0.4049463,1.1678296647223774,0.7772838228813529,0.8816370131076354,0.8434142176210171,0.951358056244282
109,1.4075833105147866,0.49968436,1.2617091585680835,0.8242804978024563,0.9078989469111947,0.8378148654575567,0.9517396263279455
110,1.5015833105147858,0.5867944,1.3383618645903772,0.836838794027732,0.9147889341414948,0.8325287523452294,0.9521486572128939
111,1.5855833105147865,0.6649958,1.395687273798148,0.8474813837967939,0.9205875209868934,0.827566855814245,0.9525405647327647
112,1.6425833105147858,0.7331394,1.4319391349116684,0.8270882341685315,0.9094439148009796,0.8231090438795137,0.9528978083337302
113,1.6455833105147861,0.7902156,1.445909990045181,0.7316539005900005,0.8553676990569614,0.8195640844177247,0.9532729527874584
114,1.631583310514786,0.83531654,1.437051334175447,0.6340407717199991,0.7962667717040559,0.8168396524424116,0.9536275597719802
115,1.5835833105147858,0.86770296,1.405508881396983,0.5124846748672032,0.7158803495467683,0.8149662923059781,0.9539652047726125
116,1.5185833105147863,0.88683254,1.3520714136966965,0.39910904202633546,0.6317507752479101,0.8137891974303629,0.9542583684072914
117,1.4485833105147858,0.8922759,1.2780500652622135,0.3094779022260607,0.5563073810637971,0.8130903489649941,0.9544673138711834
118,1.3475833105147865,0.88381886,1.185118485077575,0.21507746108837794,0.46376444569239883,0.812819648161102,0.9546105425263588
119,1.2495833105147864,0.86140525,1.0751501242097459,0.1506822040173834,0.3881780571044471,0.812772248009992,0.9546479172372326
120,1.1045833105147864,0.8252097,0.9500859397997385,0.07804962698067014,0.27937363329539555,0.8129402099814179,0.9546490842936348
121,0.9085833105147861,0.77556926,0.8118553201622717,0.017692737602322463,0.1330140503943943,0.8132116127680324,0.9546746311193935
122,0.7515833105147866,0.71301365,0.6623578550780362,0.0014876187903821803,0.038569661527970145,0.813398215772433,0.9546595979759638
123,0.5705833105147862,0.63828206,0.5034977260647221,0.004583120766237257,0.06769875010838278,0.8134112301814114,0.9546358898566656
124,0.3945833105147863,0.5523137,0.3372499608643982,0.02487887116684819,0.157730374902389,0.8132139001308114,0.9546098233354282
125,0.165583310514786,0.45618752,0.16573138991433603,0.08445080450774885,0.2906042059360959,0.8126173420145246,0.9546276075282712
126,-0.023416689485213815,0.3512405,-0.008749773669027742,0.14036799907257305,0.37465717539181476,0.8117535970714265,0.9546859490622245
127,-0.22541668948521384,0.23888627,-0.1836839213530247,0.2155772353515017,0.4643029564320065,0.8105984973755623,0.9548039453385965
128,-0.42141668948521355,0.1207335,-0.35639569544670524,0.29392682744595455,0.5421501890121911,0.8092349701176551,0.9549964731886176
129,-0.6494166894852138,-0.0015176024,-0.5241183923612441,0.41977322709905285,0.6478990871262691,0.8075048359017438,0.9552377935027715
130,-0.7844166894852138,-0.12607619,-0.6840898910078249,0.43341221107182326,0.6583404978214717,0.8061077954353202,0.9556128507901537
131,-0.965416689485214,-0.25110292,-0.8336481023518952,0.5102441550660404,0.7143137651382901,0.8047817267520214,0.9560664037767521
132,-1.1274166894852138,-0.37474295,-0.970305730101327,0.5665177506299726,0.7526737345158077,0.8036894501846258,0.9565906945457708
133,-1.2634166894852137,-0.49515772,-1.0917918397461102,0.5902218462558023,0.7682589708267664,0.8030104222691563,0.9571834145499806
134,-1.3824166894852137,-0.61054677,-1.1960591786297676,0.5957831761387437,0.7718699217735743,0.8028159779107875,0.9578232985257668
135,-1.4564166894852135,-0.71919644,-1.2812678758446605,0.5434936980360457,0.7372202506958458,0.8032918018412225,0.9585276052694632
136,-1.5294166894852137,-0.81947297,-1.3457646677483903,0.5040200868550989,0.7099437209068751,0.8043082146757735,0.959240983176156
137,-1.594416689485214,-0.90986377,-1.3880796177405454,0.46861269956465784,0.6845529194771269,0.8057660789751675,0.959914344273763
138,-1.5854166894852135,-0.9890042,-1.4069582241416552,0.35570786389240727,0.5964124947487328,0.8077924605893332,0.9606055185091972
139,-1.594416689485214,-1.0556808,-1.4014367018101603,0.29023641055298816,0.538735937684677,0.8101310431210517,0.9612277336937073
140,-1.5604166894852138,-1.1088601,-1.3709546384399784,0.20390332182772658,0.45155655440678366,0.8127106362676255,0.961790639019682
141,-1.5104166894852138,-1.1476974,-1.3154856824241503,0.1315652476136987,0.36271924075474504,0.8153819416139524,0.9622667083983116
142,-1.4234166894852138,-1.1716185,-1.23565724902345,0.06340234756165876,0.2517982278763271,0.818001057347254,0.9626665574903939
143,-1.3274166894852135,-1.1802124,-1.132827339296682,0.021669109172074406,0.14720431098332143,0.8204218498179486,0.9629629264360986
144,-1.205416689485214,-1.1733503,-1.0090917309468843,0.0010282511433631425,0.03206635531773361,0.8224920147125522,0.9631629116148297
145,-1.0284166894852138,-1.1511602,-0.86720736320134,0.015065979235528566,0.12274355068812604,0.823932607476244,0.9633276601475551
146,-0.8894166894852139,-1.1140062,-0.7104349388733491,0.05044043102511582,0.2245894722045444,0.8248020358784878,0.9633832044980764
147,-0.6744166894852136,-1.0624948,-0.542321674375917,0.15060458477168384,0.38807806530604616,0.8246505530157096,0.9634330100652416
148,-0.4834166894852138,-0.9974702,-0.3664594540713268,0.2642510117361104,0.5140535105765842,0.8235449119376846,0.9634424490119899
149,-0.26341668948521363,-0.9199878,-0.18626058910273482,0.43108562019113855,0.6565711082519079,0.8212331285491982,0.9634459293343013
150,-0.11341668948521368,-0.83125114,-0.004791052308336539,0.5152863046759875,0.717834454923966,0.8183282241795631,0.9633932122826293
151,0.10258331051478665,-0.73266715,0.17531033868817272,0.6976433286383468,0.8352504586280374,0.8142955140225243,0.9633632330800261
152,0.2745833105147861,-0.6257476,0.3518165984367058,0.8105957863492738,0.9003309315742039,0.8096215917038574,0.9633316679003713
153,0.44658331051478617,-0.5120702,0.5228118713526902,0.9190165129312587,0.9586534895003819,0.8043997506543273,0.9633157091351714
154,0.6405833105147862,-0.39329186,0.6865349418878037,1.0688978699001823,1.0338751713336491,0.7984881431959496,0.9633523061869712
155,0.7885833105147865,-0.2710824,0.8412090287736785,1.1228914207443,1.0596657117904211,0.7924717723215169,0.9634186580376914
156,0.9455833105147866,-0.1471499,0.9849029392735937,1.194065881518393,1.0927332160771874,0.7863357138950398,0.9635365363865284
157,1.1195833105147863,-0.0231477,1.115461417353567,1.3058341632022425,1.1427310108692432,0.7799679421570208,0.9637225863320481
158,1.277583310514786,0.09928178,1.2305267595596148,1.388394495819628,1.1783015300930522,0.7735938811408665,0.9639576488807389
159,1.3995833105147863,0.21855058,1.3276529244561588,1.3948383158388462,1.1810327327550436,0.7676167662926883,0.9642262400571407
160,1.4875833105147864,0.3331251,1.4044922198925724,1.3327737264821304,1.1544581960738685,0.7623500558054181,0.9645205138984362
161,1.5615833105147863,0.44155777,1.4590181363902701,1.2544572225899715,1.1200255455077672,0.7578459227233628,0.9648232491645086
162,1.6275833105147866,0.54246664,1.4897395915014744,1.1774781876038514,1.0851166700423744,0.7540667947009385,0.9651039243812881
163,1.6185833105147855,0.63460994,1.4958635934191504,0.968203598471781,0.9839733728469389,0.7514324223361981,0.9653905415308319
164,1.6095833105147863,0.71679914,1.4773746100722773,0.7970635751637333,0.8927841705382848,0.7497024951910127,0.9656493498919944
165,1.6045833105147864,0.7880097,1.4350169000380777,0.6667924562294993,0.8165736073554541,0.7486479325087437,0.9658366894286087
166,1.559583310514786,0.8473379,1.3701865512002023,0.507293522531224,0.7122454089225314,0.7482620815744747,0.9659576934950436
167,1.445583310514786,0.8940526,1.2847582483041622,0.30418609739262165,0.5515306858123323,0.7485407657841185,0.9660748551095609
168,1.3685833105147864,0.92753524,1.1808837570765114,0.19452340413745958,0.441048074632981,0.7491319409494612,0.966108133559153
169,1.2715833105147865,0.94734067,1.060802374053305,0.10513329171278026,0.32424264326701424,0.7498945839595668,0.966055665417417
170,1.091583310514786,0.9532427,0.926697726615646,0.0191381192126757,0.13834059134135468,0.7506578535484728,0.9660331848320675
171,0.9755833105147863,0.94512254,0.7806221699893412,0.0009278585405310967,0.030460770517685476,0.7512764626135222,0.9659237130956577
172,0.7985833105147864,0.9231036,0.6244931212367152,0.015505295255892424,0.12452026042332398,0.7515389450173353,0.9658157394014041
173,0.6275833105147864,0.8874385,0.460149058164633,0.06752470707386758,0.2598551655708764,0.7513453533305712,0.9656934347137256
174,0.37558331051478605,0.838621,0.2894405835952569,0.2144039206989512,0.4630377098022916,0.7502617876345249,0.9656570394530359
175,0.2225833105147858,0.77731055,0.11432659771023157,0.3077223104630447,0.5547272396980742,0.7486960360508732,0.9655978831449132
176,0.04558331051478585,0.70433766,-0.0630521238390267,0.4339572883517134,0.6587543459831695,0.7465541210705792,0.9655475578876982
177,-0.14641668948521375,0.6207307,-0.24034081065228835,0.5885151142921251,0.7671473875938868,0.7437902649158672,0.9655346833185653
178,-0.34841668948521354,0.52769417,-0.4149862215259927,0.7675702305849914,0.8761108551918481,0.7403970342992283,0.9655809650223716
179,-0.5044166894852138,0.4265824,-0.5842932187738913,0.8667592972309576,0.9309990855156398,0.7367992814583648,0.9656544304259258
180,-0.6924166894852137,0.3189025,-0.7455061991440185,1.0227664878981537,1.011319182008407,0.7328653546128139,0.9658005762991771
181,-0.8114166894852138,0.20627241,-0.8958951587462806,1.035691099885631,1.017689097851417,0.7292172517764655,0.9659631610477515
182,-0.9924166894852137,0.09040779,-1.0328286224842904,1.1725088506729633,1.0828244782387233,0.7254846139861681,0.9662197580183899
183,-1.082416689485214,-0.026912985,-1.1538233764137469,1.1140880694018598,1.055503704115651,0.7223920873282509,0.9664907357792079
184,-1.1794166894852138,-0.1438917,-1.2565713875575264,1.0723119892211035,1.0355249824224926,0.7198957200652683,0.9667928950175201
185,-1.2544166894852138,-0.2587375,-1.3389543052595227,0.9913770394481278,0.9956791850029445,0.7181065403792978,0.9671144678272687
186,-1.334416689485214,-0.36969525,-1.3990622024582258,0.9306874630964219,0.9647214432655791,0.7169422012873801,0.9674774860771269
187,-1.2744166894852138,-0.4750829,-1.4352336656143878,0.6389345004575867,0.7993337853847957,0.7169043733114087,0.9676979611916555
188,-1.223416689485214,-0.57332397,-1.4461285838220428,0.4226205503341736,0.6500927244125823,0.7176521104141038,0.9677768259259043
189,-1.2904166894852138,-0.66295224,-1.4308342414962227,0.39371162999446707,0.627464445203445,0.718745949747237,0.9680185152636173
190,-1.1644166894852137,-0.74264467,-1.388992490942967,0.17789163842369218,0.42177202185978646,0.7203186259017434,0.9680585526832315
191,-1.114416689485214,-0.81125176,-1.320924492902264,0.09190897475528723,0.30316492995610034,0.7220644346319374,0.9681113605118445
192,-0.9814166894852142,-0.8677866,-1.2277231322673363,0.012911800353373725,0.11363010320057676,0.7237109635938164,0.9680320869163366
193,-0.8644166894852138,-0.9114662,-1.1112841349482172,0.0022136546779809845,0.047049491793014986,0.7250506373016354,0.9679134444872127
194,-0.6784166894852137,-0.9416898,-0.9742555886551313,0.06931272508355717,0.2632730998099828,0.7256318689130459,0.9676242666128139
195,-0.5304166894852137,-0.9581145,-0.8199005247914705,0.18292542123714314,0.42769781532893425,0.7254109744250914,0.9673191834643411
196,-0.29341668948521393,-0.96058154,-0.6518853029986261,0.4451089391786762,0.6671648515761874,0.7236747922139667,0.9667741638203761
197,-0.07241668948521388,-0.94916993,-0.4740234050688864,0.7686962514093645,0.8767532443107151,0.7203000399439146,0.9660599349759645
198,0.16158331051478614,-0.9242035,-0.2900157975348425,1.1789330305761259,1.0857868255675815,0.7150191682839382,0.9651464053360902
199,0.3525833105147864,-0.88621324,-0.10323220543362571,1.5346169010190913,1.2387965535224463,0.7081921653599406,0.9642215132720238
200,0.5865833105147866,-0.8359214,0.08342894102820474,2.0235196706289362,1.4225047172606973,0.6993696717834091,0.9631171408686882
201,0.7765833105147864,-0.77426505,0.2675792831355844,2.4051306400658983,1.5508483614028479,0.6891237758419051,0.9620209060003987
202,0.9615833105147865,-0.7023398,0.4472760233113553,2.768640210932731,1.6639231385291602,0.6776561838226792,0.9609484007772345
203,1.1335833105147861,-0.6213658,0.6208738123162999,3.0798463299497345,1.754949096113541,0.6653061925534123,0.9599413869500131
204,1.3295833105147867,-0.5327122,0.7868304689688722,3.4681446472423536,1.8622955316604166,0.6519596123005729,0.9588755646629761
205,1.4855833105147862,-0.4378252,0.9435137043616892,3.699500309637638,1.9234085134566807,0.6383360736535209,0.9578932159871533
206,1.6405833105147862,-0.33820748,1.089055601139905,3.915613005653011,1.9787907938064122,0.624638313711172,0.9569565949621022
207,1.8265833105147864,-0.23540397,1.2212908682936685,4.251791544526049,2.0619872803987054,0.6106613279143477,0.9558736256169933
208,1.9985833105147859,-0.1309752,1.337796248511763,4.535019457057018,2.1295585122407457,0.5967540693622142,0.9546246846794606
209,2.1195833105147863,-0.026476434,1.4360262103201729,4.605572424883589,2.146059744015434,0.5836445430079338,0.9533620381662532
210,2.190583310514786,0.07656916,1.5135190625651842,4.469055818813517,2.1140141482056163,0.571905136748726,0.9522200666421592
211,2.2995833105147856,0.1766711,1.5681325994567277,4.506756242331004,2.1229122078717726,0.5610893258688711,0.9508838418071325
212,1.294583310514786,0.27240372,1.5982626710659027,1.0448511213142022,1.0221795934737703,0.5588439953898267,0.9507317128393704
213,1.3925833105147862,0.3624165,1.6030026400430948,1.0612436455082548,1.0301668047011876,0.5569139524621147,0.9508125542733369
214,1.4795833105147866,0.44543904,1.5822153006080641,1.0694543708717148,1.0341442698539285,0.555312378477713,0.9510640856325473
215,1.597583310514786,0.5202902,1.5365081945924923,1.1605604547060955,1.077293114572861,0.5538759083913477,0.9513945472850764
216,1.5725833105147864,0.58592755,1.4671237260314047,0.9734895976022617,0.9866557644904639,0.5530475747134767,0.9516758957998278
217,1.6215833105147859,0.6413921,1.3757724448320698,0.960774786080549,0.9801911987365266,0.5524778710827016,0.9517831787912556
218,1.5885833105147869,0.68588763,1.2644475929219725,0.814859483036897,0.9026956757606059,0.5522995471031624,0.9516972964996666
219,1.5755833105147856,0.71875226,1.135259600312336,0.7341594405982291,0.8568310455382842,0.552348445340972,0.9512626972702072
220,1.4255833105147866,0.7394641,0.9903210895485138,0.47075956530755975,0.686119206339219,0.5527570501396791,0.9507796865793519
221,1.4005833105147865,0.74765915,0.8316983741115037,0.42630996358127976,0.6529241637290504,0.5532160530852623,0.9497789200596746
222,1.2875833105147858,0.74315554,0.6614282819236017,0.2964015983575779,0.5444277714789887,0.5537460147875639,0.9484805675484007
223,1.113583310514786,0.7259321,0.48158368082269226,0.1502734445175819,0.3876511892379306,0.5542849090646516,0.9471001683550506
224,0.9595833105147864,0.6961301,0.29436078978275676,0.06940759575743305,0.26345321360240237,0.5547397743390745,0.94551705002296
