future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
27,0,1.817985,1.411,2.0427559273410854
27,1,1.9813824,1.514,2.222306107732825
27,2,2.154326,1.643,2.4014633876452263
27,3,2.329053,1.757,2.5773318744581686
27,4,2.5048954,1.926,2.747608926553354
27,5,2.679118,2.052,2.9105910357804445
27,6,2.8506176,2.203,3.0650798020327814
27,7,3.0147429,2.361,3.210207288856305
27,8,3.1704662,2.459,3.3452170382950364
27,9,3.3144298,2.586,3.46924684837524
27,10,3.4436698,2.722,3.5811595648418635
27,11,3.5589223,2.8369999999999997,3.6794584273872193
27,12,3.658139,2.93,3.76230606742269
27,13,3.7377148,3.0510000000000006,3.827644742537111
27,14,3.7978413,3.198,3.8733945652612936
27,15,3.8373542,3.291,3.897690970834307
27,16,3.8557246,3.4090000000000003,3.8991156965569833
27,17,3.853133,3.49,3.876878523969854
27,18,3.828844,3.549,3.8309190736264385
27,19,3.7827234,3.597,3.7619160208472664
27,20,3.7168856,3.6440000000000006,3.671211017299193
27,21,3.6326482,3.628,3.5606717413245743
27,22,3.528867,3.622,3.432529056904267
27,23,3.4092302,3.5819999999999994,3.2892251567408843
27,24,3.2746236,3.519,3.133302657734527
27,25,3.1263547,3.4809999999999994,2.967351011330351
27,26,2.9685993,3.42,2.794009908781713
27,27,2.792731,3.292,2.616013652435414
27,28,2.6247072,3.222,2.4362496538973746
27,29,2.4533684,3.101,2.257800832648602
27,30,2.285964,2.971,2.083946160461252
27,31,2.1242645,2.827,1.91810471283824
27,32,1.9699672,2.701,1.7637233828425054
27,33,1.8256563,2.543,1.6241229259142491
27,34,1.6955581,2.416,1.50232775909508
27,35,1.5821962,2.289,1.4009093042416394
27,36,1.487887,2.16,1.3218695757081906
27,37,1.4140466,2.067,1.266582273869204
27,38,1.361333,1.972,1.2357953437272826
27,39,1.331254,1.893,1.2296851831651914
27,40,1.3253206,1.823,1.2479420552558684
27,41,1.3414949,1.786,1.2898613382823343
27,42,1.3806353,1.781,1.3544171490903616
27,43,1.4417478,1.767,1.4403029817044175
27,44,1.5229748,1.802,1.5459359717868455
27,45,1.6220144,1.84,1.6694340254624662
27,46,1.7379905,1.908,1.8085849029295
27,47,1.8684038,1.9759999999999998,1.9608306740863937
27,48,2.008643,2.084,2.123288629720507
27,49,2.1592598,2.198,2.292821156641847
27,50,2.3145359,2.322,2.4661543610484054
27,51,2.4743218,2.446,2.640031749922678
27,52,2.6351929,2.566,2.8113784432251774
27,53,2.79336,2.729,2.9774460780258782
27,54,2.8892617,2.868,3.135910500254558
27,55,3.0402086,3.022,3.284903143083123
27,56,3.1862667,3.146,3.4229707272225163
27,57,3.322263,3.278,3.5489735296250386
27,58,3.4457014,3.362,3.661946098241384
27,59,3.5570686,3.478,3.760952702157838
27,60,3.6550388,3.561,3.8449710704570252
27,61,3.736641,3.658,3.9128316281392883
27,62,3.8006105,3.755,3.9632270009369814
27,63,3.8452768,3.8209999999999997,3.994791021376174
27,64,3.8706653,3.887,4.006231347008358
27,65,3.876585,3.948,3.9964886123354635
27,66,3.8631463,3.984,3.9648902749170256
27,67,3.8292234,4.025,3.911269804807227
27,68,3.7761257,4.036,3.836030796994518
27,69,3.7047076,4.025,3.7401485547211233
27,70,3.6152081,4.001,3.625115420506672
27,71,3.5088017,3.951,3.492847364184121
27,72,3.3877068,3.8719999999999994,3.345575417927582
27,73,3.2525737,3.766,3.1857453385595274
27,74,3.1059847,3.6950000000000003,3.0159428758311555
27,75,2.9519496,3.598,2.838851995703842
27,76,2.790346,3.4679999999999995,2.657242300463617
27,77,2.625272,3.332,2.473972756945161
27,78,2.4588802,3.179,2.2919939226420567
27,79,2.294127,3.021,2.1143314780097584
27,80,2.1344993,2.867,1.944039711559152
27,81,2.000968,2.678,1.7841227617758846
27,82,1.8531026,2.51,1.6374314333058306
27,83,1.7149429,2.366,1.506551431166736
27,84,1.591114,2.21,1.393702485847664
27,85,1.4846963,2.031,1.3006661754490731
27,86,1.3948776,1.891,1.228753655591297
27,87,1.3234556,1.801,1.178814662247158
