Time_Step,Actual_Values,Predicted_Values,Utide_Values,Step_MSE,Step_MAE,Step_R2_Actual_vs_Predicted,Step_R2_Actual_vs_Utide
65,-1.2164166894852138,-1.3618968,-1.3012205818967433,0.021164448970800588,0.14548006382594347,0.9589591616828618,0.9562977694784573
66,-1.0924166894852143,-1.2116851,-1.2086728333061891,0.014224944552269001,0.11926837196955864,0.9589938281116215,0.9563514415476323
67,-0.9344166894852137,-1.0463907,-1.0977772740779734,0.012538168428296931,0.11197396317134145,0.9589655637051961,0.9561846995606291
68,-1.0844166894852139,-0.86911327,-0.9708837314311086,0.04635556396290862,0.21530342301716576,0.9586588575724364,0.9562306820413587
69,-0.9304166894852135,-0.6830657,-0.8306295928453152,0.06118250583931756,0.24735097703327869,0.9581282890088989,0.9562269712261824
70,-0.7274166894852139,-0.49144164,-0.6798923136981285,0.05568422526438461,0.23597505220761072,0.9575906285280122,0.9562340852783205
71,-0.5374166894852136,-0.29734927,-0.5216954788818221,0.05763236390165947,0.2400674153267358,0.9570063694498977,0.9562336078919657
72,-0.3184166894852137,-0.103775516,-0.3590720996130527,0.04607083328969474,0.21464117333283178,0.9565477898008163,0.9562269191407246
73,-0.11741668948521385,0.08645015,-0.19490376571398432,0.04156168909757698,0.20386684158434637,0.9561792099652874,0.9562198934263297
74,0.11158331051478641,0.27064973,-0.03176540513328754,0.02530212617662877,0.15906642064442378,0.9560677868402601,0.956156455694188
75,0.3365833105147865,0.4463554,0.12819054805459376,0.012049912172143714,0.1097720919548485,0.9562203870642053,0.9559928316623039
76,0.5205833105147863,0.6113025,0.2832814507657204,0.008229970434160565,0.09071918448796024,0.956540222879285,0.955835470361368
77,0.6875833105147866,0.7634221,0.43225705321954994,0.0057515177335618955,0.07583876141895973,0.9570138529865488,0.9557324276536747
78,0.842583310514786,0.9007626,0.574179584086193,0.003384831771524361,0.05817930707325725,0.95763544410487,0.955707804540462
79,0.9875833105147861,1.0216526,0.7082429097618379,0.0011607150760740157,0.03406926879277006,0.9583939768319992,0.9557695188846264
80,1.137583310514786,1.1245406,0.8335681871613315,0.00017011314800860621,0.013042743116714606,0.9592800871116667,0.9558520591689834
81,1.271583310514786,1.2080158,0.9490214223479473,0.004040828453767129,0.06356751099238611,0.960224496418578,0.9559697425596941
82,1.4165833105147863,1.2709272,1.0530961768882292,0.021215705216008053,0.1456561197341466,0.9611171285702953,0.9559968707258797
83,1.5425833105147866,1.3122367,1.1438924847521732,0.053059576326234585,0.23034664383540426,0.9618120586051262,0.95593427970962
84,1.631583310514786,1.331211,1.2192032074352381,0.09022354241851556,0.3003723396361848,0.9622363367119638,0.9558751849972859
85,1.716583310514786,1.3272368,1.276695979355901,0.15159072737772697,0.38934653893122895,0.9622138673730023,0.9557170139015123
86,1.7815833105147862,1.300106,1.3141579314378615,0.231820353756382,0.48147726193080187,0.9616164533503159,0.9554316690161238
87,1.7785833105147861,1.2498295,1.3297563023925425,0.27958055965156414,0.5287537797988437,0.960663957479694,0.9552571958640639
88,1.7685833105147863,1.1767571,1.322264233606455,0.35025826671412735,0.5918262132705236,0.9592099931521683,0.9550668489726657
89,1.743583310514786,1.0816171,1.2912084919793836,0.43819924145164507,0.6619661935866854,0.957152512172023,0.954789312306178
90,1.6895833105147864,0.9655294,1.2369128332841894,0.524254091066294,0.7240539282859351,0.954511687871519,0.9544345491005443
91,1.5885833105147866,0.82995486,1.1604333674143223,0.5755171219937845,0.7586284479201821,0.9515015076775278,0.9541087300798742
92,1.4735833105147864,0.6768799,1.0634053619790662,0.6347363517125724,0.7967034277022864,0.9480608123777623,0.953760084297146
93,1.3555833105147856,0.5085078,0.9478391016484522,0.7175369405365392,0.8470755223334807,0.9440364124512856,0.9533097281707273
94,1.207583310514786,0.32753912,0.8159116550161433,0.7744777840454083,0.8800441943706057,0.939574765692968,0.952817743619402
95,1.0455833105147858,0.13699257,0.6697996230697626,0.8255371269564041,0.9085907367766877,0.9347003697562105,0.9522849100198947
96,0.8515833105147858,-0.05990606,0.5115858363322048,0.8308128757311073,0.9114893722535152,0.9296819045478293,0.951796340884985
97,0.6505833105147859,-0.25963756,0.34325364065742936,0.8285020411683216,0.910220874935486,0.9245676226697586,0.9513427181036443
98,0.4345833105147861,-0.45859,0.16676043827519035,0.7977585641662119,0.8931733113826297,0.919546922927355,0.9509546189221485
99,0.19758331051478611,-0.6530755,-0.015837132292115842,0.7236204395084508,0.8506588267386936,0.9149219493221323,0.9506803532862365
100,-0.024416689485213913,-0.83943677,-0.2022460719037264,0.6642577308036297,0.8150200800002597,0.9106483354275506,0.950477024537992
101,-0.27241668948521347,-1.0141526,-0.38983001532075573,0.5501722292829724,0.7417359565795448,0.907139104174844,0.9504046628344083
102,-0.5074166894852139,-1.1739081,-0.5755666603412244,0.44421081952931507,0.6664914249480747,0.9044109038487259,0.9504416295885819
103,-0.7344166894852139,-1.3156803,-0.7560882237546155,0.3378673447162091,0.5812635759414219,0.9025296866077868,0.9505851211035314
104,-0.9564166894852136,-1.4368179,-0.927803991247042,0.23078530811897363,0.4804011949599768,0.9015553862521888,0.950831456459111
105,-1.1694166894852138,-1.535105,-1.0870853402907081,0.13372793313741013,0.36568830052027934,0.9014593922111614,0.951162978919263
106,-1.348416689485214,-1.6088054,-1.2304801998381327,0.06780228994511188,0.2603887285293123,0.9020223879836524,0.9515652813341829
107,-1.489416689485214,-1.6567173,-1.3549189072165253,0.027989494417492666,0.16730061092982496,0.9030264354756447,0.9520353227864364
108,-1.645416689485214,-1.6781543,-1.457877472895502,0.0010717543719222088,0.03273765984187338,0.9044149249423755,0.9525109351998017
109,-1.7624166894852138,-1.6730283,-1.5374759387989505,0.007990275258019949,0.08938833960880999,0.9059063489787154,0.9529722604229681
110,-1.8594166894852138,-1.641771,-1.5925056214871685,0.04736966404177485,0.2176457305847621,0.907268333219837,0.9533726762809234
111,-1.9084166894852137,-1.5853031,-1.6223951392449465,0.10440241228524043,0.32311362132420296,0.9083148265983313,0.953729214056408
112,-1.9524166894852135,-1.5050849,-1.6271371869607445,0.20010575471472627,0.44733181723942494,0.9088321988028661,0.9539629259954392
113,-1.9544166894852135,-1.4029506,-1.6072032018460303,0.3041147987792404,0.5514660449921105,0.9087257740433912,0.9540935306701508
114,-1.9284166894852135,-1.281158,-1.5634702981148263,0.4189438493949805,0.6472587190567467,0.907919768933883,0.9541139614199642
115,-1.8574166894852135,-1.1421969,-1.4971754004648663,0.5115393562944623,0.7152197957931969,0.9064935634205746,0.9540805865754611
116,-1.7844166894852138,-0.9888272,-1.4098983270283287,0.6329625903573219,0.7955894609390712,0.9043190155095611,0.9539240396346428
117,-1.6774166894852138,-0.8239296,-1.3035625779601927,0.7284401984871365,0.8534870816170192,0.9015102858385208,0.953686641094719
118,-1.5564166894852138,-0.6504841,-1.1804336927583636,0.8207138837189639,0.905932604402206,0.8980862691236976,0.9533575174536841
119,-1.4184166894852137,-0.47144693,-1.043092864039819,0.8967517227996498,0.9469697581230616,0.8941275534673506,0.952947777100386
120,-1.2474166894852137,-0.28973734,-0.8943689021014409,0.9171497291747618,0.9576793456970667,0.8899002508859098,0.9525336469745154
121,-1.0574166894852135,-0.10819678,-0.7372233844489958,0.9010184364006795,0.9492199093996498,0.8855938739019587,0.9521523950500954
122,-0.8494166894852138,0.07049903,-0.574598644870423,0.8462449359894546,0.9199157222210383,0.881421484504938,0.9518415227613112
123,-0.6224166894852138,0.2438136,-0.40925213254848686,0.750354921553207,0.8662302936016536,0.8776258382051858,0.951635004421212
124,-0.44641668948521374,0.40939274,-0.24360958166480326,0.7324097869604744,0.8558094337879634,0.8738705806998401,0.9514292218503813
125,-0.2584166894852138,0.56502914,-0.07967032146057255,0.6780630411569964,0.8234458337723232,0.8703807990037331,0.9512650355724934
126,-0.07441668948521346,0.70872486,0.08100985563628116,0.6133106808549059,0.7831415458618614,0.8672557479234804,0.9511525067863633
127,0.0775833105147858,0.83866143,0.23724819511964168,0.5792399074087142,0.7610781217514495,0.8643684717103963,0.951055158718343
128,0.26458331051478623,0.95317376,0.3880863217886756,0.47415680243904357,0.68859044608464,0.8621443677362095,0.9510528657557639
129,0.447583310514786,1.0507596,0.5325918594663595,0.36382158059552017,0.6031762433945158,0.860655428006892,0.9511487267899756
130,0.6145833105147863,1.1301105,0.6696524379449943,0.26576828541122166,0.5155271917282557,0.8598613911982612,0.9513301072417129
131,0.795583310514786,1.1900779,0.7978090605889308,0.1556259818325745,0.3944945903717496,0.8598743038449415,0.9516086597116784
132,0.9615833105147863,1.2297356,0.9151700870334839,0.07190565725800653,0.2681523023544764,0.8605617088857388,0.9519601933591516
133,1.1025833105147862,1.2483338,1.0194316640390846,0.021243208613216127,0.14575050124516253,0.8617252410676948,0.9523630757457765
134,1.226583310514786,1.2453995,1.1080086406533278,0.00035404804960965756,0.018816164582870165,0.8631871064330021,0.9527979228824695
135,1.3165833105147866,1.2207003,1.1782565317020595,0.009193558613357614,0.09588304653773583,0.8647318661462038,0.9532530298279914
136,1.4065833105147865,1.1742467,1.2277453110241026,0.05398031507605021,0.23233664169917367,0.8661852371630833,0.9536911147193914
137,1.4475833105147866,1.1064308,1.254534369634134,0.11638505660473615,0.3411525415481118,0.8673654739490569,0.954113858735728
138,1.4455833105147862,1.017973,1.2573974362221925,0.18285062369765312,0.427610364347794,0.8681753491902615,0.9545247292164564
139,1.430583310514786,0.90989166,1.2359568442205715,0.271119789727805,0.520691645532944,0.8685031662115734,0.9548958527836306
140,1.395583310514786,0.78362334,1.1907058489459017,0.37449500827158133,0.6119599727691194,0.8682607637709969,0.9552092089918138
141,1.3245833105147868,0.6409705,1.1229212429770363,0.46732643624566295,0.6836127823890239,0.8674530822597516,0.9554712341918405
142,1.2435833105147862,0.48407164,1.034490961772227,0.5768579743664394,0.7595116683543706,0.8660114181118473,0.9556622004212616
143,1.1595833105147866,0.3154125,0.9276975891636482,0.7126243715748249,0.8441708189548043,0.8638364729996185,0.9557554687354904
144,1.0365833105147857,0.13778198,0.8050050966080815,0.8078438359532175,0.8988013328612823,0.8610723431404798,0.9557844555770465
145,0.8765833105147867,-0.04577187,0.6688916321001201,0.8507390804283365,0.9223551812768964,0.8579248688153117,0.9557886765829623
146,0.7235833105147863,-0.23202449,0.5217569952428793,0.91318626999729,0.9556078013480688,0.8543426189099126,0.955746423478431
147,0.5405833105147859,-0.41760364,0.36591328294501985,0.9181222354874673,0.9581869522632143,0.850576888791108,0.9556947889999649
148,0.35658331051478614,-0.59911805,0.2036460656201942,0.9133650979693548,0.9557013644279027,0.8467052312787086,0.9556338395342762
149,0.16158331051478597,-0.7731625,0.03731628377410871,0.8737497006790343,0.9347457946837923,0.8429154457956343,0.9555798062445269
150,-0.024416689485213913,-0.9364736,-0.13053607827966485,0.8318478226416383,0.9120569185317539,0.8392664393487703,0.9555315620646407
151,-0.22041668948521412,-1.0859789,-0.2971246286361684,0.7491978807612003,0.86556217613826,0.8359859868768387,0.9555083959105116
152,-0.39841668948521397,-1.2188648,-0.45941344782352167,0.6731350996611527,0.8204481090606235,0.833093112314099,0.9555089067540726
153,-0.5824166894852135,-1.3326616,-0.614189350596373,0.5628674688521268,0.750244939237931,0.8307899100046234,0.9555485315136105
154,-0.7434166894852137,-1.4253083,-0.7582015558965185,0.4649762322450694,0.6818916572631384,0.8290507304263102,0.9556254406348347
155,-0.8864166894852137,-1.495169,-0.8883442760046176,0.37057942856840614,0.6087523540557409,0.8278763630777028,0.9557406131188276
156,-1.0374166894852137,-1.541098,-1.0018476471453739,0.253694861170805,0.5036813091338659,0.8274018252551816,0.9558968902012909
157,-1.1694166894852138,-1.562446,-1.0964410429521214,0.15447203750240335,0.3930293087066197,0.8275450099671273,0.9560813307947589
158,-1.2604166894852138,-1.5590745,-1.1704602714969676,0.08919650036379558,0.2986578315795445,0.8281033663839762,0.9562864993024173
159,-1.3374166894852133,-1.5313443,-1.222884110694557,0.037607916005401615,0.19392760506282136,0.8289951718451973,0.9564980753822491
160,-1.3924166894852137,-1.4800972,-1.2533023576211293,0.007687867477762604,0.08768048515925653,0.8300869456176151,0.9567018418978646
161,-1.4144166894852137,-1.4066236,-1.2618327560871363,6.073221390114447e-05,0.007793087571761559,0.8312220525226737,0.9568928316981595
162,-1.4044166894852137,-1.3126005,-1.2490138919397078,0.00843021385784904,0.09181619605412239,0.8322758479762017,0.9570696759602004
163,-1.3734166894852138,-1.2000629,-1.2157031673151164,0.030051546390578148,0.1733538185059047,0.833160609521949,0.9572244745469289
164,-1.2774166894852137,-1.0713191,-1.163003072917371,0.042476215055704786,0.2060975862442469,0.8338200098712787,0.9573844060174713
165,-1.2274166894852143,-0.9288936,-1.09222701573838,0.08911601959007623,0.29852306374897775,0.8341974539540516,0.957500107615421
166,-1.1854166894852138,-0.7754503,-1.004901471390414,0.16807244932229495,0.40996640023579367,0.8341799419814304,0.9575388056997824
167,-1.1094166894852138,-0.613742,-0.9027882878624988,0.24569340383941615,0.4956746955811,0.8337383622857585,0.9575086402734065
168,-1.019416689485214,-0.4465382,-0.7879032569499868,0.3281897523544954,0.5728784795700528,0.8328502544495534,0.9574054800327535
169,-0.9114166894852139,-0.2765723,-0.6625068827916993,0.40302741526184044,0.6348444024025418,0.8315441605474369,0.9572389411442007
170,-0.8234166894852136,-0.10650006,-0.5290507081664655,0.513969454541165,0.7169166301189874,0.8297075537207592,0.9569512750371532
171,-0.6724166894852139,0.06112413,-0.39007575458249105,0.5380821354406052,0.7335408205687024,0.8276626638046193,0.956663586711199
172,-0.5444166894852138,0.22391634,-0.24807507466165662,0.590335639425096,0.7683330263792492,0.8253358627417255,0.9563252168536915
173,-0.41241668948521365,0.3796091,-0.10534570412164622,0.6273048638364545,0.7920257974564051,0.8228103749249619,0.9559482915981038
174,-0.2504166894852138,0.5261007,0.03613732000618653,0.6029792486146359,0.776517384618423,0.820357647271435,0.9556143651381033
175,-0.12641668948521362,0.661474,0.17479314720437944,0.6207717220108142,0.787890678971908,0.8178380042949014,0.9552467326622863
176,0.03558331051478598,0.7839502,0.30943147820534844,0.5600530156727834,0.7483668991028287,0.8156071736184425,0.9549533056868008
177,0.16458331051478606,0.8919971,0.43916743907849143,0.5291308195659964,0.7274137884079435,0.8135642634357932,0.9546732230265759
178,0.274583310514786,0.9841003,0.5632685238631447,0.5034143330983312,0.7095169716774442,0.8116996105298075,0.9543784911352131
179,0.38158331051478644,1.0590718,0.6809646620410055,0.4589906252706731,0.6774884687363122,0.8101052456226394,0.9540797094426882
180,0.4775833105147865,1.1157862,0.791263629870023,0.4073029215116641,0.6382028842865441,0.8088160279753709,0.9537683500510624
181,0.6025833105147864,1.153398,0.8928157791996925,0.30339686286537604,0.5508147264420007,0.8080910374443557,0.9535491555076758
182,0.6935833105147863,1.1711869,0.9838636243602963,0.22810521159571023,0.4776036134659266,0.8077863551902746,0.9533584944192616
183,0.8095833105147865,1.1687355,1.062294676615947,0.1289902981932665,0.35915219363560413,0.808042796001499,0.9532901991562414
184,0.9245833105147861,1.1458243,1.1257938150432332,0.04894758125312207,0.22124100264897117,0.8087929714049165,0.9533587697572987
185,0.9935833105147863,1.1025379,1.1720695522041953,0.011871096121328747,0.10895455989231817,0.8097913358770715,0.9534874181010575
186,1.080583310514786,1.0392163,1.1991118080975403,0.0017112312149746476,0.04136703053126545,0.8109646721494486,0.9537206059016057
187,1.1505833105147862,0.9565512,1.2054312628726391,0.037648462165095466,0.19403211632380724,0.812102265682763,0.9540234194696249
188,1.190583310514786,0.8555983,1.190233922250194,0.11221497677034463,0.33498503962168913,0.8129983621083922,0.9543494284614408
189,1.2135833105147862,0.7376613,1.1534983887691692,0.22650175810337622,0.475922008425095,0.8134716036622713,0.9546644294145863
190,1.237583310514786,0.60444635,1.0959443813155663,0.4008624088348227,0.6331369589866183,0.8133029093288516,0.9549198449640983
191,1.1885833105147865,0.45795596,1.0189044176368494,0.5338163304944933,0.7306273540557411,0.812522592157427,0.9551123881152047
192,1.1655833105147857,0.30055502,0.9241308498667606,0.748273942403494,0.8650282899440307,0.8108859882195751,0.9551775527892598
193,1.1245833105147864,0.13481243,0.813583042414285,0.9796463968111346,0.9897708809674766,0.8083133934341458,0.9550770624787654
194,1.0575833105147863,-0.036433324,0.6892415338566413,1.196872397071605,1.0940166347325826,0.8048293781100584,0.954802145172926
195,0.9555833105147861,-0.21017292,0.5529872713875036,1.3589875922927945,1.1657562319339299,0.8005986287488585,0.9543907601674507
196,0.8565833105147864,-0.38328812,0.4065667579362046,1.5372811524602044,1.2398714257777717,0.7955820329116168,0.9537966488928155
197,0.7375833105147862,-0.5526258,0.25164232486054705,1.6646394852150677,1.2902090858520054,0.7899556536727614,0.9530435358799547
198,0.5905833105147865,-0.7150412,0.0899060089233059,1.7046554151732392,1.3056245307029273,0.7840267938586248,0.9521999297851171
199,0.4585833105147864,-0.8675064,-0.0767794246419743,1.758513880151474,1.3260896953643346,0.7777822495654445,0.9511964695839762
200,0.30158331051478643,-1.0071782,-0.24625466312264577,1.712856658346416,1.3087614978850868,0.7715926675754385,0.9501176229270166
201,0.15958331051478641,-1.1314495,-0.41599117085753756,1.6667656170819691,1.2910327714980627,0.7654997727214589,0.9489076491126287
202,-0.007416689485213872,-1.2380222,-0.5830962212821209,1.5143899427252676,1.2306055187285923,0.7599216041449713,0.9476869248376367
203,-0.17641668948521372,-1.3249748,-0.7444014823038758,1.319185676523446,1.1485580858291173,0.7550636695720843,0.9464987469811399
204,-0.3234166894852136,-1.3907762,-0.8966214631000644,1.1392562337028276,1.0673594678939367,0.7509119121917794,0.9452979939527504
205,-0.4514166894852139,-1.4343599,-1.0365524858017727,0.9661773710285465,0.982943218618729,0.747469135310912,0.9440621444224753
206,-0.6094166894852139,-1.4551021,-1.1612748496516945,0.7151837899920307,0.8456853965819858,0.7450816053858081,0.942995340713275
207,-0.7184166894852139,-1.4528412,-1.268321967364255,0.5393793068297593,0.7344244731963657,0.7434589281249417,0.9419642316184734
208,-0.8044166894852138,-1.4278957,-1.3557898043175622,0.38872603311940673,0.6234789756835484,0.7424974200482737,0.9409538425057066
209,-0.9194166894852137,-1.3810182,-1.4223752843049131,0.21307591921888122,0.46160147228846793,0.742342202184257,0.94017109915656
210,-0.9704166894852139,-1.3133639,-1.46734919017753,0.11761279586770967,0.34294722023616064,0.7426103626779261,0.9394315671479279
211,-1.0274166894852137,-1.2264861,-1.4904831871408553,0.039628624965346936,0.19906939736018425,0.7432486003611412,0.9388352642591042
212,-1.0514166894852133,-1.1222149,-1.4919585153568167,0.005012388504989066,0.07079822388301182,0.7440422794641801,0.9383245503886791
213,-1.0844166894852139,-1.0026821,-1.4722837992344222,0.006680544784786239,0.08173459967961083,0.7448748600242678,0.9379870096831125
214,-1.0684166894852138,-0.8702168,-1.4322417916382708,0.03928320140008149,0.19819990262379417,0.7455486926048736,0.937708111096167
215,-1.0484166894852138,-0.72729003,-1.3728721375989523,0.10312232867421427,0.3211266551910854,0.7459475925888017,0.9375181958410455
216,-1.006416689485214,-0.5764416,-1.2954831194929002,0.18487858960197795,0.42997510346760537,0.7459760828891608,0.9373886998321957
217,-0.943416689485214,-0.42025477,-1.2016739736480702,0.2736983972000843,0.5231619225441434,0.7455851161854032,0.9372950660327435
218,-0.8764166894852139,-0.26127934,-1.093343985998142,0.3783939531232215,0.6151373449264981,0.7447237049368713,0.9372476367958936
219,-0.802416689485214,-0.102035575,-0.97266683570663,0.4905337060668416,0.7003811148702124,0.7433681087305133,0.937240770545362
220,-0.705416689485214,0.055095162,-0.8420181345822471,0.578378276618546,0.760511851727865,0.7415928678731114,0.9372436298020728
221,-0.5584166894852135,0.20783041,-0.7038582090554555,0.5871346238691789,0.7662471036612007,0.7396572214842185,0.9372054934175696
222,-0.4674166894852139,0.3540066,-0.5605870997956656,0.6747362015486417,0.8214232779442288,0.7373499376870979,0.937196793253417
223,-0.34441668948521353,0.4916448,-0.41440031689047935,0.6989988137141813,0.8360614891945336,0.734898850628193,0.9371875214004944
224,-0.19641668948521385,0.61890113,-0.2671784735490931,0.664743152538159,0.8153178230225063,0.7325372173050881,0.9371701213406668
