Time_Step,Actual_Values,Predicted_Values,Utide_Values
515,-1.0094166894852135,-0.80371857,-1.2464099724264943
516,-0.9194166894852137,-0.7958433,-1.2244154674970975
517,-0.8934166894852139,-0.7569643,-1.179872250714587
518,-0.8194166894852137,-0.70568824,-1.1139799464631075
519,-0.7574166894852137,-0.6585032,-1.028262342160652
520,-0.6484166894852136,-0.57451177,-0.9245722129971812
521,-0.5394166894852139,-0.502779,-0.8050935019944124
522,-0.43841668948521395,-0.3987469,-0.6723208259177577
523,-0.32541668948521385,-0.32112136,-0.529001111000012
524,-0.19441668948521362,-0.20490722,-0.3780323863653162
525,-0.0774166894852138,-0.105532095,-0.2223277368268065
526,-0.006416689485213611,-0.026065193,-0.0646644694058538
527,0.10558331051478617,0.09478025,0.0924536561986478
528,0.21258331051478646,0.22130683,0.2468921778175691
529,0.3115833105147861,0.2960748,0.3969172274180035
530,0.4165833105147858,0.42018205,0.5411527886957239
531,0.519583310514786,0.4897433,0.6784706510516005
532,0.6135833105147859,0.5774102,0.8078358361229909
533,0.7325833105147863,0.6403861,0.92814191201655
534,0.8445833105147864,0.70824224,1.0380748017698818
535,0.918583310514786,0.76568615,1.1360391976348685
536,0.9835833105147864,0.81374073,1.220169103624664
537,1.0515833105147865,0.8410056,1.2884260616241576
538,1.0835833105147863,0.8543495,1.3387694036186468
539,1.1035833105147865,0.8662219,1.369366735709505
540,1.1105833105147864,0.862631,1.378803616350896
541,1.0985833105147862,0.82969415,1.3662512863249996
542,1.1075833105147865,0.801515,1.331560335129852
543,1.072583310514786,0.7656268,1.275264332852207
544,1.0305833105147861,0.71498096,1.1984969691953518
545,0.9595833105147862,0.6202445,1.10284457424935
546,0.8925833105147863,0.54438204,0.9901688989656456
547,0.789583310514786,0.4681229,0.8624397140396028
548,0.7185833105147862,0.36207113,0.7216122422120833
549,0.6055833105147864,0.29123878,0.5695719788554018
550,0.5075833105147859,0.18823023,0.4081520661347015
551,0.39158331051478584,0.07895977,0.2392103602373362
552,0.3085833105147863,-0.03433656,0.064738977554022
553,0.21958331051478625,-0.15109646,-0.1130284177498934
554,0.12658331051478666,-0.24493533,-0.2915453076956944
555,0.04458331051478637,-0.34708133,-0.4679416436570594
556,-0.03441668948521363,-0.42638147,-0.6390838879036075
557,-0.11741668948521365,-0.5193863,-0.8016993427597131
558,-0.17741668948521372,-0.57573676,-0.9525438763044194
559,-0.18141668948521378,-0.6639667,-1.088583287949008
560,-0.20841668948521377,-0.7080169,-1.2071570148412187
561,-0.22541668948521368,-0.74078035,-1.3060986953334015
562,-0.20041668948521396,-0.78207797,-1.383799577322807
563,-0.18241668948521378,-0.80718875,-1.4392145728819614
564,-0.1744166894852137,-0.78880376,-1.471823332805785
565,-0.1844166894852138,-0.8023265,-1.4815669447908209
566,-0.12741668948521348,-0.7926923,-1.4687827343135411
567,-0.04041668948521369,-0.7335946,-1.4341550742096227
568,-0.01541668948521398,-0.72523576,-1.378690682618246
569,0.042583310514786345,-0.66867495,-1.3037154414767482
570,0.13058331051478614,-0.58742,-1.210879763948812
571,0.24558331051478596,-0.5248477,-1.1021539108991516
572,0.35658331051478626,-0.4486541,-0.9797951847431792
573,0.434583310514786,-0.3333043,-0.8462757285005499
574,0.5185833105147863,-0.26020783,-0.7041709239965898
575,0.5695833105147861,-0.19155881,-0.5560211569865979
576,0.6385833105147859,-0.058903553,-0.4041904586577376
577,0.6885833105147864,0.04336872,-0.2507509140637576
578,0.7625833105147861,0.14022556,-0.097419930287181
579,0.8295833105147865,0.22946462,0.0544316257147224
580,0.9065833105147859,0.3360156,0.2036971366393982
581,0.9765833105147861,0.4189319,0.3493914221653793
582,1.0295833105147862,0.50967664,0.4904760779735311
583,1.1085833105147864,0.5633515,0.6256911495738274
584,1.1555833105147866,0.6435336,0.7534325659291918
585,1.2185833105147859,0.706139,0.8717070456137929
586,1.259583310514786,0.75487655,0.978181067744224
587,1.2695833105147867,0.77503616,1.070321082561424
588,1.2655833105147867,0.8131922,1.1456027774439457
589,1.2475833105147864,0.8172912,1.2017524137795526
590,1.198583310514786,0.8063525,1.236976297244628
591,1.1695833105147857,0.7952233,1.2501369901329955
592,1.119583310514786,0.7516913,1.2408463851124845
593,1.0435833105147865,0.7429359,1.2094634860039477
594,0.9945833105147862,0.6690544,1.157004653739789
595,0.8835833105147859,0.62675154,1.084991609491688
596,0.785583310514786,0.544507,0.9952736693528308
597,0.6885833105147864,0.4867689,0.8898631885613829
598,0.5665833105147863,0.38627982,0.7708166445615967
599,0.4495833105147864,0.3002311,0.6401800482791532
600,0.34558331051478647,0.19949031,0.4999999834595902
601,0.2085833105147864,0.091035455,0.3523846942368223
602,0.08558331051478596,0.008590616,0.1995873781053317
603,0.004583310514786228,-0.087972,0.0440790268350751
604,-0.11641668948521391,-0.18102467,-0.1114184264673683
605,-0.2204166894852139,-0.2813247,-0.2639572564759958
606,-0.32141668948521385,-0.38495716,-0.4104509712525228
607,-0.4074166894852139,-0.44046825,-0.5478113769607318
608,-0.4574166894852136,-0.5214514,-0.6731117263378796
609,-0.531416689485214,-0.5829565,-0.783746077276041
610,-0.599416689485214,-0.65290886,-0.8775566456191238
611,-0.6454166894852136,-0.6826428,-0.952909340923515
612,-0.2994166894852136,-0.72910416,-1.0087104788936343
613,-0.3644166894852137,-0.72925454,-1.044371520588387
614,-0.4184166894852137,-0.7639609,-1.0597398805189016
615,-0.4534166894852135,-0.7651231,-1.055019613313572
616,-0.49441668948521345,-0.74065316,-1.030704840376904
617,-0.5074166894852138,-0.72850543,-0.9875415348384996
618,-0.5364166894852138,-0.6848953,-0.926521964472609
619,-0.5334166894852136,-0.63975614,-0.8489039111356877
620,-0.5244166894852137,-0.57442534,-0.756237182736165
621,-0.5144166894852136,-0.5143135,-0.6503757187859305
622,-0.4824166894852138,-0.4372472,-0.5334559960465385
623,-0.4404166894852137,-0.3526003,-0.4078310109788883
624,-0.3964166894852138,-0.2658073,-0.2759616985628221
625,-0.3404166894852135,-0.17687282,-0.1402807839961345
626,-0.2674166894852136,-0.08858112,-0.0030542152534426
627,-0.21341668948521383,-0.0029071143,0.1337304472581844
628,-0.11041668948521359,0.11988457,0.2684226357635977
629,-0.020416689485213756,0.20384866,0.3996986955017757
630,0.07158331051478636,0.28100523,0.5264825966061158
631,0.16758331051478625,0.3770119,0.6478134008361721
632,0.280583310514786,0.45272574,0.7626890869995993
633,0.3755833105147862,0.54549277,0.8699236362399138
634,0.45358331051478645,0.60894424,0.9680532736633424
635,0.540583310514786,0.6626303,1.0553182487692456
636,0.6345833105147859,0.72149277,1.1297305059571874
637,0.7015833105147863,0.7470706,1.1892187319668903
638,0.7745833105147862,0.7875112,1.2318248253249828
639,0.8445833105147864,0.7837089,1.255913942680697
640,0.8855833105147866,0.8096205,1.2603568295704952
641,0.9305833105147862,0.7860573,1.2446489256257165
642,0.9555833105147862,0.74657375,1.2089444895025787
643,0.9805833105147861,0.7221565,1.1540025336609636
644,0.9765833105147861,0.67781955,1.0810603384565916
645,0.9805833105147861,0.61557955,0.991665386341124
646,0.964583310514786,0.54844266,0.8875042219958552
647,0.9375833105147865,0.48292515,0.7702653491716386
648,0.9005833105147858,0.4143727,0.6415633656640877
649,0.8495833105147862,0.2933388,0.5029355249959074
650,0.8035833105147863,0.21714021,0.355903771483308
651,0.7615833105147863,0.11313083,0.2020794071322469
652,0.7015833105147863,0.03572021,0.0432775095810601
653,0.6335833105147861,-0.06786069,-0.1183936341192229
654,0.5815833105147862,-0.15204957,-0.2804962428883559
655,0.5185833105147863,-0.2433517,-0.4402950339377435
656,0.4715833105147861,-0.35801426,-0.594856320088754
657,0.41858331051478637,-0.41164616,-0.741197497710387
658,0.34258331051478613,-0.49313405,-0.8764592863211488
659,0.28558331051478636,-0.58615863,-0.9980690987236136
660,0.22858331051478606,-0.62257874,-1.1038675691321562
661,0.17658331051478607,-0.6817878,-1.1921804203436202
662,0.13758331051478595,-0.73594344,-1.2618315421970696
663,0.07558331051478641,-0.73987657,-1.31210679808788
664,0.04958331051478614,-0.7744938,-1.3426882695016102
665,0.018583310514786372,-0.762929,-1.3535828130623044
666,-0.025416689485213532,-0.76862335,-1.345066179099897
667,-0.03141668948521387,-0.73904103,-1.3176555601451674
668,-0.024416689485213798,-0.7257248,-1.2721117736168324
669,-0.06041668948521389,-0.6771237,-1.2094607750149475
670,-0.057416689485213585,-0.6140022,-1.1310161315361444
671,-0.04541668948521374,-0.561589,-1.038381812579491
672,-0.020416689485213756,-0.4755215,-0.9334189979806228
673,0.018583310514786372,-0.41341266,-0.8181704461713899
674,0.04658331051478638,-0.33837926,-0.6947487411094664
675,0.1105833105147865,-0.23149978,-0.5652069925726956
676,0.1785833105147861,-0.13876052,-0.4314187053565602
677,0.22758331051478634,-0.05931977,-0.2949951088807876
678,0.28158331051478636,0.04671177,-0.1572623757395671
679,0.3585833105147863,0.13761806,-0.019308757754898
680,0.43358331051478627,0.22934261,0.1179043929544571
681,0.5045833105147861,0.34205273,0.2533896266038922
682,0.5765833105147864,0.40930098,0.3859721717854463
683,0.650583310514786,0.47633564,0.5141587899133819
684,0.7165833105147862,0.5825118,0.6360708231799805
685,0.7805833105147862,0.61619604,0.7494633469572046
686,0.8485833105147864,0.6773035,0.851834571665104
687,0.9035833105147861,0.73530954,0.940610294736453
688,0.9585833105147864,0.7580335,1.0133718144237196
689,0.9915833105147865,0.7985994,1.068085979789302
690,1.0275833105147862,0.7909497,1.1032952920146837
691,1.0465833105147861,0.79103863,1.118234468031886
692,1.049583310514786,0.76823604,1.1128555818853123
693,1.0555833105147867,0.7458556,1.0877632319812969
694,1.0405833105147857,0.71239144,1.0440796990107053
695,1.003583310514786,0.658547,0.9832734867786586
696,0.9855833105147864,0.6056003,0.9069900601394444
697,0.9425833105147863,0.54051733,0.8169199269052747
698,0.887583310514786,0.4571491,0.7147275837879767
699,0.8255833105147864,0.38227713,0.6020482979268496
700,0.750583310514786,0.29142696,0.4805422350829242
701,0.6645833105147861,0.18835814,0.3519813374229022
702,0.5795833105147861,0.0830301,0.2183369235889478
703,0.4805833105147859,0.003725368,0.0818367104667486
704,0.39158331051478584,-0.081875965,-0.0550315186264469
705,0.2975833105147859,-0.17282775,-0.1895783761054306
706,0.19258331051478625,-0.285006,-0.3190265176571528
707,0.10558331051478617,-0.3909749,-0.440658930887191
708,-0.8324166894852139,-0.45421147,-0.5519731627831779
709,-0.8854166894852139,-0.52494293,-0.6508120541649297
710,-0.9384166894852136,-0.58255625,-0.7354480759391158
711,-0.9924166894852136,-0.6390593,-0.8046102833764246
712,-1.0194166894852137,-0.68877435,-0.8574570975580033
713,-1.0354166894852137,-0.7492638,-0.8935107631394619
714,-1.0784166894852139,-0.75994563,-0.9125772279468566
715,-1.0584166894852138,-0.7492511,-0.9146764538334846
716,-1.0614166894852135,-0.7968882,-0.9000025648508794
717,-1.0444166894852138,-0.75727564,-0.868922467327709
718,-1.0054166894852137,-0.7365935,-0.8220086453554412
719,-0.973416689485214,-0.6886934,-0.7600902819628544
720,-0.9144166894852136,-0.6593279,-0.6842999280686806
721,-0.8474166894852138,-0.5986659,-0.5960925683847427
722,-0.7734166894852138,-0.53560734,-0.4972203573925707
723,-0.6984166894852138,-0.44287252,-0.389657966430718
724,-0.6234166894852139,-0.37862995,-0.2754872809684161
725,-0.5424166894852136,-0.29088432,-0.1567624899048041
726,-0.4504166894852141,-0.18321654,-0.0353840579110556
727,-0.361416689485214,-0.11963718,0.0869896492076546
728,-0.2654166894852138,0.0074135927,0.2089715345776725
729,-0.15441668948521375,0.090430476,0.3294073728424643
730,-0.04941668948521378,0.18715616,0.447277650952017
731,0.05958331051478624,0.25751734,0.5615625383134402
732,0.15858331051478589,0.38843682,0.6711030666777376
733,0.24858331051478627,0.45184013,0.774494287644529
734,0.34258331051478613,0.51633734,0.8700403324555176
735,0.42158331051478615,0.6029742,0.9557880877557612
736,0.4835833105147862,0.668131,1.0296386914970876
737,0.5455833105147857,0.70922476,1.0895182291103502
738,0.5885833105147865,0.7460612,1.1335751241486691
739,0.6055833105147864,0.80171174,1.1603651764563154
740,0.6265833105147863,0.80673623,1.1689875306635702
741,0.6445833105147859,0.8208694,1.1591456009753196
742,0.6335833105147861,0.79884726,1.1311236513362652
743,0.6125833105147862,0.7823361,1.085688349135592
744,0.5695833105147861,0.7276687,1.0239408412042932
745,0.5225833105147863,0.68150586,0.9471549167654992
746,0.4745833105147864,0.64951247,0.8566383225942713
747,0.3985833105147862,0.56743836,0.7536470924334747
748,0.32658331051478595,0.50596786,0.6393686240850451
749,0.24658331051478624,0.4392726,0.5149717094745601
750,0.1615833105147862,0.3201662,0.3817050902137681
751,0.10358331051478614,0.24302617,0.2410142476101734
752,0.002583310514786207,0.14219648,0.0946418765325728
753,-0.06741668948521397,0.05076644,-0.0553182657787647
754,-0.16341668948521357,-0.046097934,-0.2064330353059282
755,-0.22741668948521368,-0.15336971,-0.3560102447819832
756,-0.30641668948521367,-0.24758597,-0.5012346254305822
757,-0.37441668948521384,-0.3570721,-0.6393338017800851
758,-0.4164166894852137,-0.43658078,-0.7677425798041564
759,-0.4784166894852141,-0.50807923,-0.8842355040108318
760,-0.49341668948521367,-0.584114,-0.9870064936583696
761,-0.5464166894852137,-0.63973427,-1.074687841165996
762,-0.5634166894852138,-0.72909534,-1.1463154307825476
763,-0.5584166894852135,-0.7414125,-1.2012590791652538
764,-0.5744166894852137,-0.78525424,-1.2391433179188514
765,-0.5624166894852136,-0.781427,-1.259783318147629
766,-0.5434166894852139,-0.81025535,-1.2631534494407064
767,-0.5054166894852138,-0.80082065,-1.249394219877559
768,-0.470416689485214,-0.7883051,-1.2188504021929552
769,-0.41741668948521343,-0.77844864,-1.1721225942658366
770,-0.3534166894852139,-0.7023365,-1.1101091796011595
771,-0.2964166894852136,-0.66064405,-1.0340172000858108
772,-0.2124166894852138,-0.60138774,-0.945328659335531
773,-0.13341668948521382,-0.5407197,-0.8457211740809251
774,-0.06341668948521392,-0.4493898,-0.7369554231193209
775,0.023583310514786147,-0.35509923,-0.6207527393002074
776,0.10258331051478642,-0.26440784,-0.4986914104958228
777,0.18358331051478644,-0.16542545,-0.3721481414121734
778,0.2615833105147861,-0.05130467,-0.2423017522489785
779,0.35358331051478653,0.04203528,-0.1102017109268773
780,0.42158331051478615,0.15192403,0.0231120117669402
781,0.4845833105147859,0.24071968,0.15646512353552
782,0.5575833105147859,0.32709748,0.2884165046900679
783,0.6125833105147862,0.43751824,0.4171720648054905
784,0.698583310514786,0.49724942,0.5405714965330851
785,0.7355833105147866,0.5903225,0.6561593072710927
786,0.7785833105147862,0.6598447,0.7613331395331259
787,0.8005833105147865,0.70805025,0.8535451782629856
788,0.8285833105147862,0.7677956,0.930520324483056
789,0.8455833105147861,0.8189215,0.9904507019416512
790,0.8475833105147861,0.8160006,1.032131045679371
791,0.8175833105147864,0.82526726,1.055012348119889
792,0.787583310514786,0.8065256,1.0591688457254271
793,0.7425833105147864,0.80859697,1.045191902419072
794,0.698583310514786,0.77951413,1.0140392097219153
795,0.6295833105147861,0.7393565,0.966875625418694
796,0.5575833105147859,0.67719716,0.9049411930897596
797,0.47358331051478614,0.6197287,0.8294728003505523
798,0.37058331051478643,0.55058074,0.7416909750541013
799,0.2755833105147863,0.47042143,0.6428461812373516
800,0.1535833105147861,0.3648429,0.5343038944071195
801,0.06058331051478598,0.27622387,0.4176383659000154
802,-0.04641668948521347,0.1761516,0.2947033859432644
803,-0.17941668948521375,0.079595774,0.1676547794050865
804,0.057583310514786226,-0.038345292,0.0389120474667823
805,-0.08341668948521386,-0.12517151,-0.0889379174425856
806,-0.21141668948521353,-0.24537963,-0.2132776231798536
807,-0.3324166894852137,-0.31378952,-0.3316089889854967
808,-0.4684166894852137,-0.42206347,-0.4416865486078022
809,-0.5824166894852137,-0.5154984,-0.5416086330781287
810,-0.6864166894852137,-0.6169586,-0.629852320044093
811,-0.7934166894852137,-0.6533961,-0.7052522848730718
812,-0.8694166894852137,-0.72998387,-0.7669375299706684
813,-0.943416689485214,-0.7761336,-0.8142497666152547
814,-0.9894166894852139,-0.85831255,-0.8466705597009361
815,-1.0194166894852137,-0.84862685,-0.8637803462628941
816,-1.0204166894852138,-0.8618129,-0.8652622652798994
817,-1.0004166894852138,-0.8365504,-0.8509501436213034
818,-0.971416689485214,-0.8211862,-0.8209065350245199
819,-0.9244166894852135,-0.81799406,-0.7755070364882503
820,-0.8534166894852139,-0.77900416,-0.7155038137877825
821,-0.7774166894852138,-0.680854,-0.6420453073885007
822,-0.6644166894852135,-0.6562426,-0.5566395685926333
823,-0.5644166894852138,-0.5982308,-0.4610629088659278
824,-0.4344166894852139,-0.4847773,-0.3572299093039637
825,-0.3014166894852139,-0.41221154,-0.2470516210654907
826,-0.1584166894852138,-0.2858538,-0.1323130076900392
827,-0.016416689485213715,-0.1914956,-0.0145971291533673
828,0.11958331051478631,-0.08477592,0.1047270460138052
829,0.23958331051478646,0.009995984,0.2244516004813476
830,0.3755833105147862,0.1333705,0.3434259461564967
831,0.4955833105147863,0.22388834,0.4604299546639195
832,0.6075833105147864,0.34323874,0.5740581125663146
833,0.7275833105147865,0.42790648,0.6826472875856089
834,0.8375833105147865,0.5380147,0.7842711184546525
835,0.9415833105147865,0.61489654,0.8768087840125017
836,1.0395833105147865,0.66939646,0.9580784895620452
837,1.1145833105147864,0.762915,1.0260106349845732
838,1.1805833105147865,0.79210204,1.078826105816271
839,1.2245833105147865,0.8546567,1.1151836758993838
840,1.2475833105147864,0.85237914,1.134267523571499
841,1.2475833105147864,0.88909686,1.1357996974413913
842,1.2395833105147862,0.8769955,1.1199795977795273
843,1.2035833105147864,0.8533906,1.0873690458318737
844,1.136583310514786,0.840834,1.038753322204893
845,1.0705833105147864,0.7764352,0.9750128259172368
846,0.9795833105147864,0.7420352,0.8970358358488673
847,0.8835833105147859,0.6696783,0.8056913195009074
848,0.7495833105147862,0.58255965,0.7018647542155765
849,0.617583310514786,0.5132885,0.5865435201509975
850,0.46958331051478663,0.40493703,0.460925549888174
851,0.32258331051478595,0.3194469,0.3265187594515044
852,0.15758331051478616,0.17953305,0.1852008150985421
853,-0.023416689485213787,0.074246064,0.0392183026486867
854,-0.18841668948521384,-0.021217225,-0.1088809898810932
855,-0.3514166894852139,-0.15065499,-0.2563728482320272
856,-0.5244166894852137,-0.23960395,-0.4005151782805772
857,-0.6884166894852137,-0.34605807,-0.5387094055267582
858,-0.839416689485214,-0.44150925,-0.6686338012821473
859,-0.9784166894852138,-0.54479074,-0.7883254164511799
860,-1.116416689485214,-0.63515157,-0.8962003589961053
861,-1.2304166894852138,-0.7024892,-0.9910172926307216
862,-1.322416689485214,-0.7760847,-1.071802509707637
863,-1.4014166894852138,-0.84185386,-1.137763234943014
864,-1.4544166894852135,-0.883102,-1.188216957148284
865,-1.5134166894852137,-0.90834916,-1.2225584619781356
866,-1.5284166894852138,-0.9215382,-1.2402744547348643
867,-1.5444166894852138,-0.9189786,-1.2410014084305572
868,-1.5204166894852138,-0.89013505,-1.2246093515785736
869,-1.5004166894852138,-0.8850199,-1.1912860863491903
870,-1.4544166894852135,-0.8054738,-1.1415950523697311
871,-1.3794166894852138,-0.75131255,-1.0764861117641236
872,-1.292416689485214,-0.6633561,-0.997250401579728
873,-1.1874166894852136,-0.6356978,-0.9054250886290188
874,-1.0594166894852135,-0.530065,-0.8026674948421809
875,-0.9344166894852135,-0.41938505,-0.6906270625811258
876,-0.8014166894852136,-0.323498,-0.5708455640235558
877,-0.6794166894852139,-0.2216399,-0.4447100258893598
878,-0.5624166894852136,-0.08822885,-0.3134703962718408
879,-0.42841668948521383,0.03938081,-0.1783180177168162
880,-0.28741668948521376,0.12514034,-0.0405052972326548
881,-0.14941668948521372,0.24141268,0.0985243983810807
882,0.002583310514786207,0.36707965,0.2370317034903163
883,0.15858331051478589,0.48176748,0.372931945899484
884,0.30758331051478605,0.56004477,0.5038206547092653
885,0.4505833105147862,0.6478618,0.6270763037524992
886,0.5715833105147866,0.72461337,0.7400252245103356
887,0.698583310514786,0.80890566,0.8401393550450377
888,0.8025833105147859,0.85192275,0.9252298658828242
889,0.8775833105147864,0.88141584,0.993600634504942
890,0.9415833105147865,0.9410437,1.0441346591842384
891,0.9935833105147865,0.9362431,1.0763016270411812
892,1.0235833105147862,0.93637806,1.0900923871713182
893,1.0175833105147862,0.9214131,1.0859017360080627
894,1.0215833105147862,0.8633595,1.0643910487790216
895,0.9945833105147862,0.82912755,1.026364588801651
896,0.9375833105147865,0.7725847,0.9726873828077954
897,0.8735833105147864,0.6818925,0.9042600700790456
898,0.7845833105147862,0.59904504,0.8220503113376892
899,0.6715833105147865,0.49487528,0.7271651858838981
900,0.5525833105147862,0.41228244,0.6209383237548041
901,0.411583310514786,0.30302557,0.5050018298130009
902,0.2845833105147861,0.19181788,0.3813171971662173
903,0.13758331051478595,0.06831206,0.2521502245734756
904,-0.016416689485213715,-0.052394696,0.119989480526
905,-0.15641668948521378,-0.15607189,-0.0125775936241043
906,-0.2834166894852137,-0.28577316,-0.14300599346456
907,-0.4404166894852137,-0.39642504,-0.268922646254515
908,-0.568416689485214,-0.5165386,-0.3882181083097109
909,-0.6894166894852137,-0.60490227,-0.4990843778563801
910,-0.8154166894852137,-0.709219,-0.5999968098540375
911,-0.9254166894852137,-0.77412236,-0.6896525992195723
912,-1.0204166894852138,-0.8508214,-0.7668894426095777
913,-1.0814166894852137,-0.9092395,-0.8306129706186896
914,-1.1534166894852138,-0.93457484,-0.8797589210102253
915,-1.1964166894852135,-1.007374,-0.9133064433297002
916,-1.2004166894852135,-0.9730457,-0.9303448498200956
917,-1.1954166894852138,-1.0063081,-0.9301810649658084
918,-1.1544166894852137,-0.9789772,-0.9124628991734158
919,-1.1134166894852138,-0.9096761,-0.8772872755964876
920,-1.0314166894852137,-0.86214644,-0.8252642876910058
921,-0.9544166894852137,-0.80257994,-0.7575172246236229
922,-0.8344166894852139,-0.7374772,-0.6756132540348148
923,-0.7184166894852138,-0.643659,-0.5814357452180365
924,-0.5834166894852141,-0.5403789,-0.4770232614445078
925,-0.43741668948521367,-0.43340167,-0.3644084467801377
926,-0.27541668948521364,-0.31029537,-0.2454903114666823
927,-0.12341668948521345,-0.19440809,-0.121965641840481
928,0.012583310514786035,-0.064839184,0.0046688606712968
929,0.168583310514786,0.06784296,0.1330490963434928
930,0.28758331051478586,0.19392526,0.2618318448152021
931,0.42358331051478615,0.28785056,0.3895706442652404
932,0.5545833105147867,0.427443,0.514614142225136
933,0.6785833105147857,0.53634006,0.6350563707858635
934,0.7975833105147861,0.6188998,0.7487559714980739
935,0.9075833105147861,0.71889675,0.8534248836179077
936,0.999583310514786,0.79964334,0.9467704423039456
937,1.0905833105147866,0.86568874,1.0266623252904112
938,1.1635833105147861,0.941129,1.091290218820801
939,1.205583310514786,0.966628,1.1392807396296891
940,1.246583310514786,0.9879822,1.169752357175021
941,1.2615833105147864,0.9916848,1.1823021024574505
942,1.2435833105147864,0.9841284,1.1769339968003638
943,1.2195833105147866,0.9526269,1.153952410549692
944,1.1565833105147862,0.93090165,1.1138506703147155
945,1.0865833105147866,0.84420216,1.0572245621792904
946,0.999583310514786,0.7902428,0.98473220788435
947,0.8975833105147861,0.7145133,0.8971082903569432
948,0.7785833105147862,0.63887924,0.7952253228595372
949,0.6345833105147859,0.47799167,0.6801814444029941
950,0.49258331051478604,0.4066344,0.5533864757559521
951,0.32658331051478595,0.2413991,0.4166176781819275
952,0.15858331051478589,0.1392342,0.272023763424688
953,-0.014416689485213418,0.024857147,0.1220684429423569
954,-0.176416689485214,-0.101093255,-0.0305800601846535
955,-0.3674166894852138,-0.22168405,-0.1831935821686171
956,-0.531416689485214,-0.34995794,-0.3331341429876143
957,-0.6884166894852137,-0.464187,-0.4779796576349696
958,-0.8494166894852138,-0.6393661,-0.6156014817875971
959,-1.0044166894852138,-0.7143537,-0.7441822013123257
960,-1.1324166894852137,-0.7881202,-0.8621770985122992
961,-1.2444166894852138,-0.90983796,-0.968236902171471
962,-1.3514166894852138,-0.9253251,-1.0611189902938711
963,-1.4244166894852135,-0.9998554,-1.1396167194937292
964,-1.5084166894852138,-1.0273259,-1.2025314091761097
965,-1.5354166894852137,-1.055339,-1.248699862177163
966,-1.5794166894852135,-1.0728029,-1.2770751242122558
967,-1.5654166894852135,-1.0561117,-1.28684338260642
968,-1.5624166894852136,-1.0229309,-1.2775491969998274
969,-1.5144166894852138,-0.9677625,-1.249197489786609
970,-1.4514166894852139,-0.8614301,-1.2023049850628746
971,-1.3714166894852136,-0.84551656,-1.1378850877620694
972,-1.2774166894852137,-0.7607679,-1.0573658651165168
973,-1.1424166894852135,-0.6680381,-0.9624569264276724
974,-1.0114166894852135,-0.55500335,-0.8549935736295998
975,-0.866416689485214,-0.4282264,-0.7367924724464235
976,-0.731416689485214,-0.29985815,-0.6095506214170778
977,-0.5604166894852138,-0.159308,-0.4748091161183341
978,-0.4334166894852136,-0.040690333,-0.3339875729060953
979,-0.2964166894852136,0.087080635,-0.1884777345659222
980,-0.15741668948521378,0.20661627,-0.0397700287413677
981,-0.0014166894852135595,0.35670194,0.1104216905146591
982,0.14958331051478607,0.4576046,0.2600723405537789
983,0.2865833105147861,0.5842668,0.4068218009127389
984,0.4475833105147864,0.67412347,0.5480275719636637
985,0.592583310514786,0.78006536,0.6808889133277584
986,0.7135833105147864,0.84553915,0.8026211703665059
987,0.8405833105147863,0.91030073,0.9106477294042652
988,0.9445833105147857,0.97029454,1.0027735446955697
989,1.0355833105147865,0.9961719,1.07730902912015
990,1.0815833105147858,1.0343482,1.133125007600249
991,1.1165833105147864,1.0171752,1.169635467779008
992,1.1315833105147863,1.0127947,1.1867209385429482
993,1.136583310514786,0.9727729,1.1846176392234506
994,1.0995833105147865,0.90329176,1.1638032220421577
995,1.057583310514786,0.88257205,1.1249077362618358
996,1.0005833105147863,0.79354954,1.068669239773523
997,0.9145833105147866,0.6970572,0.9959397976434128
998,0.8195833105147858,0.5663011,0.9077330428372092
999,0.7005833105147865,0.4984892,0.8052928501555529
