future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
23,0,2.1367757,2.118,2.189648123513276
23,1,2.267865,2.232,2.3177484901709007
23,2,2.3965192,2.353,2.4459727936801747
23,3,2.5229506,2.477,2.572907090825997
23,4,2.6460285,2.597,2.6965144817104654
23,5,2.760601,2.71,2.814247384439774
23,6,2.8645058,2.809,2.9232182495468377
23,7,2.954057,2.906,3.020403621636867
23,8,3.029223,2.99,3.102856829657352
23,9,3.0864627,3.056,3.167908074607044
23,10,3.1242235,3.113,3.213335749726855
23,11,3.1418865,3.1529999999999996,3.237498189996739
23,12,3.1367464,3.159,3.239419858643303
23,13,3.1133115,3.144,3.2188297811510016
23,14,3.06607,3.106,3.1761530392660315
23,15,3.00065,3.045,3.1124587950625253
23,16,2.9159553,2.959,3.029371051556393
23,17,2.8175766,2.857,2.928951452094872
23,18,2.7023468,2.731,2.813566597552942
23,19,2.576561,2.5990000000000006,2.6857549869898576
23,20,2.4418228,2.457,2.5481098993403384
23,21,2.301043,2.306,2.403193313828355
23,22,2.1565611,2.152,2.2534918512899424
23,23,1.9686007,2.006,2.1014188405329444
23,24,1.8131614,1.847,1.9493576978346612
23,25,1.6612025,1.688,1.799732540027744
23,26,1.5176417,1.543,1.6550843242720372
23,27,1.3841869,1.401,1.5181266293800744
23,28,1.2654089,1.269,1.3917560491805072
23,29,1.1623881,1.15,1.2789985607848586
23,30,1.077045,1.039,1.182884363829269
23,31,1.0141366,0.952,1.1062578977970308
23,32,0.97250867,0.892,1.0515443374961757
23,33,0.9547211,0.862,1.020505752472122
23,34,0.9587631,0.864,1.0140267301931398
23,35,0.98504496,0.889,1.0319687681969894
23,36,1.0319611,0.939,1.0731246814665316
23,37,1.096422,1.011,1.1352898189375935
23,38,1.175841,1.105,1.2154484131694063
23,39,1.2691119,1.209,1.31005428895187
23,40,1.3721497,1.326,1.4153690095882745
23,41,1.4807647,1.443,1.5278103577501485
23,42,1.5939242,1.5559999999999998,1.6442618771882074
23,43,1.709474,1.673,1.7623003962605075
23,44,1.8248918,1.784,1.880311798618053
23,45,1.94077,1.89,1.9974833902624467
23,46,2.0238016,1.98,2.113680593066818
23,47,2.135083,2.082,2.229232905885955
23,48,2.245409,2.179,2.344666329165888
23,49,2.3511577,2.283,2.4604248489010616
23,50,2.4569786,2.386,2.5766217267060925
23,51,2.559396,2.508,2.6928533195445983
23,52,2.660138,2.6259999999999994,2.8080958854384823
23,53,2.7581284,2.738,2.920691909262114
23,54,2.8518221,2.856,3.0284195776140828
23,55,2.9403896,2.959,3.128629060090637
23,56,3.0203912,3.056,3.2184233578739034
23,57,3.0903244,3.144,3.294859909337717
23,58,3.1459787,3.209,3.3551510709095025
23,59,3.188053,3.258,3.396845788428956
23,60,3.2099376,3.285,3.417979921827775
23,61,3.213385,3.282,3.4171875228509774
23,62,3.1946688,3.256,3.3937692705680167
23,63,3.1530123,3.203,3.347717159872978
23,64,3.0906568,3.123,3.2796966998439068
23,65,3.0063894,3.023,3.19098993850438
23,66,2.903451,2.9000000000000004,3.0834050202393826
23,67,2.782409,2.762,2.959160841406615
23,68,2.6468632,2.603,2.820758445742987
23,69,2.4675417,2.437,2.670853252895008
23,70,2.3128269,2.274,2.5121431593811465
23,71,2.15198,2.109,2.3472861942105565
23,72,1.9887283,1.94,2.178857181285952
23,73,1.8256466,1.784,2.009346119175287
23,74,1.6655259,1.62,1.8411927429140973
23,75,1.5110928,1.462,1.6768434095762774
23,76,1.36273,1.307,1.518810078587666
23,77,1.2283938,1.157,1.3697084661734629
23,78,1.1066482,1.019,1.2322543981073175
23,79,1.00059,0.899,1.1092042839696998
23,80,0.9122272,0.792,1.0032365157292258
23,81,0.8434407,0.711,0.916783371694594
