future_steps,Time_Step,Actual_Values,Predicted_Values,Utide_Values
1,0,1.1225833105147862,1.1009852,1.004748903915094
1,1,1.1765833105147863,1.149183,1.0640817271746144
1,2,1.2035833105147864,1.1828424,1.1044414104681382
1,3,1.2235833105147864,1.2024323,1.1256089976667225
1,4,1.2025833105147858,1.208181,1.127751231158492
1,5,1.1855833105147862,1.2002703,1.1113049087859246
1,6,1.1335833105147857,1.1792119,1.0768719729831502
1,7,1.0705833105147862,1.1453538,1.0251501072953333
1,8,0.9995833105147862,1.0994185,0.9569121215340544
1,9,0.8985833105147866,1.0441198,0.8730331124304808
1,10,0.774583310514786,0.9791934,0.7745510447668985
1,11,0.6485833105147863,0.9060869,0.6627374803379447
1,12,0.5065833105147862,0.8265947,0.5391529610667403
1,13,0.36058331051478665,0.7416931,0.4056663656662769
1,14,0.2025833105147858,0.65347356,0.26442801747167854
1,15,0.0475833105147864,0.56369144,0.11779952890187681
1,16,-0.12141668948521367,0.47322235,-0.03174444320123809
1,17,-0.2684166894852136,0.38411972,-0.1817194616473603
1,18,-0.438416689485214,0.29793894,-0.3297151208111117
1,19,-0.5694166894852136,0.21629782,-0.47344064230349914
1,20,-0.7044166894852136,0.14011535,-0.6107247453648622
1,21,-0.8464166894852139,0.07061308,-0.7394761146328968
1,22,-0.9344166894852136,0.009293725,-0.8576235775377176
1,23,-1.037416689485214,-0.043460168,-0.9630631406926304
1,24,-1.1014166894852138,-0.08645062,-1.0536399038191764
1,25,-1.1614166894852138,-0.11956121,-1.1271860458511846
1,26,-1.1674166894852138,-0.14244482,-1.181622805507203
1,27,-1.199416689485214,-0.15519242,-1.2151177916730758
1,28,-1.1664166894852137,-0.1584349,-1.2262732016212559
1,29,-1.121416689485214,-0.1531874,-1.214309536968834
1,30,-1.0654166894852135,-0.139791,-1.1792062415854048
1,31,-0.9854166894852138,-0.119520284,-1.121766522139883
1,32,-0.8754166894852137,-0.09304954,-1.043587395944274
1,33,-0.7704166894852138,-0.061616525,-0.9469348401434816
1,34,-0.6424166894852137,-0.02582318,-0.834543472692037
1,35,-0.4924166894852137,0.013883435,-0.7093759516027964
1,36,-0.3354166894852136,0.05620555,-0.5743855735167414
1,37,-0.19841668948521385,0.10165661,-0.43232427365460346
1,38,-0.029416689485213525,0.1489679,-0.285627674795963
1,39,0.11358331051478626,0.19831416,-0.13639144565777217
1,40,0.25758331051478617,0.24870637,0.013567108856165182
1,41,0.3865833105147861,0.2995536,0.16258678840255372
1,42,0.5145833105147865,0.34991455,0.3090165241582761
1,43,0.6435833105147865,0.39952287,0.4510863234526597
1,44,0.753583310514786,0.44705403,0.586829926387048
