future_steps,Time_Step,Actual_Values,Predicted_Values,Utide_Values
23,0,1.62,1.6365194,1.7034690848941287
23,1,1.559,1.5799129,1.641138872521574
23,2,1.523,1.5544682,1.6108912857865745
23,3,1.5339999999999998,1.5608155,1.6132832034917342
23,4,1.5600000000000003,1.6030384,1.6482305133222266
23,5,1.6279999999999997,1.6750116,1.7150526232765766
23,6,1.725,1.7802546,1.81249706790605
23,7,1.8609999999999998,1.9142,1.9387390351197409
23,8,2.009,2.0745318,2.0913658946517657
23,9,2.177,2.2617586,2.267368814551369
23,10,2.368,2.4669805,2.463168389210592
23,11,2.5840000000000005,2.6888754,2.6746969098750686
23,12,2.82,2.9250457,2.8975473513998526
23,13,3.0559999999999996,3.1695719,3.127181339310021
23,14,3.314,3.419614,3.359170022269132
23,15,3.556,3.6719046,3.589428310825684
23,16,3.776,3.918991,3.814398362960621
23,17,3.9910000000000005,4.1601863,4.031144522421635
23,18,4.198,4.3878236,4.237338622166067
23,19,4.371,4.602387,4.431137961438616
23,20,4.551,4.7974963,4.610982952982137
23,21,4.704,4.969907,4.775361555414211
23,22,4.857,5.119574,4.922597752029707
23,23,4.994,5.205945,5.050718556040539
23,24,5.114,5.3012896,5.15743849696669
23,25,5.219,5.367253,5.240275234283784
23,26,5.268,5.407521,5.296780488190713
23,27,5.288,5.42126,5.324843707427566
23,28,5.267,5.4033003,5.323007952269791
23,29,5.247,5.3605714,5.290732748834298
23,30,5.175,5.2868123,5.228548492855184
23,31,5.073,5.191739,5.138069181030987
23,32,4.944,5.0713596,5.02185992699299
23,33,4.815,4.9270883,4.88318607893286
23,34,4.652,4.7628927,4.725694901585207
23,35,4.481,4.5832,4.55309337304346
23,36,4.305,4.386942,4.368883849211657
23,37,4.116,4.1790886,4.176203919922806
23,38,3.916,3.9612677,3.9777916030276
23,39,3.7139999999999995,3.7420778,3.776067953084559
23,40,3.516,3.516121,3.5733031372988084
23,41,3.3130000000000006,3.2914689,3.371814983711155
23,42,3.133,3.0705147,3.174144382886191
23,43,2.927,2.8601396,2.983160461515642
23,44,2.7730000000000006,2.6587002,2.802067566081159
23,45,2.608,2.4752512,2.634310602424445
23,46,2.4660000000000006,2.279278,2.483399221199297
23,47,2.352,2.139962,2.3526889547496483
23,48,2.2440000000000007,2.026343,2.245164595948753
23,49,2.18,1.9366155,2.163266836972557
23,50,2.13,1.87798,2.108789134964314
23,51,2.104,1.8474021,2.082851986694115
23,52,2.112,1.8471378,2.085941863204011
23,53,2.148,1.8784037,2.117987194520561
23,54,2.2250000000000005,1.9400271,2.178437757788974
23,55,2.318,2.0330122,2.266317995944203
23,56,2.4340000000000006,2.152358,2.3802376172445743
23,57,2.5710000000000006,2.2978587,2.51836053262176
23,58,2.754,2.4666402,2.678350634449536
23,59,2.931,2.6541364,2.8573249462129477
23,60,3.137,2.86119,3.051847764205688
23,61,3.3480000000000003,3.080217,3.2579922632434464
23,62,3.565,3.3108494,3.4714801475700865
23,63,3.7999999999999994,3.5460117,3.687889473952089
23,64,4.008,3.7843642,3.902901005816816
23,65,4.214,4.0166965,4.112539766007801
23,66,4.394,4.244371,4.313365070914368
23,67,4.564,4.4614315,4.502570567657355
23,68,4.717,4.6659794,4.677974209604398
23,69,4.85,4.8340154,4.837902740779282
23,70,4.971,4.985541,4.98100004688611
23,71,5.083,5.1155005,5.106007556742089
23,72,5.18,5.2250586,5.211572998207845
23,73,5.269,5.3072486,5.296138664473089
23,74,5.329,5.3642173,5.357942766957683
23,75,5.37,5.3974824,5.39514137473294
23,76,5.397,5.4000993,5.406029745387593
23,77,5.371,5.378234,5.389317371510431
23,78,5.325,5.3270965,5.344396728025975
23,79,5.245,5.25284,5.271544996290635
23,80,5.144,5.1522355,5.172011407425477
23,81,5.025,5.02871,5.047967283593652
23,82,4.875,4.8839083,4.902325737561334
23,83,4.721,4.718312,4.738466472727001
23,84,4.539,4.535959,4.559921485492574
23,85,4.357,4.34196,4.370085081142636
23,86,4.154,4.1330795,4.172004854039161
23,87,3.956,3.9158695,3.968290693850852
23,88,3.7460000000000004,3.696734,3.7611512881047
23,89,3.54,3.4720411,3.552538543646547
23,90,3.352,3.2494833,3.3443564190634563
23,91,3.1579999999999995,3.0350976,3.138677438240473
23,92,2.9729999999999994,2.8379521,2.937910439625509
23,93,2.783,2.630623,2.744876260579294
23,94,2.601,2.4367945,2.5627707443295806
23,95,2.44,2.2639716,2.3950210226499107
23,96,2.2910000000000004,2.1072478,2.245064902482949
23,97,2.183,1.9747458,2.1160990189760627
23,98,2.075,1.8687795,2.0108457923473604
