Time_Step,Actual_Values,Predicted_Values,Utide_Values,R2_Scores,Utide_R2_Scores
0,1.2455833105147864,1.2470781,1.2721683840752225,,
1,1.0935833105147859,1.0887581,1.136357010313788,,
2,0.9375833105147865,0.9125685,0.982783309391235,,
3,0.7365833105147863,0.7209052,0.8132659808445936,,
4,0.5335833105147861,0.51664513,0.6297216211996488,,
5,0.29858331051478626,0.30289117,0.4342806077398579,,
6,0.06758331051478633,0.0829527,0.2294055063882535,,
7,-0.15141668948521345,-0.13962147,0.0179780325566456,,
8,-0.3874166894852137,-0.36111757,-0.1966712468793883,,
9,-0.6344166894852138,-0.5777059,-0.410802759703041,,
10,-0.8644166894852139,-0.78549147,-0.6203740866490645,,
11,-1.0664166894852138,-0.980652,-0.8211954718475303,,
12,-1.262416689485214,-1.1595166,-1.009109157153327,,
13,-1.4424166894852135,-1.3187587,-1.1801651126540813,,
14,-1.5874166894852133,-1.4553896,-1.330770431467763,,
15,-1.7244166894852138,-1.5668259,-1.4577993370474651,,
16,-1.8364166894852134,-1.6508379,-1.558662247902182,,
17,-1.9074166894852136,-1.7058756,-1.6313424006499628,,
18,-1.9574166894852136,-1.7309395,-1.6744145145445228,,
19,-1.9554166894852136,-1.7258245,-1.6870602481375483,,
20,-1.9364166894852135,-1.690867,-1.6690900197352,0.9872037964482477,0.9629365804274347
21,-1.8534166894852133,-1.6272506,-1.6209719578049722,0.9859514375210113,0.9628099724829428
22,-1.7724166894852136,-1.5367597,-1.543859083927858,0.9845063101012202,0.9623735647145574
23,-1.6454166894852138,-1.4215584,-1.4395985593391862,0.9831688237419072,0.9618880307528013
24,-1.5154166894852137,-1.2846435,-1.3107044621245665,0.9816333572166371,0.9611042336478334
25,-1.340416689485214,-1.1290839,-1.1602793266037588,0.9802781957620579,0.9603423528751505
26,-1.157416689485214,-0.9583713,-0.9918791706212512,0.9790016692079272,0.9595429971667779
27,-0.9594166894852141,-0.77594215,-0.8093296897414628,0.9778710990406669,0.9587958404618804
28,-0.7364166894852137,-0.5853135,-0.6165144970021798,0.977110397422654,0.9583301682675028
29,-0.5104166894852136,-0.38961813,-0.4171661964665821,0.9767074081134263,0.9581980151812641
30,-0.2664166894852138,-0.1920474,-0.2146945489229054,0.9767728180123993,0.9585568444501555
31,-0.050416689485213516,0.004664004,-0.0120816420819906,0.9771141085165931,0.9592946234965082
32,0.1535833105147861,0.19808333,0.188137760707581,0.9776923519429143,0.9603970247362357
33,0.34958331051478647,0.38593745,0.3838095425274613,0.9784835907864026,0.9618376326595011
34,0.5245833105147863,0.566447,0.573024474214245,0.9794055229876014,0.9634950453651767
35,0.6885833105147864,0.73780566,0.7539461206288063,0.9804101881196197,0.9652764929238182
36,1.0895833105147859,0.89846253,0.9246441390259352,0.9809739491842194,0.967235057436393
37,1.2285833105147865,1.0468012,1.082974599824824,0.9816808585578342,0.9692935751662661
38,1.350583310514786,1.181121,1.226539481573599,0.9824839092113173,0.9713510638524158
39,1.4435833105147862,1.2996656,1.352740656969261,0.9833885152903468,0.9733452927506231
40,1.525583310514786,1.4005041,1.458922979257703,0.984298916311607,0.9751910592338568
41,1.5325833105147864,1.4811257,1.5425811658684725,0.9852717860757517,0.9767994234723759
42,1.5485833105147864,1.5400386,1.6015906989588296,0.986142489611754,0.9781268252022597
43,1.5205833105147861,1.5755334,1.6344171092883972,0.9868159572421141,0.9790625502590317
44,1.458583310514786,1.5863271,1.640262210885681,0.9871573362452424,0.9794993643380404
45,1.379583310514786,1.5715859,1.6191192299828656,0.9871065218538638,0.9794392689463188
46,1.288583310514786,1.5309793,1.5717281853847156,0.9866866242128532,0.9789571636990531
47,1.1735833105147857,1.464751,1.4994439897184402,0.9858636500589801,0.9780325952975272
48,1.0425833105147861,1.3737597,1.4040477600717152,0.9846705847995081,0.9767066512089941
49,0.8835833105147859,1.2594022,1.287542711448969,0.983022077230197,0.9748754714805112
50,0.7125833105147861,1.1234984,1.1519775141354784,0.9809749184234727,0.9725837478590035
51,0.5095833105147859,0.9683289,0.9993319127323296,0.9783417731771269,0.9696090102123155
52,0.3135833105147861,0.7964731,0.8314838498752439,0.9753758902907212,0.9662082568583567
53,0.08658331051478625,0.6108407,0.6502581125521169,0.9718389412722621,0.9621211720720874
54,-0.15641668948521378,0.41452098,0.4575379630747194,0.9676376523846555,0.9572634432438327
55,-0.3714166894852138,0.21084994,0.2554076042909575,0.9633069045050445,0.9522504519801833
56,-0.599416689485214,0.0032205286,0.0462875775585985,0.9587707336664282,0.9470621009746187
57,-0.8054166894852136,-0.20490663,-0.1669719350703789,0.9544383694466202,0.9422061318351864
58,-0.9864166894852138,-0.4100083,-0.3810644152369808,0.9506877250448744,0.9381431146398057
59,-1.1644166894852137,-0.6085751,-0.5922761016224167,0.9475050361594062,0.9349009613935216
60,-1.3414166894852135,-0.7971943,-0.7966039471854388,0.9448051926889098,0.9324153973681438
61,-1.4744166894852135,-0.9724676,-0.989922257691968,0.9429246642378464,0.9309970646632542
62,-1.5774166894852135,-1.1311549,-1.1681702972448855,0.9418902743949467,0.9306049792691855
63,-1.6814166894852138,-1.2702365,-1.3275328062049228,0.9414028210063129,0.9308986610692285
64,-1.741416689485214,-1.3869226,-1.4645914377914115,0.941494190441903,0.9318030613815901
65,-1.7674166894852137,-1.4788414,-1.5764354217134036,0.9420464209387777,0.9331045603652085
66,-1.7784166894852138,-1.5440726,-1.6607313008735909,0.9428505512565654,0.9345576859441711
67,-1.7604166894852138,-1.5812104,-1.7157609174518382,0.943783878758446,0.9359868145862486
68,-1.6814166894852138,-1.5894958,-1.7404415433602975,0.944758821810538,0.937159370791285
69,-1.600416689485214,-1.5688123,-1.7343411948286171,0.9456295589343062,0.93798184032434
