future_steps,Time_Step,Actual_Values,Predicted_Values,Utide_Values
23,0,0.12504895693616044,0.13584772,0.3015391354168238
23,1,0.1310489569361606,0.10401386,0.2725373531798353
23,2,0.07704895693616055,0.06457417,0.2404096800786157
23,3,0.019048956936160412,0.025373667,0.2093663271077598
23,4,-0.037951043063839424,-0.009848923,0.1840137909399756
23,5,-0.06995104306383944,-0.033851642,0.1686181129199454
23,6,-0.09395104306383951,-0.040994316,0.1663394522707875
23,7,-0.06995104306383944,-0.02845365,0.1785754074447678
23,8,-0.017951043063839173,0.0051947692,0.2045381188544852
23,9,0.07704895693616055,0.05276467,0.2411538815755032
23,10,0.15404895693616036,0.11130435,0.2833202580974832
23,11,0.18104895693616024,0.16839811,0.3244944426447365
23,12,0.21704895693616036,0.2162838,0.3575294278784467
23,13,0.2580489569361603,0.24364285,0.3756320140416656
23,14,0.2700489569361604,0.24437058,0.3732965629151079
23,15,0.24104895693616044,0.21318533,0.3470739121731131
23,16,0.21704895693616036,0.15304536,0.2960641888819995
23,17,0.11804895693616052,0.062303014,0.2220691818850819
23,18,0.01104895693616048,-0.05100762,0.1293951486280621
23,19,-0.1279510430638393,-0.17650759,0.0243501056030776
23,20,-0.26295104306383954,-0.30317414,-0.08547834822554
23,21,-0.4059510430638394,-0.41834903,-0.1920542339941583
23,22,-0.5139510430638395,-0.5160543,-0.2877185691398245
23,23,-0.5949510430638394,-0.610389,-0.3659079933764479
23,24,-0.6469510430638395,-0.6587789,-0.4216932236338635
23,25,-0.6929510430638395,-0.67426986,-0.4520980909759063
23,26,-0.7009510430638394,-0.657661,-0.4561937768235171
23,27,-0.6919510430638395,-0.6099433,-0.4349907714219869
23,28,-0.6029510430638396,-0.53453255,-0.3911695462940225
23,29,-0.5379510430638396,-0.43919772,-0.3286993576322299
23,30,-0.44895104306383943,-0.3310093,-0.2523946117560662
23,31,-0.3189510430638395,-0.21826711,-0.1674528902913271
23,32,-0.21695104306383942,-0.108104214,-0.0790114892600841
23,33,-0.11695104306383929,-0.008281022,0.0082473354539644
23,34,-0.03495104306383962,0.07810027,0.0904171513075401
23,35,0.04804895693616035,0.14521377,0.164592577847137
23,36,0.12304895693616037,0.1942863,0.2289816082039435
23,37,0.1520489569361603,0.22639251,0.2828944033158905
23,38,0.1620489569361603,0.24577828,0.3266086070050872
23,39,0.18404895693616033,0.2566038,0.3611258899746015
23,40,0.21004895693616046,0.2611382,0.3878512068501538
23,41,0.2160489569361606,0.26350448,0.4082418121154962
23,42,0.24204895693616046,0.2672387,0.4234832982709685
23,43,0.23904895693616038,0.27291724,0.4342509330944631
23,44,0.2350489569361603,0.28051502,0.4406041369068312
23,45,0.24404895693616052,0.28381506,0.4420402598736824
23,46,0.2400489569361604,0.28370127,0.4377038873110963
23,47,0.2010489569361602,0.2757198,0.4267152054853535
23,48,0.17104895693616026,0.25295156,0.4085523878260544
23,49,0.14604895693616043,0.2193978,0.3834052762609662
23,50,0.11104895693616061,0.17533055,0.3524158816060784
23,51,0.07704895693616055,0.12685674,0.3177373195412747
23,52,0.04104895693616044,0.07897419,0.2823748382099597
23,53,0.0080489569361604,0.03898742,0.2498150147032875
23,54,-0.02695104306383941,0.013261222,0.22349369875327
23,55,-0.06395104306383928,0.0012304491,0.2061906397372326
23,56,-0.06495104306383959,0.009255991,0.1994607087901868
