future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
23,0,2.4807823,2.42,2.5463791624901733
23,1,2.3203588,2.247,2.382226982249651
23,2,2.1634748,2.081,2.220466330511948
23,3,2.0138977,1.92,2.0641708066077062
23,4,1.8732497,1.7849999999999997,1.9164719891664213
23,5,1.7424551,1.654,1.780471866250265
23,6,1.6282762,1.5369999999999997,1.659166930829706
23,7,1.5299555,1.454,1.5553788022469175
23,8,1.4516201,1.387,1.471684955288498
23,9,1.3962232,1.33,1.4103448034455293
23,10,1.361628,1.314,1.373220352993029
23,11,1.3522938,1.308,1.3616954715618432
23,12,1.3698549,1.3169999999999997,1.3766018463548133
23,13,1.4127707,1.368,1.41816171054327
23,14,1.4810658,1.444,1.4859566127841335
23,15,1.5755122,1.5369999999999997,1.5789280224568736
23,16,1.6921405,1.667,1.695410342531839
23,17,1.8282802,1.805,1.8331912960048409
23,18,1.9830314,1.949,1.989590314559684
23,19,2.1533349,2.124,2.1615437038076952
23,20,2.3332424,2.315,2.3456864955567718
23,21,2.521894,2.502,2.5384248980398887
23,22,2.7126362,2.683,2.7359989196846857
23,23,2.9779253,2.875,2.934540396478049
23,24,3.1365573,3.062,3.1301357479176253
23,25,3.289802,3.2509999999999994,3.318903781139754
23,26,3.429581,3.436,3.497096128340255
23,27,3.5577097,3.599,3.661221986905192
23,28,3.6754937,3.7390000000000003,3.808190838879527
23,29,3.7739148,3.871,3.935458726808952
23,30,3.8581326,3.975,4.041157761826479
23,31,3.9249842,4.043,4.124186452622618
23,32,3.9786017,4.079,4.184241208713087
23,33,4.0116663,4.104,4.221776965085209
23,34,4.029023,4.102,4.237895895350616
23,35,4.028851,4.079,4.234175540792521
23,36,4.0115995,4.05,4.21245883340273
23,37,3.9772887,4.008,4.174635934376768
23,38,3.926475,3.952,4.122449908434574
23,39,3.8568828,3.8899999999999997,4.057354402540216
23,40,3.7773273,3.811,3.98044237733258
23,41,3.68132,3.724,3.8924524215287626
23,42,3.5728805,3.643,3.7938457420472442
23,43,3.4507415,3.546,3.6849353004228336
23,44,3.3201995,3.438,3.5660410453463025
23,45,3.183202,3.311,3.437642990850596
23,46,3.1127667,3.19,3.3005071868632974
23,47,2.9790192,3.054,3.155767375015434
23,48,2.8385527,2.9,3.0049552230976966
23,49,2.694808,2.744,2.849982206725453
23,50,2.5485697,2.584,2.693084267430248
23,51,2.400509,2.417,2.536744637791559
23,52,2.256938,2.264,2.383610272014928
23,53,2.1171486,2.117,2.2364136947156603
23,54,1.9844042,1.977,2.097906037090275
23,55,1.8632627,1.8610000000000002,1.9708005995315427
23,56,1.7540449,1.748,1.8577213061903024
23,57,1.6599635,1.6410000000000002,1.7611481145391132
23,58,1.5834224,1.5720000000000003,1.6833524737721546
23,59,1.5272695,1.513,1.6263198286456857
23,60,1.4915293,1.459,1.5916616276281126
23,61,1.4805695,1.444,1.5805247798020114
23,62,1.4894291,1.4419999999999997,1.5935103137458868
23,63,1.5237314,1.478,1.630613913736919
23,64,1.5787687,1.552,1.6911987342693662
23,65,1.6563114,1.629,1.774005856460934
23,66,1.7527148,1.726,1.8772012507147673
23,67,1.867619,1.858,1.9984518476335265
23,68,1.9967963,1.99,2.135018875772438
23,69,2.2495334,2.142,2.28385527256948
23,70,2.3856022,2.3,2.44169601559705
23,71,2.529802,2.463,2.605135036238045
23,72,2.6714914,2.623,2.77068875473372
23,73,2.8129773,2.796,2.9348522871998157
23,74,2.9567816,2.97,3.094158211901967
23,75,3.0886924,3.124,3.245248331078083
23,76,3.216104,3.27,3.3849655690651166
23,77,3.333487,3.405,3.510466630213276
23,78,3.4405162,3.508,3.6193479767447294
23,79,3.533046,3.5919999999999996,3.709770001018979
23,80,3.6126432,3.648,3.7805591290269334
23,81,3.6757174,3.675,3.831266749430934
23,82,3.7228925,3.693,3.8621678901561673
23,83,3.7535071,3.6949999999999994,3.874191072742116
23,84,3.7659354,3.676,3.8687822584984177
23,85,3.7615237,3.6400000000000006,3.8477178404130647
23,86,3.7415671,3.599,3.8128916946932065
23,87,3.7066305,3.546,3.766107112238392
23,88,3.655909,3.49,3.708904561716997
23,89,3.5890322,3.4240000000000004,3.642450546949071
