Time_Step,Actual_Values,Predicted_Values,Utide_Values,R2_Scores,Utide_R2_Scores
0,0.3285833105147867,0.3543271,0.0537140881480574,,
1,0.4685833105147862,0.4836657,0.1939901123020195,,
2,0.6075833105147866,0.6084901,0.33184988029062146,,
3,0.7545833105147863,0.7319959,0.46561239197465276,,
4,0.8985833105147862,0.8481091,0.5938987100524905,,
5,1.0555833105147863,0.95480317,0.7154932634596468,,
6,1.1745833105147863,1.0496665,0.8291865366653152,,
7,1.266583310514786,1.1316043,0.9336403334784626,,
8,1.4095833105147861,1.1981294,1.0273110308601978,,
9,1.471583310514787,1.2492268,1.1084522717301293,,
10,1.5495833105147863,1.284395,1.175199745425885,,
11,1.6155833105147863,1.3035419,1.2257216087138672,,
12,1.6525833105147858,1.3068886,1.2584030849468504,,
13,1.6485833105147865,1.293804,1.272026327234025,,
14,1.6455833105147861,1.264346,1.265908381199823,,
15,1.6345833105147862,1.2194821,1.2399703270855644,,
16,1.5565833105147868,1.1594014,1.1947268206212585,,
17,1.477583310514786,1.0846878,1.1312032794873905,,
18,1.3815833105147866,0.9956197,1.05080348977875,,
19,1.2555833105147864,0.89480126,0.9551598577380049,,
20,1.1355833105147861,0.781663,0.8459997988077845,0.5299691140903554,0.27519667073984777
21,1.0015833105147862,0.65923214,0.7250548773789125,0.5031190800725442,0.26415148737356875
22,0.8365833105147864,0.52842265,0.5940263598366597,0.49681427727902694,0.27766271707006573
23,0.6645833105147865,0.39073566,0.45460519353489437,0.5145106936112559,0.3195117307352219
24,0.4975833105147864,0.24843238,0.30853018534133064,0.5514300800566792,0.3831231523094518
25,0.30558331051478604,0.10444795,0.15765892119027866,0.606002479439997,0.46489137841392925
26,0.13458331051478614,-0.039712254,0.004023804810255592,0.6634647395858614,0.546989186605453
27,-0.06841668948521375,-0.18130694,-0.15014908510966152,0.721653196423453,0.6267586523458144
28,-0.23341668948521385,-0.31802076,-0.3024694307177275,0.7707466486086874,0.693134779565981
29,-0.4164166894852136,-0.44785064,-0.4504577187984724,0.8120669299591761,0.7484588715705366
30,-0.5884166894852139,-0.56800723,-0.5916504355004716,0.845157961702353,0.792791649525491
31,-0.7314166894852139,-0.67669076,-0.723711635374877,0.870595607151222,0.8270833385600311
32,-0.8774166894852138,-0.77152157,-0.8445255821203393,0.8902325764140677,0.8540695167387322
33,-1.0084166894852136,-0.8512219,-0.9522506722062521,0.9051322355730728,0.8752391301504829
34,-1.113416689485214,-0.91456,-1.0453259180497585,0.916268418704537,0.8917648263043996
35,-1.1804166894852135,-0.95988804,-1.1224349799727935,0.9245950465989352,0.9046075640085726
36,-1.2594166894852137,-0.9868074,-1.182445222174053,0.9305591448968132,0.9148930421818756
37,-1.3064166894852138,-0.9947832,-1.224347089337244,0.934678836661955,0.9230912268260221
38,-1.346416689485214,-0.9835499,-1.2472200369956352,0.9371218957992505,0.9296774205403676
