Time_Step,Actual_Values,Predicted_Values,Utide_Values,Step_MSE,Step_MAE,Step_R2_Actual_vs_Predicted,Step_R2_Actual_vs_Utide
41,1.3395833105147863,1.1821289,1.29860821874097,0.024791889422378754,0.1574544042647863,0.994749705994311,0.9569756572595483
42,1.2165833105147863,1.0561491,1.2120355865050723,0.025739127849968457,0.16043418541560417,0.9945744041651967,0.9582798482498329
43,1.0625833105147864,0.9126703,1.1037876773713724,0.02247390643050228,0.14991299620280518,0.9944127421101908,0.959209721172929
44,0.8985833105147862,0.7539742,0.9762714769636384,0.020911795047763797,0.1446091112197423,0.9942434930026337,0.9598055372649933
45,0.7245833105147863,0.58212453,0.8320407703152378,0.020294503784178738,0.14245877924571282,0.9940570728475554,0.9601113950259968
46,0.5075833105147864,0.3999108,0.6736615890289716,0.011593367881876405,0.10767250290522834,0.9939521118134307,0.9600234001953203
47,0.2995833105147858,0.20998451,0.5036566886362415,0.00802794484993916,0.08959879937777715,0.993871973539692,0.9596334096578181
48,0.0955833105147864,0.015281752,0.3245291708143362,0.006448340339749343,0.08030155876288668,0.9937991194409128,0.959031998799111
49,-0.13341668948521385,-0.18124565,0.13884520439508669,0.002287609925129702,0.04782896533618203,0.9937713449553376,0.9581271275761405
50,-0.3394166894852136,-0.37657493,-0.05065877414234324,0.0013807351004101677,0.03715824404368656,0.993756300479587,0.9571204708223525
51,-0.5274166894852138,-0.5672906,-0.24098453390587868,0.0015899290678661928,0.03987391462931866,0.993745611567915,0.9561791092908692
52,-0.7434166894852137,-0.7503492,-0.42883176158623426,4.80600294431687e-05,0.006932534128525347,0.9937676719342039,0.9551344534057311
53,-0.9154166894852138,-0.92261046,-0.610631459032352,5.17503588492047e-05,0.007193772226669726,0.9938045777935789,0.9542819245607621
