future_steps,Time_Step,Predicted_Values,Actual_Values,Utide_Values
25,0,2.4639711,2.42,2.5463791624901733
25,1,2.303349,2.247,2.382226982249651
25,2,2.1469169,2.081,2.220466330511948
25,3,1.9953043,1.92,2.0641708066077062
25,4,1.853283,1.7849999999999997,1.9164719891664213
25,5,1.7240133,1.654,1.780471866250265
25,6,1.6076226,1.5369999999999997,1.659166930829706
25,7,1.506674,1.454,1.5553788022469175
25,8,1.4253764,1.387,1.471684955288498
25,9,1.3656634,1.33,1.4103448034455293
25,10,1.3277738,1.314,1.373220352993029
25,11,1.3159285,1.308,1.3616954715618432
25,12,1.3283541,1.3169999999999997,1.3766018463548133
25,13,1.3681487,1.368,1.41816171054327
25,14,1.4340723,1.444,1.4859566127841335
25,15,1.523516,1.5369999999999997,1.5789280224568736
25,16,1.6369565,1.667,1.695410342531839
25,17,1.7721434,1.805,1.8331912960048409
25,18,1.9254841,1.949,1.989590314559684
25,19,2.0935946,2.124,2.1615437038076952
25,20,2.2730057,2.315,2.3456864955567718
25,21,2.4600873,2.502,2.5384248980398887
25,22,2.65009,2.683,2.7359989196846857
25,23,2.8414092,2.875,2.934540396478049
25,24,3.028951,3.062,3.1301357479176253
25,25,3.2364035,3.2509999999999994,3.318903781139754
25,26,3.3709567,3.436,3.497096128340255
25,27,3.4956996,3.599,3.661221986905192
25,28,3.6035411,3.7390000000000003,3.808190838879527
25,29,3.6959648,3.871,3.935458726808952
25,30,3.7749128,3.975,4.041157761826479
25,31,3.833219,4.043,4.124186452622618
25,32,3.8759162,4.079,4.184241208713087
25,33,3.903524,4.104,4.221776965085209
25,34,3.9138453,4.102,4.237895895350616
25,35,3.9094405,4.079,4.234175540792521
25,36,3.8891869,4.05,4.21245883340273
25,37,3.8550217,4.008,4.174635934376768
25,38,3.8068178,3.952,4.122449908434574
25,39,3.7476285,3.8899999999999997,4.057354402540216
25,40,3.6721606,3.811,3.98044237733258
25,41,3.5863361,3.724,3.8924524215287626
25,42,3.487866,3.643,3.7938457420472442
25,43,3.3782768,3.546,3.6849353004228336
25,44,3.259336,3.438,3.5660410453463025
25,45,3.1308234,3.311,3.437642990850596
25,46,2.9950821,3.19,3.3005071868632974
25,47,2.8558683,3.054,3.155767375015434
25,48,2.712542,2.9,3.0049552230976966
25,49,2.5703073,2.744,2.849982206725453
25,50,2.4052544,2.584,2.693084267430248
25,51,2.2576156,2.417,2.536744637791559
25,52,2.1139123,2.264,2.383610272014928
25,53,1.9753636,2.117,2.2364136947156603
25,54,1.8464947,1.977,2.097906037090275
25,55,1.728883,1.8610000000000002,1.9708005995315427
25,56,1.6227851,1.748,1.8577213061903024
25,57,1.5308051,1.6410000000000002,1.7611481145391132
25,58,1.4567459,1.5720000000000003,1.6833524737721546
25,59,1.4022591,1.513,1.6263198286456857
25,60,1.36744,1.459,1.5916616276281126
25,61,1.3549801,1.444,1.5805247798020114
25,62,1.3645139,1.4419999999999997,1.5935103137458868
25,63,1.3981856,1.478,1.630613913736919
25,64,1.4547127,1.552,1.6911987342693662
25,65,1.532289,1.629,1.774005856460934
25,66,1.6314977,1.726,1.8772012507147673
25,67,1.7503246,1.858,1.9984518476335265
25,68,1.8860577,1.99,2.135018875772438
25,69,2.034214,2.142,2.28385527256948
25,70,2.1934574,2.3,2.44169601559705
25,71,2.3602438,2.463,2.605135036238045
25,72,2.529425,2.623,2.77068875473372
25,73,2.700569,2.796,2.9348522871998157
25,74,2.8701565,2.97,3.094158211901967
25,75,3.0258663,3.124,3.245248331078083
25,76,3.133295,3.27,3.3849655690651166
25,77,3.2326112,3.405,3.510466630213276
25,78,3.3191578,3.508,3.6193479767447294
25,79,3.3940377,3.5919999999999996,3.709770001018979
25,80,3.4562798,3.648,3.7805591290269334
25,81,3.5023658,3.675,3.831266749430934
25,82,3.536384,3.693,3.8621678901561673
25,83,3.5570912,3.6949999999999994,3.874191072742116
25,84,3.5636656,3.676,3.8687822584984177
25,85,3.557866,3.6400000000000006,3.8477178404130647
25,86,3.5386322,3.599,3.8128916946932065
25,87,3.5071516,3.546,3.766107112238392
25,88,3.4624164,3.49,3.708904561716997
25,89,3.4067023,3.4240000000000004,3.642450546949071
25,90,3.3381853,3.347,3.5675023332241884
25,91,3.2595208,3.275,3.484450156951559
25,92,3.169709,3.189,3.393425398734668
25,93,3.0700927,3.1,3.294452648940116
25,94,2.9616911,2.999,3.1876176879333693
25,95,2.845892,2.885,3.0732231174190856
25,96,2.7243595,2.758,2.951908337702751
25,97,2.601543,2.632,2.824719426453379
25,98,2.475436,2.502,2.693125082334264
25,99,2.3518174,2.37,2.5589846311705395
25,100,2.2281926,2.239,2.424481184125748
25,101,2.105188,2.093,2.2920361437983563
25,102,1.9870777,1.961,2.16422004722774
25,103,1.8767692,1.855,2.0436701834710504
25,104,1.7782433,1.752,1.9330191512409467
25,105,1.6919422,1.652,1.834832352121842
25,106,1.6198074,1.567,1.7515482321982392
25,107,1.5631583,1.499,1.6854139795581762
25,108,1.5242522,1.4769999999999999,1.638411464114876
25,109,1.5065677,1.469,1.6121728575659229
25,110,1.5083462,1.4660000000000002,1.6078911051870712
25,111,1.533541,1.482,1.626235439642803
25,112,1.5794133,1.523,1.6672849346361716
25,113,1.6480647,1.601,1.7304926568499746
25,114,1.7372996,1.69,1.8146892035622209
25,115,1.8454595,1.787,1.9181281470770075
25,116,1.9706762,1.899,2.038568589390901
25,117,2.1117206,2.054,2.1733835670647634
25,118,2.2643335,2.213,2.3196790530897493
25,119,2.4242454,2.375,2.474407767309721
25,120,2.5885265,2.53,2.634465212144665
25,121,2.7548287,2.6899999999999995,2.7967613925570025
25,122,2.9166248,2.8499999999999996,2.9582689613614175
25,123,3.074955,3.0,3.1160552768701635
25,124,3.2238858,3.162,3.2673101263990167
25,125,3.322305,3.297,3.409381447225423
25,126,3.4252038,3.419,3.5398281471097643
25,127,3.5170064,3.5450000000000004,3.656492685549289
25,128,3.5949194,3.647,3.7575880599713596
25,129,3.659896,3.724,3.841786460427612
25,130,3.7127683,3.785,3.9082920109951425
25,131,3.7490168,3.822,3.95687922870487
25,132,3.7740786,3.8379999999999996,3.987882705718044
25,133,3.786962,3.839,4.002131355940923
25,134,3.7874095,3.823,4.000830816668572
25,135,3.7767775,3.7910000000000004,3.985408037037588
25,136,3.7560709,3.7560000000000002,3.9573402846363575
25,137,3.7233255,3.727,3.9179948769508046
25,138,3.6804903,3.679,3.8685048443326533
25,139,3.6285775,3.61,3.809699572462066
25,140,3.5646758,3.548,3.742099554873272
25,141,3.4926875,3.492,3.6659727670081983
25,142,3.409578,3.434,3.581439342007329
25,143,3.3187711,3.354,3.488603459594472
25,144,3.2184377,3.25,3.387688097324386
25,145,3.1109445,3.1610000000000005,3.2791500423137436
25,146,2.9983487,3.081,3.1637586572331267
25,147,2.8826165,2.966,3.042630611782008
25,148,2.763169,2.839,2.917222049523536
25,149,2.6463606,2.726,2.789287335868313
25,150,2.4854684,2.575,2.6608178906656725
25,151,2.3767087,2.46,2.5339750275036823
25,152,2.2719479,2.348,2.411027528467299
25,153,2.1720617,2.224,2.2942989858775342
25,154,2.0815687,2.13,2.186123655366716
25,155,2.0024009,2.044,2.0888045571411538
25,156,1.9338429,1.953,2.004565184246344
25,157,1.8786051,1.8909999999999998,1.9354872215020873
25,158,1.8388703,1.852,1.8834308369294512
25,159,1.8161817,1.8090000000000002,1.849940141797328
25,160,1.8101324,1.779,1.8361427219411666
25,161,1.8215773,1.787,1.8426568651035216
25,162,1.850061,1.813,1.8695217890407652
25,163,1.8967192,1.857,1.9161642253428544
25,164,1.9595919,1.927,1.981409372802798
25,165,2.0357199,2.008,2.0635367157646534
25,166,2.1254592,2.095,2.160373304921403
25,167,2.2270172,2.195,2.2694106853907945
25,168,2.3379407,2.303,2.38792838239904
25,169,2.4527476,2.417,2.5131074794245993
25,170,2.5718205,2.547,2.642122128324658
25,171,2.692944,2.678,2.7722038076922715
25,172,2.8109574,2.804,2.900680900228598
25,173,2.92681,2.939,3.025002651376674
25,174,3.038442,3.064,3.142760202810436
25,175,3.1292322,3.17,3.2517170630516583
25,176,3.1986153,3.28,3.3498571201070004
25,177,3.261783,3.364,3.435451286139719
25,178,3.3154197,3.4240000000000004,3.507135800529749
25,179,3.360788,3.483,3.563988291758669
25,180,3.3983092,3.511,3.6055839393868174
25,181,3.4245484,3.529,3.632014613544053
25,182,3.4437091,3.534,3.643858932579678
25,183,3.45443,3.5179999999999993,3.6420998729079974
25,184,3.4557967,3.489,3.627996962118479
25,185,3.4497378,3.457,3.602929875635596
25,186,3.4345262,3.422,3.568237136492713
25,187,3.410355,3.36,3.5250758809193217
25,188,3.3764381,3.311,3.4743256752697973
25,189,3.3341477,3.266,3.4165516457364395
25,190,3.2819498,3.206,3.352031334435712
25,191,3.221605,3.145,3.2808380630900373
25,192,3.1512592,3.0739999999999994,3.202963593819576
